u,v,path_length,euclidean,tortuosity,weight
1,182,81.89949493661166,79.0063,1.0366,81.8995
2,93,196.46803743153563,183.1338,1.0728,196.4680
127,23,140.88225099390854,128.8759,1.0932,140.8823
4,135,217.4974746830585,202.0000,1.0767,217.4975
5,232,7.414213562373095,7.0711,1.0485,7.4142
254,261,68.01219330881972,61.5873,1.1043,68.0122
14,124,52.38477631085023,48.7647,1.0742,52.3848
223,225,81.38477631085023,76.0592,1.0700,81.3848
157,161,28.62741699796953,27.2029,1.0524,28.6274
15,19,251.5391052434012,234.1709,1.0742,251.5391
17,246,20.72792206135786,18.3848,1.1275,20.7279
20,251,37.72792206135785,34.3657,1.0978,37.7279
204,68,7.414213562373095,7.0711,1.0485,7.4142
219,231,88.63961030678921,82.0061,1.0809,88.6396
162,168,66.25483399593901,60.1415,1.1016,66.2548
261,267,76.52691193458115,70.8378,1.0803,76.5269
148,36,24.48528137423857,22.8035,1.0738,24.4853
35,192,13.485281374238573,12.5300,1.0762,13.4853
39,11,66.52691193458115,60.0833,1.1072,66.5269
52,92,42.87005768508881,38.8330,1.1040,42.8701
252,262,109.91168824543138,101.5923,1.0819,109.9117
53,222,158.8528137423858,146.3216,1.0856,158.8528
255,65,28.142135623730955,26.0000,1.0824,28.1421
255,258,56.97056274847712,53.3667,1.0675,56.9706
60,84,48.6274169979695,42.3792,1.1474,48.6274
61,103,61.526911934581165,53.0377,1.1601,61.5269
217,114,325.29141392239893,285.3507,1.1400,325.2914
67,188,12.071067811865477,10.4403,1.1562,12.0711
236,80,71.42640687119281,63.8201,1.1192,71.4264
74,222,3.414213562373095,3.1623,1.0797,3.4142
140,145,70.56854249492376,67.0075,1.0531,70.5685
169,181,89.4558441227157,83.9524,1.0656,89.4558
138,141,111.12489168102776,101.7890,1.0917,111.1249
101,115,22.72792206135786,21.0238,1.0811,22.7279
105,239,13.313708498984763,12.8062,1.0396,13.3137
107,98,197.2375900532361,180.2720,1.0941,197.2376
117,125,14.485281374238571,13.4164,1.0797,14.4853
151,141,418.70562748477204,381.1365,1.0986,418.7056
243,87,2.414213562373095,2.2361,1.0797,2.4142
8,142,116.74011537017755,107.3359,1.0876,116.7401
9,132,44.455844122715696,40.7063,1.0921,44.4558
174,110,90.0538238691623,82.9759,1.0853,90.0538
188,88,207.61017305526673,191.3243,1.0851,207.6102
188,189,32.89949493661167,29.2746,1.1238,32.8995
155,22,45.94112549695427,42.8019,1.0733,45.9411
257,260,131.97056274847714,127.5657,1.0345,131.9706
25,183,144.30865786510137,134.3503,1.0741,144.3087
199,90,13.899494936611667,13.0384,1.0660,13.8995
199,200,26.89949493661167,25.0000,1.0760,26.8995
264,45,53.4558441227157,48.8467,1.0944,53.4558
205,221,117.36753236814704,107.0747,1.0961,117.3675
200,44,333.40916292849033,306.9609,1.0862,333.4092
179,83,63.59797974644663,58.6686,1.0840,63.5980
262,69,221.69343417595218,204.3844,1.0847,221.6934
190,194,15.485281374238573,14.3178,1.0815,15.4853
99,259,57.97056274847712,53.6004,1.0815,57.9706
