id,y,x,type
0,992.0,842.0,endpoint
1,525.0,507.0,endpoint
2,657.0,409.0,endpoint
3,1462.0,895.0,endpoint
4,724.0,1082.0,endpoint
5,995.0,1307.0,endpoint
6,892.0,1340.0,endpoint
7,532.0,768.0,endpoint
8,1375.0,1121.0,endpoint
9,669.0,385.0,endpoint
10,645.0,1477.0,endpoint
11,704.0,1026.0,endpoint
12,841.0,778.0,endpoint
13,578.0,148.0,endpoint
14,444.0,68.0,endpoint
15,1406.0,416.0,endpoint
16,278.0,173.0,endpoint
17,214.0,408.0,endpoint
18,873.0,1466.0,endpoint
19,922.0,641.0,endpoint
20,923.0,1442.0,endpoint
21,1001.0,49.0,endpoint
22,233.0,1281.0,endpoint
23,704.0,1403.0,endpoint
24,236.0,1286.0,endpoint
25,568.0,286.0,endpoint
26,1035.0,1295.0,endpoint
27,376.0,918.0,endpoint
28,1423.0,754.0,endpoint
29,413.0,85.0,endpoint
30,890.0,19.0,endpoint
31,928.0,1296.0,endpoint
32,660.0,798.0,endpoint
33,144.0,323.0,endpoint
34,648.0,686.0,endpoint
35,674.0,897.0,endpoint
36,879.0,1232.0,endpoint
37,43.0,969.0,endpoint
38,524.0,766.0,endpoint
39,828.0,674.0,endpoint
40,1272.0,1172.0,endpoint
41,654.0,1342.0,endpoint
42,951.0,857.0,endpoint
43,1026.0,1296.0,endpoint
44,560.0,444.0,endpoint
45,1246.0,426.0,endpoint
46,803.0,1287.0,endpoint
47,1081.0,1399.0,endpoint
48,783.0,15.0,endpoint
49,572.0,228.0,endpoint
50,891.0,1027.0,endpoint
51,1316.0,298.0,endpoint
52,718.0,675.0,endpoint
53,938.0,1105.0,endpoint
54,887.0,977.0,endpoint
55,692.0,9.0,endpoint
56,1059.0,1288.0,endpoint
57,1036.0,548.0,endpoint
58,276.0,854.0,endpoint
59,979.0,1307.0,endpoint
60,1474.0,639.0,endpoint
61,1254.0,1273.0,endpoint
62,96.0,578.0,endpoint
63,636.0,369.0,endpoint
64,891.0,830.0,endpoint
65,716.0,569.0,endpoint
66,531.0,542.0,endpoint
67,639.0,850.0,endpoint
68,736.0,1246.0,endpoint
69,282.0,176.0,endpoint
70,288.0,171.0,endpoint
71,683.0,959.0,endpoint
72,1063.0,649.0,endpoint
73,1171.0,139.0,endpoint
74,969.0,1237.0,endpoint
75,692.0,1172.0,endpoint
76,197.0,253.0,endpoint
77,693.0,997.0,endpoint
78,939.0,27.0,endpoint
79,16.0,843.0,endpoint
80,1474.0,835.0,endpoint
81,860.0,1131.0,endpoint
82,651.0,426.0,endpoint
83,836.0,1182.0,endpoint
84,1023.0,1219.0,endpoint
85,200.0,1249.0,endpoint
86,981.0,1094.0,endpoint
87,903.0,927.0,endpoint
88,1197.0,1319.0,endpoint
89,394.0,1361.0,endpoint
90,762.0,842.0,endpoint
91,772.0,517.0,endpoint
92,758.0,417.0,endpoint
93,549.0,1091.0,endpoint
94,733.0,1003.0,endpoint
95,1411.0,1046.0,endpoint
96,542.0,423.0,endpoint
97,827.0,1120.0,endpoint
98,941.0,31.0,endpoint
99,77.0,774.0,junction
100,167.0,828.0,junction
101,221.0,717.0,junction
102,226.0,719.0,junction
103,226.0,748.0,junction
104,233.0,755.0,junction
105,234.0,769.0,junction
106,234.0,1280.0,junction
107,237.0,656.0,junction
108,241.0,787.0,junction
109,244.0,787.0,junction
110,253.0,771.0,junction
111,256.0,759.0,junction
112,266.0,700.0,junction
113,276.0,1109.0,junction
114,282.0,174.0,junction
115,288.0,174.0,junction
116,317.0,228.0,junction
117,337.0,1153.0,junction
118,356.0,602.0,junction
119,388.0,1240.0,junction
120,421.0,283.0,junction
121,432.0,733.0,junction
122,434.0,470.0,junction
123,438.0,268.0,junction
124,456.0,1135.0,junction
125,457.0,267.0,junction
126,459.0,986.0,junction
127,462.0,267.0,junction
128,469.0,726.0,junction
129,469.0,419.0,junction
130,479.0,1245.0,junction
131,484.0,865.0,junction
132,484.0,882.0,junction
133,486.0,1246.0,junction
134,487.0,261.0,junction
135,491.0,280.0,junction
136,491.0,526.0,junction
137,491.0,531.0,junction
138,496.0,411.0,junction
139,505.0,760.0,junction
140,509.0,776.0,junction
141,511.0,388.0,junction
142,512.0,1236.0,junction
143,517.0,776.0,junction
144,521.0,765.0,junction
145,523.0,1014.0,junction
146,529.0,303.0,junction
147,537.0,785.0,junction
148,538.0,320.0,junction
149,548.0,799.0,junction
150,550.0,811.0,junction
151,589.0,617.0,junction
152,593.0,1383.0,junction
153,594.0,314.0,junction
154,596.0,654.0,junction
155,611.0,342.0,junction
156,612.0,317.0,junction
157,634.0,352.0,junction
158,634.0,1278.0,junction
159,640.0,970.0,junction
160,646.0,309.0,junction
161,649.0,294.0,junction
162,657.0,294.0,junction
163,660.0,332.0,junction
164,683.0,1310.0,junction
165,689.0,261.0,junction
166,730.0,314.0,junction
167,740.0,314.0,junction
168,747.0,296.0,junction
169,762.0,1171.0,junction
170,768.0,327.0,junction
171,777.0,376.0,junction
172,778.0,473.0,junction
173,788.0,327.0,junction
174,790.0,473.0,junction
175,875.0,79.0,junction
176,890.0,582.0,junction
177,910.0,586.0,junction
178,920.0,937.0,junction
179,925.0,640.0,junction
180,926.0,678.0,junction
181,937.0,440.0,junction
182,938.0,30.0,junction
183,946.0,377.0,junction
184,956.0,467.0,junction
185,979.0,972.0,junction
186,980.0,1039.0,junction
187,1005.0,870.0,junction
188,1006.0,484.0,junction
189,1007.0,854.0,junction
190,1012.0,808.0,junction
191,1012.0,804.0,junction
192,1033.0,1232.0,junction
193,1045.0,1300.0,junction
194,1057.0,1299.0,junction
195,1071.0,1299.0,junction
196,1073.0,1260.0,junction
197,1073.0,1266.0,junction
198,1084.0,1332.0,junction
199,1085.0,779.0,junction
200,1152.0,652.0,junction
201,1167.0,631.0,junction
202,1167.0,637.0,junction
203,1181.0,977.0,junction
204,1206.0,1021.0,junction
205,1218.0,979.0,junction
206,1221.0,527.0,junction
207,1221.0,554.0,junction
208,1226.0,966.0,junction
209,1282.0,348.0,junction
210,1319.0,813.0,junction
211,1325.0,745.0,junction
212,1326.0,767.0,junction
213,1328.0,739.0,junction
214,1338.0,771.0,junction
215,1338.0,882.0,junction
216,1340.0,818.0,junction
217,1341.0,834.0,junction
218,1374.0,774.0,junction
219,1397.0,854.0,junction
