u,v,path_length,euclidean,tortuosity,weight
6,7,22.82842712474619,22.0000,1.0377,22.8284
91,101,87.18376618407353,77.4919,1.1251,87.1838
130,110,260.79393923934043,226.3184,1.1523,260.7939
130,133,69.25483399593901,62.2415,1.1127,69.2548
78,37,180.10764773832497,166.4812,1.0818,180.1076
78,71,254.2081528017134,233.0536,1.0908,254.2082
78,80,22.970562748477146,21.2132,1.0828,22.9706
100,104,40.38477631085023,37.3363,1.0816,40.3848
144,26,194.32590180780454,180.0056,1.0796,194.3259
88,60,140.43860018001254,130.1422,1.0791,140.4386
86,89,120.46803743153536,100.4191,1.1997,120.4680
17,132,103.12489168102775,94.4934,1.0913,103.1249
79,55,349.3797256769674,313.1932,1.1155,349.3797
107,51,81.45584412271569,75.3127,1.0816,81.4558
107,29,146.2670273047588,132.4009,1.1047,146.2670
139,53,226.12489168102815,207.9663,1.0873,226.1249
132,61,251.40916292849,221.0000,1.1376,251.4092
90,89,5.656854249492381,5.6569,1.0000,5.6569
150,46,38.45584412271571,34.1321,1.1267,38.4558
136,33,186.30865786510145,164.7544,1.1308,186.3087
36,109,214.50966799187836,195.6016,1.0967,214.5097
50,80,127.92388155425105,117.3882,1.0898,127.9239
99,97,12.899494936611669,12.2066,1.0568,12.8995
160,32,11.242640687119286,10.0499,1.1187,11.2426
160,44,110.08326112068518,101.1929,1.0879,110.0833
1,116,302.6812408671323,282.3491,1.0720,302.6812
127,10,252.73506473629482,230.8246,1.0949,252.7351
127,28,283.88939366884574,261.8167,1.0843,283.8894
9,35,26.82842712474619,26.0768,1.0288,26.8284
21,23,56.899494936611646,52.7731,1.0782,56.8995
142,145,58.28427124746188,53.8516,1.0823,58.2843
142,16,395.7645019878177,356.0506,1.1115,395.7645
2,155,191.23759005323618,171.3534,1.1160,191.2376
143,145,31.798989873223338,29.5296,1.0768,31.7990
24,157,188.76450198781734,172.4674,1.0945,188.7645
119,115,19.48528137423857,18.0278,1.0808,19.4853
119,123,31.970562748477146,29.5466,1.0820,31.9706
149,147,54.213203435596405,49.7293,1.0902,54.2132
75,70,166.22539674441632,152.6106,1.0892,166.2254
141,25,259.13708498984784,238.4659,1.0867,259.1371
84,45,332.81118318204335,316.7965,1.0506,332.8112
151,49,314.0071426749368,274.9873,1.1419,314.0071
18,42,198.24978336205606,171.9651,1.1528,198.2498
81,57,179.68124086713198,154.2012,1.1652,179.6812
125,124,29.384776310850242,27.2947,1.0766,29.3848
