id,y,x,type
0,139.0,508.0,endpoint
1,566.0,1228.0,endpoint
2,497.0,1220.0,endpoint
3,877.0,86.0,endpoint
4,97.0,584.0,endpoint
5,171.0,390.0,endpoint
6,340.0,772.0,endpoint
7,6.0,786.0,endpoint
8,1134.0,437.0,endpoint
9,947.0,986.0,endpoint
10,877.0,1400.0,endpoint
11,1298.0,261.0,endpoint
12,1152.0,683.0,endpoint
13,250.0,945.0,endpoint
14,1087.0,971.0,endpoint
15,669.0,522.0,endpoint
16,737.0,10.0,endpoint
17,721.0,1289.0,endpoint
18,962.0,183.0,endpoint
19,463.0,731.0,endpoint
20,1035.0,344.0,endpoint
21,717.0,1047.0,endpoint
22,891.0,845.0,endpoint
23,894.0,1027.0,endpoint
24,1193.0,155.0,endpoint
25,46.0,509.0,endpoint
26,1430.0,958.0,endpoint
27,672.0,1316.0,endpoint
28,279.0,1278.0,endpoint
29,777.0,426.0,endpoint
30,676.0,605.0,endpoint
31,578.0,33.0,endpoint
32,1161.0,845.0,endpoint
33,1384.0,801.0,endpoint
34,1301.0,367.0,endpoint
35,1255.0,214.0,endpoint
36,124.0,1141.0,endpoint
37,1430.0,1033.0,endpoint
38,865.0,1380.0,endpoint
39,895.0,1100.0,endpoint
40,795.0,540.0,endpoint
41,515.0,43.0,endpoint
42,933.0,156.0,endpoint
43,786.0,1223.0,endpoint
44,215.0,1270.0,endpoint
45,810.0,6.0,endpoint
46,1091.0,458.0,endpoint
47,810.0,753.0,endpoint
48,909.0,1168.0,endpoint
49,877.0,1447.0,endpoint
50,909.0,585.0,endpoint
51,475.0,500.0,endpoint
52,1187.0,1334.0,endpoint
53,16.0,645.0,endpoint
54,752.0,314.0,endpoint
55,323.0,170.0,endpoint
56,1338.0,801.0,endpoint
57,1438.0,470.0,endpoint
58,1483.0,786.0,endpoint
59,759.0,346.0,endpoint
60,66.0,959.0,endpoint
61,645.0,1117.0,endpoint
62,712.0,759.0,endpoint
63,259.0,856.0,endpoint
64,674.0,595.0,endpoint
65,821.0,266.0,endpoint
66,565.0,1243.0,endpoint
67,788.0,153.0,endpoint
68,517.0,40.0,endpoint
69,554.0,1136.0,endpoint
70,663.0,942.0,endpoint
71,712.0,926.0,endpoint
72,366.0,1039.0,endpoint
73,1161.0,938.0,endpoint
74,775.0,957.0,endpoint
75,525.0,901.0,endpoint
76,340.0,382.0,endpoint
77,350.0,786.0,endpoint
78,261.0,912.0,endpoint
79,323.0,1317.0,endpoint
80,515.0,1075.0,endpoint
81,1012.0,322.0,endpoint
82,852.0,1008.0,endpoint
83,631.0,789.0,endpoint
84,789.0,634.0,endpoint
85,1260.0,701.0,endpoint
86,549.0,588.0,endpoint
87,375.0,109.0,endpoint
88,420.0,815.0,endpoint
89,1274.0,373.0,endpoint
90,718.0,930.0,endpoint
91,479.0,56.0,endpoint
92,581.0,1135.0,endpoint
93,503.0,1444.0,endpoint
94,200.0,259.0,endpoint
95,1001.0,52.0,endpoint
96,118.0,554.0,junction
97,119.0,679.0,junction
98,131.0,678.0,junction
99,228.0,600.0,junction
100,258.0,741.0,junction
101,266.0,855.0,junction
102,265.0,915.0,junction
103,267.0,905.0,junction
104,283.0,1019.0,junction
105,286.0,768.0,junction
106,286.0,1280.0,junction
107,290.0,744.0,junction
108,297.0,736.0,junction
109,338.0,602.0,junction
110,339.0,727.0,junction
111,341.0,770.0,junction
112,342.0,853.0,junction
113,344.0,786.0,junction
114,345.0,763.0,junction
115,362.0,1061.0,junction
116,392.0,966.0,junction
117,414.0,1089.0,junction
118,435.0,511.0,junction
119,441.0,613.0,junction
120,464.0,183.0,junction
121,468.0,217.0,junction
122,476.0,227.0,junction
123,476.0,241.0,junction
124,485.0,1011.0,junction
125,491.0,449.0,junction
126,497.0,569.0,junction
127,513.0,1073.0,junction
128,518.0,44.0,junction
129,531.0,527.0,junction
130,547.0,1229.0,junction
131,548.0,589.0,junction
132,556.0,495.0,junction
133,557.0,484.0,junction
134,557.0,843.0,junction
135,582.0,1132.0,junction
136,592.0,492.0,junction
137,606.0,262.0,junction
138,625.0,431.0,junction
139,640.0,614.0,junction
140,657.0,312.0,junction
141,670.0,1294.0,junction
142,690.0,380.0,junction
143,705.0,333.0,junction
144,706.0,308.0,junction
145,720.0,1292.0,junction
146,739.0,329.0,junction
147,760.0,342.0,junction
148,774.0,342.0,junction
149,779.0,348.0,junction
150,785.0,154.0,junction
151,801.0,350.0,junction
152,817.0,340.0,junction
153,842.0,314.0,junction
154,842.0,428.0,junction
155,857.0,314.0,junction
156,862.0,654.0,junction
157,888.0,698.0,junction
158,899.0,486.0,junction
159,904.0,516.0,junction
160,918.0,505.0,junction
161,923.0,509.0,junction
162,949.0,840.0,junction
163,954.0,931.0,junction
164,966.0,182.0,junction
165,977.0,238.0,junction
166,1004.0,633.0,junction
167,1004.0,629.0,junction
168,1021.0,1057.0,junction
169,1026.0,921.0,junction
170,1040.0,265.0,junction
171,1044.0,265.0,junction
172,1046.0,921.0,junction
173,1052.0,588.0,junction
174,1058.0,914.0,junction
175,1088.0,914.0,junction
176,1097.0,874.0,junction
177,1101.0,848.0,junction
178,1123.0,795.0,junction
179,1128.0,623.0,junction
180,1131.0,1202.0,junction
181,1135.0,1202.0,junction
182,1149.0,686.0,junction
183,1152.0,685.0,junction
184,1153.0,772.0,junction
185,1158.0,1231.0,junction
186,1160.0,1180.0,junction
187,1198.0,570.0,junction
188,1199.0,256.0,junction
189,1218.0,570.0,junction
190,1281.0,943.0,junction
191,1434.0,771.0,junction
