u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,689.2314560436139,inf
0,2,inf,inf,inf,542.4361713602809,inf
0,3,inf,inf,inf,744.8704585362477,inf
0,4,inf,inf,inf,763.1002555365841,inf
0,5,inf,inf,inf,817.297987272696,inf
0,6,inf,inf,inf,300.66592756745814,inf
0,7,inf,inf,inf,614.810539922666,inf
0,8,inf,inf,inf,656.2202374203343,inf
0,9,inf,inf,inf,821.46819780196,inf
0,10,inf,inf,inf,648.9907549418558,inf
0,11,inf,inf,inf,513.4374353317062,inf
0,12,inf,inf,inf,649.462854980945,inf
0,13,inf,inf,inf,631.5853069855251,inf
0,14,inf,inf,inf,286.89545134072796,inf
0,15,inf,inf,inf,586.4887040685438,inf
0,16,inf,inf,inf,802.5671311485414,inf
0,17,inf,inf,inf,322.4437935516824,inf
0,18,inf,inf,inf,397.57389250301634,inf
0,19,inf,inf,inf,611.5962720618888,inf
0,20,inf,inf,inf,327.66141060552127,inf
0,21,inf,inf,inf,396.61820432249453,inf
0,22,inf,inf,inf,549.7353908927457,inf
0,23,inf,inf,inf,354.6110545372211,inf
0,24,inf,inf,inf,468.08653046205035,inf
0,25,inf,inf,inf,531.278646286485,inf
0,26,inf,inf,inf,571.756941365822,inf
0,27,inf,inf,inf,682.1033646009965,inf
0,28,inf,inf,inf,562.9209535982827,inf
0,29,inf,inf,inf,838.2917153354196,inf
0,30,inf,inf,inf,834.9107736758461,inf
0,31,inf,inf,inf,584.1232746604094,inf
0,32,inf,inf,inf,680.6181014342772,inf
0,33,inf,inf,inf,311.2362446759696,inf
0,34,inf,inf,inf,598.1011620119125,inf
0,35,inf,inf,inf,655.5463370349955,inf
0,36,inf,inf,inf,663.509608069092,inf
0,37,inf,inf,inf,691.6769477147551,inf
0,38,inf,inf,inf,583.6994089426508,inf
0,39,inf,inf,inf,395.2138661535043,inf
0,40,inf,inf,inf,767.5337126146317,inf
0,41,inf,inf,inf,466.84044383493597,inf
0,42,inf,inf,inf,795.331377477338,inf
0,43,inf,inf,inf,671.3069342707552,inf
0,44,inf,inf,inf,330.84739684634064,inf
0,45,inf,inf,inf,271.22131184698594,inf
0,46,inf,inf,inf,639.1908948037354,inf
0,47,inf,inf,inf,461.31334253411745,inf
0,48,inf,inf,inf,578.9930914959176,inf
0,49,inf,inf,inf,341.07183993991646,inf
0,50,inf,inf,inf,717.5430300685806,inf
0,51,inf,inf,inf,669.1375045534363,inf
0,52,inf,inf,inf,718.672387113906,inf
0,53,inf,inf,inf,701.4192754693871,inf
0,54,inf,inf,inf,185.27007313648906,inf
0,55,inf,inf,inf,837.2908694115803,inf
0,56,inf,inf,inf,349.0128937446294,inf
0,57,inf,inf,inf,333.3976604596979,inf
0,58,inf,inf,inf,839.53439476891,inf
0,59,inf,inf,inf,653.5395932917913,inf
0,60,inf,inf,inf,644.4175664893066,inf
0,61,inf,inf,inf,573.0270499723377,inf
0,62,inf,inf,inf,223.45021816950637,inf
0,63,inf,inf,inf,394.5744543175597,inf
0,64,inf,inf,inf,674.7280933828085,inf
0,65,inf,inf,inf,294.72190281687585,inf
0,66,inf,inf,inf,742.3745685299302,inf
0,67,inf,inf,inf,689.8840482283962,inf
0,68,inf,inf,inf,689.484590110613,inf
0,69,inf,inf,inf,387.48677396783495,inf
0,70,inf,inf,inf,417.20258867845007,inf
0,71,inf,inf,inf,589.7669031066426,inf
