u,v,path_length,euclidean,tortuosity,weight
207,82,230.166522241371,196.5401,1.1711,230.1665
8,138,82.69848480983498,75.6902,1.0926,82.6985
216,201,83.28427124746186,77.6209,1.0730,83.2843
15,61,126.71067811865467,100.8067,1.2570,126.7107
16,108,328.0538238691626,309.7822,1.0590,328.0538
17,71,71.11269837220806,60.7454,1.1707,71.1127
230,205,243.21320343559648,237.0527,1.0260,243.2132
118,21,131.76955262170043,119.1512,1.1059,131.7696
24,90,36.041630560342625,33.0151,1.0917,36.0416
210,103,105.52691193458118,97.5141,1.0822,105.5269
210,50,2.414213562373095,2.2361,1.0797,2.4142
28,126,2.414213562373095,2.2361,1.0797,2.4142
193,62,289.2081528017134,265.9793,1.0873,289.2082
132,141,55.31370849898475,52.0384,1.0629,55.3137
244,89,7.656854249492381,7.2111,1.0618,7.6569
43,181,34.72792206135786,31.7805,1.0927,34.7279
44,110,116.91168824543132,106.2544,1.1003,116.9117
45,106,332.66399692442957,217.3499,1.5305,332.6640
47,138,5.414213562373095,5.0990,1.0618,5.4142
117,42,114.11269837220806,103.9471,1.0978,114.1127
162,149,214.59292911256358,192.5201,1.1147,214.5929
147,37,99.18376618407353,90.0278,1.1017,99.1838
65,72,61.627416997969505,56.2939,1.0947,61.6274
73,20,103.74011537017755,89.3756,1.1607,103.7401
128,122,192.90663761154838,180.7125,1.0675,192.9066
236,1,237.43860018001286,220.4949,1.0768,237.4386
122,120,67.0832611206852,62.0081,1.0818,67.0833
100,98,82.94112549695423,76.8440,1.0793,82.9411
198,84,177.74011537017768,161.5240,1.1004,177.7401
0,69,69.55634918610401,65.6201,1.0600,69.5563
126,7,1.4142135623730951,1.4142,1.0000,1.4142
9,56,36.384776310850235,33.6155,1.0824,36.3848
241,234,41.52691193458118,39.4081,1.0538,41.5269
228,234,13.071067811865477,12.0830,1.0818,13.0711
231,234,11.656854249492381,10.7703,1.0823,11.6569
31,187,21.48528137423857,19.4165,1.1065,21.4853
187,40,33.65685424949238,32.0624,1.0497,33.6569
33,77,19.72792206135786,18.3576,1.0746,19.7279
46,60,20.970562748477146,20.0000,1.0485,20.9706
160,157,14.313708498984763,13.6015,1.0524,14.3137
59,68,48.48528137423856,46.1736,1.0501,48.4853
204,85,149.62741699796953,143.2236,1.0447,149.6274
139,127,80.97056274847714,76.0000,1.0654,80.9706
95,113,320.605122421384,292.0428,1.0978,320.6051
