u,v,path_length,euclidean,tortuosity,weight
288,129,42.04163056034261,38.4708,1.0928,42.0416
9,148,48.727922061357845,45.8912,1.0618,48.7279
268,267,24.142135623730955,20.2485,1.1923,24.1421
14,117,57.727922061357845,54.7449,1.0545,57.7279
251,260,162.50966799187813,148.9228,1.0912,162.5097
178,171,203.4802307403554,183.8314,1.1069,203.4802
238,244,102.22539674441612,91.8368,1.1131,102.2254
26,81,23.313708498984763,21.5407,1.0823,23.3137
206,199,36.384776310850235,31.1448,1.1682,36.3848
257,262,64.79898987322332,60.6383,1.0686,64.7990
41,134,25.213203435596434,24.0832,1.0469,25.2132
276,85,294.3502884254444,267.0805,1.1021,294.3503
47,130,39.556349186104036,35.4683,1.1153,39.5563
48,153,39.48528137423857,37.0000,1.0672,39.4853
54,135,196.2253967444162,179.6942,1.0920,196.2254
312,319,64.94112549695426,58.5918,1.1084,64.9411
312,115,117.95331880577393,95.9010,1.2299,117.9533
248,245,18.72792206135786,17.4929,1.0706,18.7279
269,142,33.28427124746191,32.0156,1.0396,33.2843
70,69,25.55634918610405,23.3238,1.0957,25.5563
311,314,27.798989873223338,26.0768,1.0660,27.7990
73,246,212.76450198781757,196.0230,1.0854,212.7645
221,95,41.21320343559643,36.0555,1.1430,41.2132
103,232,102.15432893255064,83.3607,1.2255,102.1543
106,58,18.0,18.0000,1.0000,18.0000
224,223,52.213203435596405,44.6430,1.1696,52.2132
123,275,252.48023074035564,208.5402,1.2107,252.4802
323,8,61.0832611206852,57.8014,1.0568,61.0833
132,56,34.28427124746191,32.6497,1.0501,34.2843
190,191,2.8284271247461903,2.8284,1.0000,2.8284
252,18,155.01219330881975,141.7180,1.0938,155.0122
226,229,20.142135623730955,18.4391,1.0924,20.1421
141,187,12.899494936611667,12.2066,1.0568,12.8995
144,289,78.05382386916231,74.2765,1.0509,78.0538
314,315,50.071067811865476,48.2597,1.0375,50.0711
298,294,64.01219330881973,57.4891,1.1135,64.0122
210,208,26.82842712474619,26.0768,1.0288,26.8284
11,258,304.2497833620562,231.4822,1.3144,304.2498
19,161,100.08326112068515,89.8109,1.1144,100.0833
40,22,91.66904755831206,72.0069,1.2731,91.6690
61,113,33.45584412271572,31.6228,1.0580,33.4558
275,279,109.28427124746187,101.4938,1.0768,109.2843
68,194,136.8406204335659,124.6154,1.0981,136.8406
76,102,31.62741699796953,29.2062,1.0829,31.6274
79,131,59.04163056034259,54.7083,1.0792,59.0416
234,87,45.89949493661166,43.2897,1.0603,45.8995
151,92,99.45584412271567,92.2280,1.0784,99.4558
176,170,76.0832611206852,69.6419,1.0925,76.0833
271,262,69.94112549695423,64.6220,1.0823,69.9411
271,279,131.6690475583121,121.2972,1.0855,131.6690
262,90,23.727922061357862,20.1246,1.1790,23.7279
249,88,72.0832611206852,65.0692,1.1078,72.0833
16,84,29.07106781186548,27.1662,1.0701,29.0711
20,171,119.1837661840735,108.5219,1.0982,119.1838
24,63,52.72792206135785,49.8197,1.0584,52.7279
32,28,26.242640687119284,25.1794,1.0422,26.2426
33,161,5.414213562373095,5.0990,1.0618,5.4142
82,71,65.32590180780447,61.5549,1.0613,65.3259
114,111,75.94112549695426,68.5420,1.1080,75.9411
145,200,4.82842712474619,4.0000,1.2071,4.8284
174,126,1.4142135623730951,1.4142,1.0000,1.4142
174,50,1.0,1.0000,1.0000,1.0000
13,116,58.62741699796949,48.7032,1.2038,58.6274
77,105,17.48528137423857,16.1555,1.0823,17.4853
