id,y,x,type
0,449.0,640.0,endpoint
1,1348.0,315.0,endpoint
2,770.0,1479.0,endpoint
3,1035.0,651.0,endpoint
4,860.0,24.0,endpoint
5,1338.0,1088.0,endpoint
6,567.0,326.0,endpoint
7,852.0,694.0,endpoint
8,20.0,895.0,endpoint
9,426.0,851.0,endpoint
10,725.0,482.0,endpoint
11,1493.0,729.0,endpoint
12,792.0,1176.0,endpoint
13,341.0,419.0,endpoint
14,881.0,540.0,endpoint
15,531.0,473.0,endpoint
16,978.0,45.0,endpoint
17,1175.0,1349.0,endpoint
18,800.0,432.0,endpoint
19,264.0,183.0,endpoint
20,701.0,255.0,endpoint
21,703.0,563.0,endpoint
22,514.0,212.0,endpoint
23,250.0,1002.0,endpoint
24,370.0,1058.0,endpoint
25,912.0,1176.0,endpoint
26,8.0,681.0,endpoint
27,140.0,751.0,endpoint
28,567.0,95.0,endpoint
29,1052.0,1110.0,endpoint
30,639.0,1475.0,endpoint
31,45.0,965.0,endpoint
32,597.0,1469.0,endpoint
33,1054.0,579.0,endpoint
34,361.0,621.0,endpoint
35,979.0,469.0,endpoint
36,950.0,689.0,endpoint
37,966.0,203.0,endpoint
38,1199.0,774.0,endpoint
39,174.0,1206.0,endpoint
40,625.0,575.0,endpoint
41,1000.0,610.0,endpoint
42,745.0,1079.0,endpoint
43,420.0,956.0,endpoint
44,671.0,428.0,endpoint
45,991.0,936.0,endpoint
46,1481.0,873.0,endpoint
47,1043.0,1294.0,endpoint
48,916.0,30.0,endpoint
49,1395.0,669.0,endpoint
50,1015.0,1424.0,endpoint
51,122.0,352.0,endpoint
52,941.0,434.0,endpoint
53,925.0,1167.0,endpoint
54,1071.0,437.0,endpoint
55,784.0,298.0,endpoint
56,102.0,1121.0,endpoint
57,1146.0,403.0,endpoint
58,800.0,367.0,endpoint
59,594.0,1467.0,endpoint
60,637.0,1383.0,endpoint
61,703.0,663.0,endpoint
62,1164.0,994.0,endpoint
63,1448.0,991.0,endpoint
64,692.0,727.0,endpoint
65,730.0,299.0,endpoint
66,164.0,287.0,endpoint
67,569.0,601.0,endpoint
68,853.0,488.0,endpoint
69,698.0,139.0,endpoint
70,1150.0,723.0,endpoint
71,1332.0,288.0,endpoint
72,1333.0,448.0,endpoint
73,370.0,230.0,endpoint
74,582.0,409.0,endpoint
75,716.0,220.0,endpoint
76,956.0,745.0,endpoint
77,912.0,604.0,endpoint
78,1275.0,1266.0,endpoint
79,1461.0,554.0,endpoint
80,39.0,578.0,endpoint
81,1073.0,94.0,endpoint
82,1076.0,721.0,endpoint
83,294.0,1332.0,endpoint
84,780.0,1363.0,endpoint
85,49.0,488.0,endpoint
86,202.0,968.0,endpoint
87,231.0,839.0,endpoint
88,1059.0,869.0,endpoint
89,417.0,566.0,endpoint
90,873.0,651.0,endpoint
91,1280.0,1267.0,endpoint
92,384.0,944.0,endpoint
93,1266.0,218.0,endpoint
94,783.0,824.0,endpoint
95,961.0,1450.0,endpoint
96,1224.0,530.0,endpoint
97,958.0,1453.0,endpoint
98,329.0,1358.0,endpoint
99,70.0,1052.0,endpoint
100,742.0,940.0,endpoint
101,1180.0,409.0,endpoint
102,713.0,794.0,endpoint
103,959.0,325.0,endpoint
104,657.0,69.0,endpoint
105,915.0,849.0,endpoint
106,7.0,817.0,endpoint
107,1364.0,1160.0,endpoint
108,692.0,630.0,endpoint
109,822.0,767.0,endpoint
110,1337.0,495.0,endpoint
111,829.0,1474.0,endpoint
112,178.0,1220.0,endpoint
113,1439.0,470.0,endpoint
114,638.0,741.0,endpoint
115,76.0,844.0,junction
116,94.0,644.0,junction
117,128.0,1048.0,junction
118,158.0,628.0,junction
119,172.0,362.0,junction
120,175.0,628.0,junction
121,184.0,1209.0,junction
122,189.0,429.0,junction
123,190.0,771.0,junction
124,218.0,628.0,junction
125,238.0,749.0,junction
126,260.0,672.0,junction
127,266.0,410.0,junction
128,265.0,544.0,junction
129,267.0,928.0,junction
130,272.0,754.0,junction
131,275.0,420.0,junction
132,280.0,739.0,junction
133,293.0,404.0,junction
134,313.0,822.0,junction
135,317.0,760.0,junction
136,329.0,824.0,junction
137,330.0,351.0,junction
138,329.0,405.0,junction
139,333.0,339.0,junction
140,339.0,815.0,junction
141,342.0,849.0,junction
142,343.0,853.0,junction
143,345.0,684.0,junction
144,351.0,337.0,junction
145,355.0,1186.0,junction
146,359.0,832.0,junction
147,362.0,856.0,junction
148,368.0,850.0,junction
149,370.0,874.0,junction
150,383.0,887.0,junction
151,385.0,507.0,junction
152,386.0,858.0,junction
153,399.0,871.0,junction
154,407.0,873.0,junction
155,434.0,928.0,junction
156,472.0,976.0,junction
157,493.0,984.0,junction
158,543.0,656.0,junction
159,549.0,625.0,junction
160,558.0,1192.0,junction
161,563.0,602.0,junction
162,567.0,513.0,junction
163,568.0,325.0,junction
164,569.0,603.0,junction
165,570.0,641.0,junction
