u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,942.4871351907144,inf
0,2,inf,inf,inf,617.3920958353775,inf
0,3,inf,inf,inf,727.7698812124613,inf
0,4,inf,inf,inf,1138.2741321843346,inf
0,5,inf,inf,inf,1150.176073477448,inf
0,6,inf,inf,inf,1149.6073242633765,inf
0,7,inf,inf,inf,245.0,inf
0,8,inf,inf,inf,587.8817908389407,inf
0,9,inf,inf,inf,1326.2955929957695,inf
0,10,inf,inf,inf,1017.3239405420478,inf
0,11,inf,inf,inf,726.5211628025711,inf
0,12,inf,inf,inf,1298.7228341720954,inf
0,13,inf,inf,inf,1019.4988965173037,inf
0,14,inf,inf,inf,1443.781839475757,inf
0,15,inf,inf,inf,1010.016336501544,inf
0,16,inf,inf,inf,1066.6667708333282,inf
0,17,inf,inf,inf,1198.8648797925478,inf
0,18,inf,inf,inf,865.6431135288954,inf
0,19,inf,inf,inf,1297.7002735608867,inf
0,20,inf,inf,inf,230.0021739027699,inf
0,21,inf,inf,inf,1304.1909369413668,inf
0,22,inf,inf,inf,303.9161068452937,inf
0,23,inf,inf,inf,825.8480489775344,inf
0,24,inf,inf,inf,212.25691979297164,inf
0,25,inf,inf,inf,678.1533749823856,inf
0,26,inf,inf,inf,742.6284400694603,inf
0,27,inf,inf,inf,752.1602222930962,inf
0,28,inf,inf,inf,1136.3788980793333,inf
0,29,inf,inf,inf,613.1834961901698,inf
0,30,inf,inf,inf,1408.336607491263,inf
0,31,inf,inf,inf,1198.5512087516329,inf
0,32,inf,inf,inf,1176.0612228961552,inf
0,33,inf,inf,inf,941.3872741863468,inf
0,34,inf,inf,inf,952.2189874183354,inf
0,35,inf,inf,inf,1234.7898606645585,inf
0,36,inf,inf,inf,940.0957398052605,inf
0,37,inf,inf,inf,598.5215117270222,inf
0,38,inf,inf,inf,1158.8343281073442,inf
0,39,inf,inf,inf,876.8853973011525,inf
0,40,inf,inf,inf,153.7693077307692,inf
0,41,inf,inf,inf,462.21207253813697,inf
0,42,inf,inf,inf,1262.2365071570382,inf
0,43,inf,inf,inf,815.3244752857601,inf
0,44,inf,inf,inf,792.561669524839,inf
0,45,inf,inf,inf,1393.7697083808357,inf
0,46,inf,inf,inf,991.3470633436102,inf
0,47,inf,inf,inf,1424.1773063772644,inf
0,48,inf,inf,inf,86.68333173107735,inf
0,49,inf,inf,inf,1332.9114749299745,inf
0,50,inf,inf,inf,488.8537613642755,inf
0,51,inf,inf,inf,310.16124838541646,inf
0,52,inf,inf,inf,1006.8093166036953,inf
0,53,inf,inf,inf,1170.467427996183,inf
0,54,inf,inf,inf,1356.9351495189444,inf
0,55,inf,inf,inf,713.4143256201125,inf
0,56,inf,inf,inf,882.9371438556655,inf
0,57,inf,inf,inf,359.00139275495854,inf
0,58,inf,inf,inf,680.6504242267098,inf
0,59,inf,inf,inf,102.04410811016969,inf
0,60,inf,inf,inf,1461.4530440626547,inf
0,61,inf,inf,inf,1059.8348928017042,inf
0,62,inf,inf,inf,518.3483384751995,inf
0,63,inf,inf,inf,670.2962031818471,inf
0,64,inf,inf,inf,1011.7731959288109,inf
0,65,inf,inf,inf,761.2962629620613,inf
0,66,inf,inf,inf,1360.4477204214795,inf
0,67,inf,inf,inf,1071.4896173085392,inf
0,68,inf,inf,inf,1231.0491460538851,inf
0,69,inf,inf,inf,416.4828928059351,inf
0,70,inf,inf,inf,316.62122480970856,inf
0,71,inf,inf,inf,884.0684362649761,inf
0,72,inf,inf,inf,725.275809606249,inf
0,73,inf,inf,inf,551.7046311206749,inf
0,74,inf,inf,inf,1083.2492787904362,inf
0,75,inf,inf,inf,1342.6727076990878,inf
0,76,inf,inf,inf,1190.0474780444686,inf
0,77,inf,inf,inf,297.32473829131675,inf
0,78,inf,inf,inf,743.9119571562215,inf
0,79,inf,inf,inf,1007.972717884765,inf
0,80,inf,inf,inf,1110.08333020544,inf
0,81,inf,inf,inf,374.4569401146145,inf
0,82,inf,inf,inf,1118.5580002842946,inf
0,83,inf,inf,inf,434.36965824053595,inf
0,84,inf,inf,inf,749.4664769020693,inf
0,85,inf,inf,inf,794.3613787187794,inf
0,86,inf,inf,inf,744.1720231236861,inf
0,87,inf,inf,inf,706.9087635614655,inf
0,88,inf,inf,inf,1243.5119621459216,inf
0,89,inf,inf,inf,811.1602800926584,inf
0,90,inf,inf,inf,988.9858441858509,inf
0,91,inf,inf,inf,961.9615376926461,inf
0,92,inf,inf,inf,865.176282615283,inf
0,93,inf,inf,inf,966.2815324738438,inf
0,94,inf,inf,inf,1129.8495475062155,inf
0,95,inf,inf,inf,1222.160791385487,inf
1,2,inf,inf,inf,468.10789354592174,inf
1,3,inf,inf,inf,686.6039615382364,inf
1,4,inf,inf,inf,958.2285739843078,inf
1,5,inf,inf,inf,248.57393266390585,inf
1,6,inf,inf,inf,207.24140512938047,inf
1,7,inf,inf,inf,698.710955975359,inf
1,8,inf,inf,inf,375.49034608096116,inf
1,9,inf,inf,inf,402.0572098594925,inf
1,10,inf,inf,inf,1002.5816674964689,inf
1,11,inf,inf,inf,810.8002220029297,inf
1,12,inf,inf,inf,441.81557238286655,inf
1,13,inf,inf,inf,299.66648127543397,inf
1,14,inf,inf,inf,735.5678078872131,inf
1,15,inf,inf,inf,68.06614430096654,inf
1,16,inf,inf,inf,448.5888986588946,inf
1,17,inf,inf,inf,780.7848615335726,inf
1,18,inf,inf,inf,392.8256610762591,inf
1,19,inf,inf,inf,528.0340898086032,inf
1,20,inf,inf,inf,988.2130337128731,inf
1,21,inf,inf,inf,452.51740298026107,inf
1,22,inf,inf,inf,710.5723045545752,inf
1,23,inf,inf,inf,838.873649604039,inf
1,24,inf,inf,inf,885.4450858184262,inf
1,25,inf,inf,inf,295.6247621563525,inf
1,26,inf,inf,inf,1032.5352294231902,inf
1,27,inf,inf,inf,191.01047091717248,inf
1,28,inf,inf,inf,380.5955858913763,inf
1,29,inf,inf,inf,467.9016990779153,inf
1,30,inf,inf,inf,468.907240293856,inf
1,31,inf,inf,inf,935.7334022038542,inf
1,32,inf,inf,inf,241.2343259156955,inf
1,33,1.0,14.0,14.0,14.0,1.0
1,34,inf,inf,inf,256.0175775215444,inf
1,35,inf,inf,inf,466.66904761297377,inf
1,36,inf,inf,inf,421.43801442204995,inf
1,37,inf,inf,inf,736.4360121558424,inf
1,38,inf,inf,inf,270.80066469637774,inf
1,39,inf,inf,inf,615.3714325511057,inf
1,40,inf,inf,inf,903.5623940824452,inf
1,41,inf,inf,inf,486.3681733008442,inf
1,42,inf,inf,inf,369.655244788979,inf
1,43,inf,inf,inf,136.8941196691808,inf
1,44,inf,inf,inf,190.76687343456672,inf
1,45,inf,inf,inf,707.5026501717149,inf
1,46,inf,inf,inf,55.47071299343465,inf
1,47,inf,inf,inf,481.814279572534,inf
1,48,inf,inf,inf,922.0086767487603,inf
1,49,inf,inf,inf,452.59805567412684,inf
1,50,inf,inf,inf,498.78652748445404,inf
1,51,inf,inf,inf,1007.9295610309284,inf
1,52,inf,inf,inf,67.62396025078685,inf
1,53,inf,inf,inf,297.8455975837145,inf
1,54,inf,inf,inf,616.3318911106255,inf
1,55,inf,inf,inf,405.77087130546965,inf
1,56,inf,inf,inf,591.4220151465449,inf
1,57,inf,inf,inf,838.1527307120105,inf
1,58,inf,inf,inf,362.49275854836054,inf
1,59,inf,inf,inf,959.6108586296843,inf
1,60,inf,inf,inf,553.4880305842214,inf
1,61,inf,inf,inf,715.1894853813219,inf
1,62,inf,inf,inf,1027.317380364997,inf
1,63,inf,inf,inf,1036.0178569889613,inf
1,64,inf,inf,inf,997.4031281282408,inf
1,65,inf,inf,inf,899.8410970832573,inf
1,66,inf,inf,inf,450.7238622482728,inf
1,67,inf,inf,inf,201.5341162185698,inf
1,68,inf,inf,inf,922.8672710633962,inf
1,69,inf,inf,inf,817.4717120488024,inf
1,70,inf,inf,inf,625.920921522839,inf
1,71,inf,inf,inf,107.18675291284833,inf
1,72,inf,inf,inf,236.6368525821792,inf
1,73,inf,inf,inf,443.12526445690276,inf
1,74,inf,inf,inf,306.13232433050905,inf
1,75,inf,inf,inf,850.0,inf
1,76,inf,inf,inf,472.2975756871932,inf
1,77,inf,inf,inf,663.3762130194299,inf
1,78,inf,inf,inf,640.3069576382877,inf
1,79,inf,inf,inf,66.76076692189807,inf
1,80,inf,inf,inf,540.093510422038,inf
1,81,inf,inf,inf,1013.3864021191522,inf
1,82,inf,inf,inf,503.2236083492109,inf
1,83,inf,inf,inf,1022.4328828827837,inf
1,84,inf,inf,inf,433.5089387775066,inf
1,85,inf,inf,inf,349.54255821001254,inf
1,86,inf,inf,inf,205.54804791094466,inf
1,87,inf,inf,inf,694.6610684355356,inf
1,88,inf,inf,inf,463.38321074462766,inf
1,89,inf,inf,inf,1023.0175951566033,inf
1,90,inf,inf,inf,76.66159403508382,inf
1,91,inf,inf,inf,886.8821793225975,inf
1,92,inf,inf,inf,316.86590223626143,inf
1,93,inf,inf,inf,781.7889740844392,inf
1,94,inf,inf,inf,366.3686667825184,inf
1,95,inf,inf,inf,353.42467372836325,inf
2,3,inf,inf,inf,794.5778753526931,inf
2,4,inf,inf,inf,663.1598600639215,inf
2,5,inf,inf,inf,594.3618426514273,inf
2,6,inf,inf,inf,646.133113220488,inf
2,7,inf,inf,inf,397.46446382035214,inf
2,8,inf,inf,inf,170.18813119603846,inf
2,9,inf,inf,inf,771.5082630795343,inf
2,10,inf,inf,inf,631.202820019049,inf
2,11,inf,inf,inf,372.5936123982804,inf
2,12,inf,inf,inf,706.3426930322137,inf
2,13,inf,inf,inf,419.0190926437601,inf
2,14,inf,inf,inf,826.6153881945339,inf
2,15,inf,inf,inf,520.6399907805777,inf
2,16,inf,inf,inf,449.37845965288545,inf
2,17,inf,inf,inf,623.810868773541,inf
2,18,inf,inf,inf,667.3537292920449,inf
2,19,inf,inf,inf,685.0642305652807,inf
2,20,inf,inf,inf,577.1464285603785,inf
2,21,inf,inf,inf,917.1635622940981,inf
2,22,inf,inf,inf,319.7561570947462,inf
2,23,inf,inf,inf,431.335136523794,inf
2,24,inf,inf,inf,665.3239812301973,inf
2,25,inf,inf,inf,190.19200824430033,inf
2,26,inf,inf,inf,575.5015204150203,inf
2,27,inf,inf,inf,341.34440086223765,inf
2,28,inf,inf,inf,529.830161466861,inf
2,29,inf,inf,inf,5.0,inf
2,30,inf,inf,inf,911.8843128379827,inf
2,31,inf,inf,inf,687.0065501871143,inf
2,32,inf,inf,inf,701.1569011284137,inf
2,33,inf,inf,inf,459.3223269121587,inf
2,34,inf,inf,inf,360.45526768241297,inf
2,35,inf,inf,inf,909.0022002173592,inf
2,36,inf,inf,inf,322.7398333023056,inf
2,37,inf,inf,inf,756.135569855036,inf
2,38,inf,inf,inf,593.7844726834813,inf
2,39,inf,inf,inf,830.5064719795987,inf
2,40,inf,inf,inf,652.3465336766955,inf
2,41,inf,inf,inf,233.80547470065795,inf
2,42,inf,inf,inf,837.7457848297418,inf
2,43,inf,inf,inf,337.2966053787082,inf
2,44,inf,inf,inf,437.823023606571,inf
2,45,inf,inf,inf,777.048904509877,inf
2,46,inf,inf,inf,523.345010485435,inf
2,47,inf,inf,inf,902.9064181851849,inf
2,48,inf,inf,inf,637.1224372128171,inf
2,49,inf,inf,inf,920.544404143548,inf
2,50,inf,inf,inf,149.33519344079613,inf
2,51,inf,inf,inf,575.5632024374039,inf
2,52,inf,inf,inf,533.4360317788817,inf
2,53,inf,inf,inf,596.1417616641196,inf
2,54,inf,inf,inf,740.4052944165107,inf
2,55,inf,inf,inf,98.6154146165801,inf
2,56,inf,inf,inf,307.9366818032564,inf
2,57,inf,inf,inf,702.1573897638619,inf
2,58,inf,inf,inf,105.80170130957252,inf
2,59,inf,inf,inf,592.271897020279,inf
2,60,inf,inf,inf,885.0141241810777,inf
2,61,inf,inf,inf,495.3473528747277,inf
2,62,inf,inf,inf,561.8398348283966,inf
2,63,inf,inf,inf,570.701322935211,inf
2,64,inf,inf,inf,625.2311572530595,inf
2,65,inf,inf,inf,460.3400916713642,inf
2,66,inf,inf,inf,916.6138772678494,inf
2,67,inf,inf,inf,511.68056441494826,inf
2,68,inf,inf,inf,701.7243048377333,inf
2,69,inf,inf,inf,716.6847284545695,inf
