u,v,path_length,euclidean,tortuosity,weight
4,134,34.89949493661167,31.5753,1.1053,34.8995
6,205,79.14213562373094,75.4255,1.0493,79.1421
7,51,215.50966799187825,177.9916,1.2108,215.5097
9,168,164.58073580374358,150.4560,1.0939,164.5807
145,15,12.414213562373096,12.0416,1.0309,12.4142
12,170,5.242640687119285,5.0000,1.0485,5.2426
14,67,24.65685424949238,23.0868,1.0680,24.6569
168,33,132.88225099390849,117.3414,1.1324,132.8823
168,161,218.00714267493672,195.2076,1.1168,218.0071
100,59,89.95331880577396,85.5628,1.0513,89.9533
138,131,27.313708498984766,25.2982,1.0797,27.3137
187,172,340.0487732352796,296.4456,1.1471,340.0488
209,11,21.071067811865476,19.6469,1.0725,21.0711
29,169,377.8772003600258,323.3033,1.1688,377.8772
142,132,59.94112549695426,50.6360,1.1838,59.9411
166,164,3.82842712474619,3.6056,1.0618,3.8284
34,111,1.4142135623730951,1.4142,1.0000,1.4142
35,21,64.14213562373092,60.0000,1.0690,64.1421
119,0,61.870057685088796,56.6480,1.0922,61.8701
47,45,293.12489168102815,272.2223,1.0768,293.1249
202,205,67.0832611206852,62.2013,1.0785,67.0833
62,27,223.8528137423858,177.5303,1.2609,223.8528
63,210,61.62741699796949,55.1453,1.1175,61.6274
64,25,94.94112549695424,88.3233,1.0749,94.9411
65,74,20.656854249492383,19.1050,1.0812,20.6569
86,129,43.94112549695427,41.4005,1.0614,43.9411
88,31,23.656854249492383,18.4391,1.2830,23.6569
89,102,1.4142135623730951,1.4142,1.0000,1.4142
173,92,218.3208511739215,197.5677,1.1050,218.3209
91,199,156.98275605729697,141.4107,1.1101,156.9828
208,55,99.91168824543135,92.3093,1.0824,99.9117
41,110,17.07106781186548,15.8114,1.0797,17.0711
43,170,7.82842712474619,7.2801,1.0753,7.8284
