u,v,path_length,euclidean,tortuosity,weight
6,74,257.1665222413708,237.2446,1.0840,257.1665
7,78,34.071067811865476,32.1403,1.0601,34.0711
174,45,76.84062043356589,70.2353,1.0940,76.8406
9,177,21.313708498984766,18.9737,1.1233,21.3137
10,154,15.727922061357859,15.0000,1.0485,15.7279
191,0,291.72287142747496,265.0358,1.1007,291.7229
125,79,65.91168824543139,62.4260,1.0558,65.9117
13,152,16.899494936611667,14.8661,1.1368,16.8995
184,176,116.95331880577393,108.4066,1.0788,116.9533
184,95,103.28427124746187,95.7549,1.0786,103.2843
15,135,210.06601717798256,178.7177,1.1754,210.0660
199,200,22.48528137423857,20.8806,1.0768,22.4853
144,145,25.65685424949238,24.3311,1.0545,25.6569
175,178,19.142135623730955,18.0278,1.0618,19.1421
166,65,100.87005768508877,92.7793,1.0872,100.8701
119,117,60.76955262170044,55.5698,1.0936,60.7696
32,161,39.071067811865476,37.3363,1.0465,39.0711
41,91,65.55634918610404,61.6604,1.0632,65.5563
43,101,152.4386001800126,133.6001,1.1410,152.4386
47,115,314.87720036002605,271.5437,1.1596,314.8772
160,59,109.32590180780447,100.3045,1.0899,109.3259
172,60,4.414213562373095,4.1231,1.0706,4.4142
105,106,28.62741699796953,27.2029,1.0524,28.6274
63,189,97.29646455628158,89.1964,1.0908,97.2965
64,133,16.313708498984763,15.2643,1.0687,16.3137
133,89,27.556349186104054,24.0416,1.1462,27.5563
165,48,91.6396103067892,83.4865,1.0977,91.6396
101,103,24.142135623730955,21.9545,1.0996,24.1421
99,19,14.899494936611667,13.4536,1.1075,14.8995
73,16,50.87005768508879,46.5188,1.0935,50.8701
112,76,106.66904755831209,94.8683,1.1244,106.6690
75,134,38.48528137423857,36.0000,1.0690,38.4853
80,61,55.94112549695426,51.8845,1.0782,55.9411
81,50,69.04163056034261,64.2884,1.0739,69.0416
85,42,47.14213562373094,43.0465,1.0951,47.1421
90,136,114.74011537017753,105.3423,1.0892,114.7401
92,153,35.87005768508881,33.3017,1.0771,35.8701
93,96,5.242640687119286,5.0000,1.0485,5.2426
4,173,55.384776310850214,50.0100,1.1075,55.3848
200,33,219.7939392393402,195.7269,1.1230,219.7939
8,171,287.20815280171337,259.0463,1.1087,287.2082
12,72,168.9116882454315,156.5184,1.0792,168.9117
182,88,251.85281374238605,226.1526,1.1136,251.8528
17,40,109.31370849898475,106.1697,1.0296,109.3137
18,52,32.28427124746191,31.1448,1.0366,32.2843
20,148,11.071067811865477,10.2956,1.0753,11.0711
127,138,117.56854249492372,106.7755,1.1011,117.5685
26,29,374.57568516986146,342.6602,1.0931,374.5757
198,201,39.55634918610404,34.0000,1.1634,39.5563
138,137,23.213203435596434,22.6716,1.0239,23.2132
30,136,32.071067811865476,30.0167,1.0684,32.0711
155,156,9.485281374238571,9.2195,1.0288,9.4853
130,84,11.65685424949238,10.7703,1.0823,11.6569
62,168,7.65685424949238,7.2111,1.0618,7.6569
77,118,93.2132034355964,87.4643,1.0657,93.2132
