u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,909.9274696370036,inf
0,2,inf,inf,inf,1463.0269990673446,inf
0,3,inf,inf,inf,1204.0950959122788,inf
0,4,inf,inf,inf,789.9734172742776,inf
0,5,inf,inf,inf,290.13962156175774,inf
0,6,inf,inf,inf,749.6032283815218,inf
0,7,inf,inf,inf,824.3791603382512,inf
0,8,inf,inf,inf,1025.259479351447,inf
0,9,inf,inf,inf,405.3689677318677,inf
0,10,inf,inf,inf,82.63776376451628,inf
0,11,inf,inf,inf,969.6927348392376,inf
0,12,inf,inf,inf,480.2770034053265,inf
0,13,inf,inf,inf,375.150636411562,inf
0,14,inf,inf,inf,507.20902988807285,inf
0,15,inf,inf,inf,1212.8849904257204,inf
0,16,inf,inf,inf,1311.931781763061,inf
0,17,inf,inf,inf,785.3056729707229,inf
0,18,inf,inf,inf,367.8002175094517,inf
0,19,inf,inf,inf,869.1541865515002,inf
0,20,inf,inf,inf,189.3620870184948,inf
0,21,inf,inf,inf,726.5018926334603,inf
0,22,inf,inf,inf,1289.395594842793,inf
0,23,inf,inf,inf,1044.3299287102711,inf
0,24,inf,inf,inf,977.2860379643208,inf
0,25,inf,inf,inf,1443.6405369758775,inf
0,26,inf,inf,inf,880.9409741861256,inf
0,27,inf,inf,inf,942.2128209698699,inf
0,28,inf,inf,inf,1327.997364455216,inf
0,29,inf,inf,inf,1397.7170672206876,inf
0,30,inf,inf,inf,976.4839988448351,inf
0,31,inf,inf,inf,768.6923962158075,inf
0,32,inf,inf,inf,796.553827434154,inf
0,33,inf,inf,inf,1445.830557153915,inf
0,34,inf,inf,inf,444.08332551448046,inf
0,35,inf,inf,inf,394.8974550437113,inf
0,36,inf,inf,inf,625.5181851872893,inf
0,37,inf,inf,inf,1263.6870656930853,inf
0,38,inf,inf,inf,1235.9049316189332,inf
0,39,inf,inf,inf,353.45862558438154,inf
0,40,inf,inf,inf,1074.1382592571592,inf
0,41,inf,inf,inf,1027.9635207535334,inf
0,42,inf,inf,inf,876.8169706386847,inf
0,43,inf,inf,inf,1114.5294971421797,inf
0,44,inf,inf,inf,1440.9399709911584,inf
0,45,inf,inf,inf,943.2221371447979,inf
0,46,inf,inf,inf,1364.8710561807661,inf
0,47,inf,inf,inf,1265.52795306939,inf
0,48,inf,inf,inf,1315.1988442817305,inf
0,49,inf,inf,inf,598.2006352387132,inf
0,50,inf,inf,inf,886.1929812405422,inf
0,51,inf,inf,inf,1025.7899395100344,inf
0,52,inf,inf,inf,773.7086014773262,inf
0,53,inf,inf,inf,923.6693131202313,inf
0,54,inf,inf,inf,213.55093069335942,inf
0,55,inf,inf,inf,476.0546187151218,inf
0,56,inf,inf,inf,1199.9508323260582,inf
0,57,inf,inf,inf,846.6935691263989,inf
0,58,inf,inf,inf,595.1890455981192,inf
0,59,inf,inf,inf,560.9001693706288,inf
0,60,inf,inf,inf,1464.3476363213756,inf
0,61,inf,inf,inf,499.8179668639374,inf
0,62,inf,inf,inf,657.0996880230579,inf
0,63,inf,inf,inf,724.3051842973375,inf
0,64,inf,inf,inf,866.4161817510104,inf
1,2,inf,inf,inf,583.09518948453,inf
1,3,inf,inf,inf,698.997138763815,inf
1,4,inf,inf,inf,612.8833494230366,inf
1,5,inf,inf,inf,816.4343206896682,inf
1,6,inf,inf,inf,664.0248489326284,inf
1,7,inf,inf,inf,572.4622258280453,inf
1,8,inf,inf,inf,255.9785147234041,inf
1,9,inf,inf,inf,749.4664769020693,inf
1,10,inf,inf,inf,925.3480426304473,inf
1,11,inf,inf,inf,536.7308450238351,inf
1,12,inf,inf,inf,501.7668781416326,inf
1,13,inf,inf,inf,903.4079919947576,inf
1,14,inf,inf,inf,446.8702272472401,inf
1,15,inf,inf,inf,373.7833597152233,inf
1,16,inf,inf,inf,458.48118827275783,inf
1,17,inf,inf,inf,573.551218288306,inf
1,18,inf,inf,inf,936.2718622280603,inf
1,19,inf,inf,inf,1005.0696493278464,inf
1,20,inf,inf,inf,947.0300945587737,inf
1,21,inf,inf,inf,219.0091322296858,inf
1,22,inf,inf,inf,440.83216761030496,inf
1,23,inf,inf,inf,504.0009920625157,inf
1,24,inf,inf,inf,313.04951684997053,inf
1,25,inf,inf,inf,766.6981152970184,inf
1,26,inf,inf,inf,576.6047172890628,inf
1,27,inf,inf,inf,294.89828755013144,inf
1,28,inf,inf,inf,883.8693342344218,inf
1,29,inf,inf,inf,490.02550954006466,inf
1,30,inf,inf,inf,535.3737012592233,inf
1,31,inf,inf,inf,157.20050890502867,inf
1,32,inf,inf,inf,519.9865382872906,inf
1,33,inf,inf,inf,765.2515926151347,inf
1,34,inf,inf,inf,806.400644841012,inf
1,35,inf,inf,inf,722.1357213155986,inf
1,36,inf,inf,inf,622.8009312774026,inf
1,37,inf,inf,inf,423.066188675011,inf
1,38,inf,inf,inf,709.9894365411361,inf
1,39,inf,inf,inf,640.2163696751279,inf
1,40,inf,inf,inf,375.9321747336878,inf
1,41,inf,inf,inf,575.2955762040935,inf
1,42,inf,inf,inf,707.4969964600557,inf
1,43,inf,inf,inf,917.8060797358013,inf
