id,y,x,type
0,29.0,917.0,endpoint
1,821.0,469.0,endpoint
2,1401.0,409.0,endpoint
3,1227.0,1038.0,endpoint
4,286.0,170.0,endpoint
5,20.0,627.0,endpoint
6,748.0,1129.0,endpoint
7,844.0,1041.0,endpoint
8,1015.0,636.0,endpoint
9,397.0,1087.0,endpoint
10,59.0,994.0,endpoint
11,477.0,57.0,endpoint
12,324.0,538.0,endpoint
13,282.0,1194.0,endpoint
14,523.0,802.0,endpoint
15,938.0,114.0,endpoint
16,1018.0,55.0,endpoint
17,321.0,188.0,endpoint
18,250.0,1211.0,endpoint
19,702.0,1467.0,endpoint
20,106.0,1090.0,endpoint
21,707.0,656.0,endpoint
22,1258.0,527.0,endpoint
23,577.0,28.0,endpoint
24,681.0,189.0,endpoint
25,1472.0,874.0,endpoint
26,373.0,106.0,endpoint
27,663.0,220.0,endpoint
28,1328.0,1193.0,endpoint
29,1216.0,179.0,endpoint
30,484.0,53.0,endpoint
31,727.0,595.0,endpoint
32,376.0,200.0,endpoint
33,1474.0,868.0,endpoint
34,402.0,1158.0,endpoint
35,399.0,1055.0,endpoint
36,637.0,1064.0,endpoint
37,1237.0,546.0,endpoint
38,1260.0,1027.0,endpoint
39,382.0,935.0,endpoint
40,731.0,104.0,endpoint
41,1054.0,995.0,endpoint
42,867.0,1175.0,endpoint
43,1053.0,1357.0,endpoint
44,1467.0,825.0,endpoint
45,971.0,869.0,endpoint
46,1137.0,120.0,endpoint
47,1248.0,1257.0,endpoint
48,1327.0,1129.0,endpoint
49,139.0,329.0,endpoint
50,772.0,434.0,endpoint
51,903.0,1454.0,endpoint
52,724.0,1257.0,endpoint
53,847.0,1346.0,endpoint
54,109.0,1115.0,endpoint
55,501.0,855.0,endpoint
56,810.0,6.0,endpoint
57,850.0,710.0,endpoint
58,602.0,1078.0,endpoint
59,357.0,1372.0,endpoint
60,1396.0,392.0,endpoint
61,82.0,420.0,endpoint
62,531.0,493.0,endpoint
63,226.0,220.0,endpoint
64,628.0,291.0,endpoint
65,57.0,896.0,junction
66,112.0,1092.0,junction
67,239.0,726.0,junction
68,249.0,870.0,junction
69,250.0,848.0,junction
70,264.0,421.0,junction
71,271.0,840.0,junction
72,289.0,223.0,junction
73,309.0,1078.0,junction
74,327.0,542.0,junction
75,339.0,1275.0,junction
76,346.0,545.0,junction
77,370.0,538.0,junction
78,374.0,520.0,junction
79,375.0,561.0,junction
80,386.0,450.0,junction
81,397.0,1102.0,junction
82,431.0,1112.0,junction
83,482.0,56.0,junction
84,494.0,312.0,junction
85,520.0,803.0,junction
86,522.0,830.0,junction
87,536.0,160.0,junction
88,540.0,385.0,junction
89,567.0,363.0,junction
90,570.0,354.0,junction
91,570.0,869.0,junction
92,575.0,133.0,junction
93,589.0,354.0,junction
94,594.0,1030.0,junction
95,603.0,336.0,junction
96,606.0,318.0,junction
97,607.0,1077.0,junction
98,607.0,1052.0,junction
99,625.0,1190.0,junction
100,631.0,1199.0,junction
101,633.0,359.0,junction
102,634.0,346.0,junction
103,634.0,354.0,junction
104,636.0,328.0,junction
105,666.0,334.0,junction
106,666.0,338.0,junction
107,666.0,613.0,junction
108,667.0,1336.0,junction
109,679.0,339.0,junction
110,683.0,1276.0,junction
111,683.0,1284.0,junction
112,701.0,358.0,junction
113,706.0,358.0,junction
114,710.0,1337.0,junction
115,712.0,280.0,junction
116,752.0,122.0,junction
117,923.0,173.0,junction
118,947.0,122.0,junction
119,954.0,384.0,junction
120,960.0,1093.0,junction
121,959.0,1190.0,junction
122,963.0,1043.0,junction
123,966.0,1030.0,junction
124,976.0,472.0,junction
125,976.0,479.0,junction
126,989.0,412.0,junction
127,994.0,516.0,junction
128,1028.0,533.0,junction
129,1040.0,538.0,junction
130,1053.0,998.0,junction
131,1059.0,448.0,junction
132,1075.0,152.0,junction
133,1103.0,1015.0,junction
134,1131.0,126.0,junction
135,1177.0,948.0,junction
136,1187.0,722.0,junction
137,1209.0,882.0,junction
138,1255.0,762.0,junction
139,1255.0,771.0,junction
140,1260.0,1029.0,junction
141,1268.0,468.0,junction
142,1299.0,1034.0,junction
143,1317.0,1037.0,junction
144,1322.0,669.0,junction
145,1321.0,1062.0,junction
146,1323.0,1125.0,junction
147,1326.0,1128.0,junction
148,1330.0,1031.0,junction
149,1331.0,1048.0,junction
150,1341.0,998.0,junction
151,1394.0,405.0,junction
152,1408.0,846.0,junction
153,1453.0,833.0,junction
154,1453.0,846.0,junction
155,1471.0,869.0,junction
