u,v,path_length,euclidean,tortuosity,weight
7,206,129.74011537017753,116.6619,1.1121,129.7401
182,133,25.970562748477146,23.3452,1.1125,25.9706
159,33,6.0,6.0000,1.0000,6.0000
159,101,2.414213562373095,2.2361,1.0797,2.4142
198,73,83.59797974644663,76.1577,1.0977,83.5980
46,251,24.142135623730955,21.2132,1.1381,24.1421
49,228,14.485281374238571,13.4164,1.0797,14.4853
51,183,1.4142135623730951,1.4142,1.0000,1.4142
161,94,1.4142135623730951,1.4142,1.0000,1.4142
161,126,11.414213562373096,11.0454,1.0334,11.4142
210,65,76.254833995939,69.3181,1.1001,76.2548
210,206,57.79898987322332,53.8516,1.0733,57.7990
210,211,30.656854249492383,29.2746,1.0472,30.6569
55,193,5.414213562373095,5.0990,1.0618,5.4142
59,193,183.66904755831217,169.7557,1.0820,183.6690
68,83,150.29646455628165,131.2136,1.1454,150.2965
75,124,135.0121933088197,122.3765,1.1033,135.0122
213,38,166.22539674441634,149.2716,1.1136,166.2254
213,215,31.970562748477146,29.5466,1.0820,31.9706
236,80,53.38477631085023,49.7293,1.0735,53.3848
88,173,66.6274169979695,61.1882,1.0889,66.6274
92,235,90.11269837220804,83.9345,1.0736,90.1127
100,118,23.0,23.0000,1.0000,23.0000
112,19,55.42640687119283,52.0096,1.0657,55.4264
189,183,113.76955262170043,104.5610,1.0881,113.7696
189,48,167.4264068711929,156.5535,1.0695,167.4264
310,52,9.242640687119286,8.5440,1.0818,9.2426
120,334,35.62741699796952,32.7567,1.0876,35.6274
240,138,335.4924240491756,301.3586,1.1133,335.4924
125,2,23.899494936611667,21.5870,1.1071,23.8995
224,223,37.31370849898475,34.0588,1.0956,37.3137
200,149,53.284271247461895,49.2443,1.0820,53.2843
142,168,24.72792206135786,22.8473,1.0823,24.7279
143,21,121.28427124746189,113.0000,1.0733,121.2843
146,106,42.62741699796952,38.6264,1.1036,42.6274
150,196,83.76955262170043,76.3217,1.0976,83.7696
315,317,23.313708498984763,21.5407,1.0823,23.3137
20,226,31.213203435596434,28.4253,1.0981,31.2132
26,300,41.14213562373094,37.0540,1.1103,41.1421
32,323,56.87005768508879,51.4782,1.1047,56.8701
40,152,77.91168824543135,72.5603,1.0738,77.9117
47,314,93.8406204335659,81.2527,1.1549,93.8406
291,113,8.656854249492381,7.2801,1.1891,8.6569
273,267,127.32590180780443,114.3372,1.1136,127.3259
273,276,65.8700576850888,61.0328,1.0793,65.8701
69,72,71.28427124746187,64.8460,1.0993,71.2843
295,289,78.63961030678922,74.2765,1.0587,78.6396
89,160,75.97056274847712,69.1158,1.0992,75.9706
332,79,116.4264068711928,108.2405,1.0756,116.4264
322,320,65.52691193458115,59.5063,1.1012,65.5269
99,28,32.87005768508882,31.4006,1.0468,32.8701
105,196,3.0,3.0000,1.0000,3.0000
319,320,46.31370849898476,43.7379,1.0589,46.3137
114,139,312.93607486307155,271.5437,1.1524,312.9361
136,251,22.656854249492383,21.0950,1.0740,22.6569
12,103,40.48528137423857,38.4708,1.0524,40.4853
197,66,73.56854249492376,68.6222,1.0721,73.5685
116,67,23.899494936611667,22.1359,1.0797,23.8995
201,193,81.98275605729684,74.9533,1.0938,81.9828
127,190,41.38477631085023,38.2753,1.0812,41.3848
163,91,79.56854249492373,71.4493,1.1136,79.5685
289,288,6.414213562373095,6.0828,1.0545,6.4142
170,1,21.142135623730955,19.2094,1.1006,21.1421
3,181,91.35533905932733,84.1190,1.0860,91.3553
4,272,22.07106781186548,19.9249,1.1077,22.0711
251,275,126.39696961966993,109.4578,1.1548,126.3970
205,206,5.656854249492381,5.6569,1.0000,5.6569
30,115,154.98275605729685,138.4955,1.1190,154.9828
318,323,91.15432893255065,83.0060,1.0982,91.1543
62,276,98.94112549695423,84.6936,1.1682,98.9411
63,191,140.0954544295049,128.7983,1.0877,140.0955
