u,v,path_length,euclidean,tortuosity,weight
0,112,63.42640687119281,57.6281,1.1006,63.4264
213,21,52.526911934581165,45.5412,1.1534,52.5269
4,259,50.698484809834994,46.1411,1.0988,50.6985
6,169,236.19090885901048,219.9727,1.0737,236.1909
228,227,16.242640687119284,15.2971,1.0618,16.2426
7,41,63.21320343559643,57.2713,1.1038,63.2132
262,260,26.55634918610405,24.5967,1.0797,26.5563
262,54,92.35533905932733,85.7263,1.0773,92.3553
8,192,26.82842712474619,26.0000,1.0319,26.8284
10,189,298.3502884254447,271.1162,1.1005,298.3503
12,23,272.6518036156093,250.1400,1.0900,272.6518
14,18,43.89949493661167,40.7922,1.0762,43.8995
15,204,367.261976670876,327.4385,1.1216,367.2620
145,129,21.970562748477146,20.6155,1.0657,21.9706
145,60,44.04163056034261,40.7185,1.0816,44.0416
156,144,188.76450198781728,173.2541,1.0895,188.7645
162,104,57.69848480983499,51.1077,1.1290,57.6985
223,227,56.55634918610403,53.1507,1.0641,56.5563
257,256,16.313708498984763,15.0000,1.0876,16.3137
257,261,383.1076477383251,355.8328,1.0767,383.1076
257,259,94.11269837220806,85.3756,1.1023,94.1127
215,209,113.91168824543135,77.4661,1.4705,113.9117
251,32,99.32590180780447,89.4707,1.1102,99.3259
20,198,32.14213562373095,29.1204,1.1038,32.1421
169,167,9.071067811865476,8.6023,1.0545,9.0711
22,165,92.52691193458115,82.2192,1.1254,92.5269
227,80,117.4264068711928,103.9471,1.1297,117.4264
25,56,54.94112549695427,47.6340,1.1534,54.9411
184,70,57.6690475583121,54.4885,1.0584,57.6690
26,196,79.28427124746189,71.7844,1.1045,79.2843
27,73,101.84062043356589,93.0484,1.0945,101.8406
28,123,33.97056274847714,31.3847,1.0824,33.9706
252,66,204.10764773832503,185.6071,1.0997,204.1076
29,151,281.81118318204324,264.0701,1.0672,281.8112
150,147,124.94112549695421,117.4777,1.0635,124.9411
150,141,304.2497833620566,274.5906,1.1080,304.2498
31,238,104.79898987322332,99.0808,1.0577,104.7990
33,101,41.071067811865476,39.1152,1.0500,41.0711
38,96,260.84062043356596,248.4532,1.0499,260.8406
170,130,126.94112549695423,117.1537,1.0835,126.9411
235,231,65.84062043356592,60.7454,1.0839,65.8406
193,191,8.82842712474619,8.2462,1.0706,8.8284
39,195,100.62741699796952,94.0213,1.0703,100.6274
40,249,215.19595949289345,198.0808,1.0864,215.1960
159,107,246.42135623730996,221.7589,1.1112,246.4214
135,121,95.04163056034258,89.6270,1.0604,95.0416
45,266,21.55634918610405,18.4391,1.1691,21.5563
264,93,37.89949493661167,35.3553,1.0720,37.8995
50,76,98.15432893255065,80.7775,1.2151,98.1543
53,195,16.899494936611667,15.6525,1.0797,16.8995
219,88,81.38477631085023,75.1066,1.0836,81.3848
63,155,92.62741699796949,83.2947,1.1120,92.6274
198,200,38.2842712474619,34.9857,1.0943,38.2843
72,95,70.59797974644663,63.2851,1.1156,70.5980
177,191,147.29646455628168,127.1377,1.1586,147.2965
79,202,76.56854249492375,70.8378,1.0809,76.5685
165,153,154.23759005323598,140.0893,1.1010,154.2376
82,126,79.21320343559641,73.3485,1.0800,79.2132
90,100,92.94112549695424,85.0706,1.0925,92.9411
97,116,30.656854249492383,29.2746,1.0472,30.6569
108,259,84.72792206135784,81.1542,1.0440,84.7279
178,160,95.31370849898475,92.0217,1.0358,95.3137
178,127,25.384776310850242,23.8537,1.0642,25.3848
178,179,3.82842712474619,3.6056,1.0618,3.8284
114,122,90.35533905932735,82.2253,1.0989,90.3553
