u,v,path_length,euclidean,tortuosity,weight
0,136,32.65685424949238,31.2570,1.0448,32.6569
1,189,49.69848480983497,44.2041,1.1243,49.6985
145,141,233.66904755831223,220.7827,1.0584,233.6690
145,149,103.94112549695423,96.1041,1.0815,103.9411
145,91,201.2375900532362,178.3704,1.1282,201.2376
257,253,73.0832611206852,65.7951,1.1108,73.0833
172,173,28.89949493661167,26.1725,1.1042,28.8995
149,155,103.46803743153538,94.3027,1.0972,103.4680
3,258,155.509667991878,132.5481,1.1732,155.5097
189,71,115.25483399593898,106.9018,1.0781,115.2548
189,54,100.8700576850888,92.1954,1.0941,100.8701
5,130,55.526911934581165,51.4296,1.0797,55.5269
8,110,70.01219330881973,64.4127,1.0869,70.0122
160,162,204.25483399593924,190.0237,1.0749,204.2548
11,74,201.98275605729702,186.4296,1.0834,201.9828
270,22,85.7989898732233,79.5110,1.0791,85.7990
15,79,139.254833995939,127.2792,1.0941,139.2548
17,133,21.55634918610405,19.8494,1.0860,21.5563
155,100,23.213203435596434,22.6716,1.0239,23.2132
205,99,97.35533905932733,79.3095,1.2275,97.3553
26,254,95.39696961966993,86.8332,1.0986,95.3970
156,136,232.30865786510168,211.9292,1.0962,232.3087
187,85,318.61731573020376,284.2710,1.1208,318.6173
191,78,113.28427124746189,106.8878,1.0598,113.2843
186,192,41.04163056034262,36.4005,1.1275,41.0416
30,219,29.899494936611667,27.8927,1.0719,29.8995
31,188,27.72792206135786,25.0000,1.1091,27.7279
266,113,100.52691193458115,90.3549,1.1126,100.5269
240,77,356.70562748477226,294.1513,1.2127,356.7056
192,193,11.313708498984763,11.3137,1.0000,11.3137
33,269,159.16652224137053,145.9897,1.0903,159.1665
147,150,44.55634918610404,40.8044,1.0919,44.5563
36,263,109.84062043356586,101.2423,1.0849,109.8406
235,233,10.242640687119286,8.9443,1.1452,10.2426
39,194,30.07106781186548,28.0179,1.0733,30.0711
40,56,103.254833995939,92.6499,1.1145,103.2548
45,58,28.72792206135786,26.5707,1.0812,28.7279
51,247,163.53910524340108,142.3938,1.1485,163.5391
141,123,157.04163056034264,150.2698,1.0451,157.0416
53,122,31.870057685088817,30.4795,1.0456,31.8701
181,185,16.142135623730955,15.6205,1.0334,16.1421
57,216,14.828427124746192,14.1421,1.0485,14.8284
232,238,67.01219330881972,61.7738,1.0848,67.0122
60,111,122.32590180780443,113.2166,1.0805,122.3259
61,137,109.52691193458114,102.6109,1.0674,109.5269
62,223,137.50966799187802,123.7942,1.1108,137.5097
64,229,122.91168824543135,109.5628,1.1218,122.9117
65,234,59.526911934581165,51.6236,1.1531,59.5269
66,136,52.38477631085023,48.2701,1.0852,52.3848
67,188,40.07106781186547,38.3275,1.0455,40.0711
68,119,137.98275605729685,123.9758,1.1130,137.9828
138,126,93.18376618407352,82.7345,1.1263,93.1838
219,134,2.414213562373095,2.2361,1.0797,2.4142
188,76,61.31370849898475,58.1378,1.0546,61.3137
75,170,84.56854249492373,78.2304,1.0810,84.5685
84,124,106.61017305526632,99.6393,1.0700,106.6102
184,96,80.94112549695426,74.9466,1.0800,80.9411
231,225,74.69848480983497,63.1269,1.1833,74.6985
87,117,18.0,18.0000,1.0000,18.0000
89,144,105.18376618407353,96.3172,1.0921,105.1838
93,127,103.63961030678921,92.3147,1.1227,103.6396
128,221,135.26702730475873,114.5469,1.1809,135.2670
