u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,1169.5554711085747,inf
0,2,inf,inf,inf,509.7332635800807,inf
0,3,inf,inf,inf,836.691101900815,inf
0,4,inf,inf,inf,1118.8154450131622,inf
0,5,inf,inf,inf,346.5385981387932,inf
0,6,inf,inf,inf,4.47213595499958,inf
0,7,inf,inf,inf,761.8004988184242,inf
0,8,inf,inf,inf,523.4739726099092,inf
0,9,inf,inf,inf,809.9382692526635,inf
0,10,inf,inf,inf,933.1264651696467,inf
0,11,inf,inf,inf,1471.803315664155,inf
0,12,inf,inf,inf,774.6483072982217,inf
0,13,inf,inf,inf,445.00786509903395,inf
0,14,inf,inf,inf,1328.682053766062,inf
0,15,inf,inf,inf,974.0538999459937,inf
0,16,inf,inf,inf,664.417037710503,inf
0,17,inf,inf,inf,774.5844046971254,inf
0,18,inf,inf,inf,930.0413969281152,inf
0,19,inf,inf,inf,1409.1092931352061,inf
0,20,inf,inf,inf,572.4727067729955,inf
0,21,inf,inf,inf,485.59345135617303,inf
0,22,inf,inf,inf,570.190319104069,inf
0,23,inf,inf,inf,517.4794681917341,inf
0,24,inf,inf,inf,1251.4439659848938,inf
0,25,inf,inf,inf,940.9888415916524,inf
0,26,inf,inf,inf,626.6737588251162,inf
0,27,inf,inf,inf,773.2334705637102,inf
0,28,inf,inf,inf,720.5837911027419,inf
0,29,inf,inf,inf,465.20210661603846,inf
0,30,inf,inf,inf,578.4021092630974,inf
0,31,inf,inf,inf,460.83077154200544,inf
0,32,inf,inf,inf,1173.9659279553218,inf
0,33,inf,inf,inf,731.9562828475482,inf
0,34,inf,inf,inf,652.1265214665019,inf
0,35,inf,inf,inf,751.80449586312,inf
0,36,inf,inf,inf,802.9202949234749,inf
0,37,inf,inf,inf,569.0878666778971,inf
0,38,inf,inf,inf,409.923163531899,inf
0,39,inf,inf,inf,1474.9169468142943,inf
0,40,inf,inf,inf,1376.2212758128687,inf
0,41,inf,inf,inf,1041.5397255985968,inf
0,42,inf,inf,inf,793.6674366508935,inf
0,43,inf,inf,inf,439.49630260105715,inf
0,44,inf,inf,inf,1475.3050532008626,inf
0,45,inf,inf,inf,1207.8228346905848,inf
0,46,inf,inf,inf,1329.6514580896755,inf
0,47,inf,inf,inf,1260.8445582227812,inf
0,48,inf,inf,inf,750.6483863967204,inf
0,49,inf,inf,inf,446.99552570467637,inf
0,50,inf,inf,inf,803.8718803391496,inf
0,51,inf,inf,inf,953.5790475886097,inf
0,52,inf,inf,inf,984.2687641086656,inf
0,53,inf,inf,inf,918.6620706222718,inf
0,54,inf,inf,inf,235.5949914577982,inf
0,55,inf,inf,inf,1058.5409770056142,inf
0,56,inf,inf,inf,285.9545418418809,inf
0,57,inf,inf,inf,947.0892249413463,inf
0,58,inf,inf,inf,1471.0275320333062,inf
0,59,inf,inf,inf,1449.4498956500704,inf
0,60,inf,inf,inf,1250.6706201074685,inf
0,61,inf,inf,inf,205.27542473467201,inf
0,62,inf,inf,inf,1299.0400301761297,inf
0,63,inf,inf,inf,625.8186638316246,inf
0,64,inf,inf,inf,857.2572542708518,inf
0,65,inf,inf,inf,619.1946382196796,inf
0,66,inf,inf,inf,663.6580444777265,inf
0,67,inf,inf,inf,1056.0018939376955,inf
0,68,inf,inf,inf,781.6066785794502,inf
0,69,inf,inf,inf,935.9706191969917,inf
0,70,inf,inf,inf,1177.1440013864064,inf
0,71,inf,inf,inf,847.7027781009097,inf
0,72,inf,inf,inf,538.9666037891402,inf
0,73,inf,inf,inf,1277.930358039905,inf
0,74,inf,inf,inf,1087.273654605868,inf
0,75,inf,inf,inf,337.4151745253909,inf
