u,v,path_length,euclidean,tortuosity,weight
3,12,118.29646455628158,104.3504,1.1336,118.2965
7,111,208.3086578651015,189.8736,1.0971,208.3087
187,182,87.0121933088197,80.4114,1.0821,87.0122
13,38,29.213203435596434,25.4951,1.1458,29.2132
229,34,277.8528137423861,255.9863,1.0854,277.8528
124,46,15.82842712474619,15.1327,1.0460,15.8284
19,49,97.4264068711928,89.5377,1.0881,97.4264
23,59,30.62741699796953,28.8444,1.0618,30.6274
24,73,152.52691193458122,143.7846,1.0608,152.5269
234,95,102.53910524340087,94.6414,1.0834,102.5391
33,249,53.45584412271569,48.3322,1.1060,53.4558
131,125,76.91168824543136,69.8140,1.1017,76.9117
40,66,86.91168824543135,75.0067,1.1587,86.9117
43,119,15.727922061357859,15.0000,1.0485,15.7279
204,89,103.94112549695426,94.3716,1.1014,103.9411
204,91,4.82842712474619,4.4721,1.0797,4.8284
204,213,54.79898987322333,50.2892,1.0897,54.7990
47,160,72.11269837220806,66.1287,1.0905,72.1127
207,205,78.55634918610403,74.0608,1.0607,78.5563
184,35,6.242640687119286,5.8310,1.0706,6.2426
140,58,15.727922061357859,15.0000,1.0485,15.7279
138,142,52.52691193458117,48.7647,1.0771,52.5269
216,108,7.656854249492381,7.2111,1.0618,7.6569
130,72,17.82842712474619,17.1172,1.0415,17.8284
130,133,50.94112549695427,46.0977,1.1051,50.9411
130,64,4.82842712474619,4.4721,1.0797,4.8284
76,54,30.798989873223338,27.2947,1.1284,30.7990
82,169,64.76955262170044,58.3095,1.1108,64.7696
83,163,152.1248916810278,130.5527,1.1652,152.1249
85,107,95.74011537017756,88.5664,1.0810,95.7401
88,77,60.28427124746188,54.4059,1.1080,60.2843
244,240,21.07106781186548,19.6469,1.0725,21.0711
192,191,2.8284271247461903,2.8284,1.0000,2.8284
202,26,292.8061325481603,255.0000,1.1483,292.8061
222,190,292.46298679765283,265.8439,1.1001,292.4630
183,179,30.48528137423857,28.6356,1.0646,30.4853
118,92,132.63961030678922,121.8401,1.0886,132.6396
210,208,13.899494936611667,12.7279,1.0920,13.8995
9,163,2.414213562373095,2.2361,1.0797,2.4142
121,84,215.39696961967007,199.6848,1.0787,215.3970
236,238,56.97056274847712,53.3667,1.0675,56.9706
200,103,6.242640687119286,5.8310,1.0706,6.2426
41,114,198.4680374315356,185.0676,1.0724,198.4680
241,57,239.8355697996832,219.4197,1.0930,239.8356
52,116,42.970562748477136,39.8497,1.0783,42.9706
65,206,215.16652224137067,195.5428,1.1004,215.1665
219,93,102.56854249492375,89.1067,1.1511,102.5685
144,115,34.45584412271572,32.2025,1.0700,34.4558
