u,v,path_length,euclidean,tortuosity,weight
121,122,6.82842712474619,6.3246,1.0797,6.8284
7,88,290.0365799264597,259.0695,1.1195,290.0366
8,49,257.53910524340137,238.1008,1.0816,257.5391
71,63,242.80613254816026,218.5521,1.1110,242.8061
118,124,123.91168824543136,114.7911,1.0795,123.9117
130,131,6.656854249492381,6.4031,1.0396,6.6569
89,55,369.72287142747484,331.7891,1.1143,369.7229
89,5,149.5685424949238,133.9589,1.1165,149.5685
40,72,63.4558441227157,57.7235,1.0993,63.4558
53,126,127.01219330881972,115.1086,1.1034,127.0122
85,83,24.899494936611667,22.0227,1.1306,24.8995
112,38,203.86500705120574,184.1738,1.1069,203.8650
112,37,220.20815280171354,188.1382,1.1705,220.2082
29,54,20.242640687119284,19.2354,1.0524,20.2426
31,60,338.59292911256364,311.8108,1.0859,338.5929
36,78,335.0954544295053,311.4514,1.0759,335.0955
81,62,190.33809511662443,171.3972,1.1105,190.3381
136,59,110.49747468305826,98.8989,1.1173,110.4975
27,43,38.0,38.0000,1.0000,38.0000
133,135,78.52691193458116,72.7324,1.0797,78.5269
94,10,10.414213562373096,10.0499,1.0363,10.4142
117,58,79.14213562373094,75.0267,1.0549,79.1421
