u,v,path_length,euclidean,tortuosity,weight
1,155,99.91168824543139,91.7878,1.0885,99.9117
5,155,12.071067811865476,10.6301,1.1356,12.0711
6,105,93.11269837220807,86.8332,1.0723,93.1127
174,171,87.25483399593898,74.9667,1.1639,87.2548
14,236,23.485281374238575,21.8403,1.0753,23.4853
16,229,8.65685424949238,8.0623,1.0738,8.6569
180,185,140.84062043356596,103.1746,1.3651,140.8406
20,244,101.08326112068518,92.3093,1.0951,101.0833
190,75,132.53910524340088,106.5317,1.2441,132.5391
28,113,46.45584412271569,42.0595,1.1045,46.4558
29,25,63.284271247461874,57.8705,1.0935,63.2843
30,175,54.35533905932735,48.9183,1.1111,54.3553
191,52,5.82842712474619,5.0000,1.1657,5.8284
144,163,304.64675298172654,278.6485,1.0933,304.6468
120,77,124.0121933088197,107.1681,1.1572,124.0122
136,135,28.798989873223338,26.9258,1.0696,28.7990
55,85,44.45584412271572,39.8121,1.1166,44.4558
58,238,150.36753236814715,136.4185,1.1023,150.3675
229,235,31.384776310850242,29.0689,1.0797,31.3848
64,246,98.35533905932732,89.2693,1.1018,98.3553
158,156,18.970562748477146,18.4391,1.0288,18.9706
234,98,245.02438661763964,225.3908,1.0871,245.0244
147,32,262.0071426749367,230.5862,1.1363,262.0071
125,100,230.3553390593274,220.1840,1.0462,230.3553
88,51,126.35533905932732,115.8490,1.0907,126.3553
139,81,105.71067811865467,96.0469,1.1006,105.7107
139,124,197.3259018078045,184.9459,1.0669,197.3259
92,220,478.48737341529284,398.2675,1.2014,478.4874
231,94,19.313708498984763,16.0000,1.2071,19.3137
99,43,126.76955262170043,116.9017,1.0844,126.7696
122,123,13.313708498984763,12.8062,1.0396,13.3137
146,143,28.727922061357862,26.5707,1.0812,28.7279
0,91,26.62741699796953,25.4951,1.0444,26.6274
221,79,87.18376618407352,72.9178,1.1956,87.1838
221,41,8.65685424949238,8.0623,1.0738,8.6569
4,110,192.09545442950537,171.1286,1.1225,192.0955
7,12,37.72792206135786,35.1710,1.0727,37.7279
246,27,48.52691193458118,44.0454,1.1017,48.5269
113,61,40.941125496954285,38.9487,1.0512,40.9411
26,121,95.45584412271569,89.0505,1.0719,95.4558
200,48,58.556349186104036,54.7449,1.0696,58.5563
224,214,251.84062043356613,239.4702,1.0517,251.8406
128,101,37.28427124746191,35.2278,1.0584,37.2843
