u,v,path_length,euclidean,tortuosity,weight
90,93,62.59797974644664,56.8595,1.1009,62.5980
62,25,339.4213562373102,299.5530,1.1331,339.4214
62,7,57.112698372208065,51.2640,1.1141,57.1127
69,17,216.78174593052057,198.4868,1.0922,216.7817
69,24,177.23759005323612,158.6443,1.1172,177.2376
98,42,430.77164466275485,389.7910,1.1051,430.7716
20,26,125.94112549695424,116.0172,1.0855,125.9411
128,121,182.03657992645938,167.2872,1.0882,182.0366
128,21,246.3380951166246,228.0636,1.0801,246.3381
63,49,95.45584412271567,88.6454,1.0768,95.4558
114,110,207.6934341759519,183.3821,1.1326,207.6934
114,117,50.59797974644663,47.4236,1.0669,50.5980
55,131,118.71067811865466,104.7378,1.1334,118.7107
71,72,11.0,11.0000,1.0000,11.0000
71,40,244.0071426749368,213.6212,1.1422,244.0071
6,102,1.4142135623730951,1.4142,1.0000,1.4142
18,1,45.69848480983499,42.1900,1.0832,45.6985
72,53,136.7106781186547,119.0378,1.1485,136.7107
50,80,147.19595949289325,134.2386,1.0965,147.1960
120,57,178.61017305526647,163.8658,1.0900,178.6102
0,74,29.82842712474619,29.0689,1.0261,29.8284
8,10,91.94112549695424,82.2800,1.1174,91.9411
27,73,363.76450198781777,318.5090,1.1421,363.7645
9,11,23.242640687119284,22.2036,1.0468,23.2426
74,59,176.06601717798225,158.1139,1.1135,176.0660
