id,y,x,type
0,1450.0,579.0,endpoint
1,1428.0,912.0,endpoint
2,1243.0,610.0,endpoint
3,385.0,832.0,endpoint
4,866.0,803.0,endpoint
5,888.0,809.0,endpoint
6,154.0,1189.0,endpoint
7,458.0,1234.0,endpoint
8,529.0,678.0,endpoint
9,612.0,32.0,endpoint
10,467.0,819.0,endpoint
11,802.0,1252.0,endpoint
12,817.0,1185.0,endpoint
13,918.0,1140.0,endpoint
14,1378.0,377.0,endpoint
15,68.0,487.0,endpoint
16,1375.0,908.0,endpoint
17,406.0,1403.0,endpoint
18,761.0,432.0,endpoint
19,786.0,1264.0,endpoint
20,893.0,39.0,endpoint
21,212.0,1065.0,endpoint
22,903.0,824.0,endpoint
23,1026.0,1398.0,endpoint
24,884.0,350.0,endpoint
25,687.0,675.0,endpoint
26,892.0,446.0,endpoint
27,645.0,440.0,endpoint
28,21.0,619.0,endpoint
29,180.0,1201.0,endpoint
30,766.0,1456.0,endpoint
31,470.0,1430.0,endpoint
32,932.0,408.0,endpoint
33,1055.0,500.0,endpoint
34,1330.0,793.0,endpoint
35,576.0,1454.0,endpoint
36,951.0,273.0,endpoint
37,1249.0,870.0,endpoint
38,1176.0,149.0,endpoint
39,731.0,86.0,endpoint
40,806.0,1254.0,endpoint
41,742.0,769.0,endpoint
42,257.0,1258.0,endpoint
43,576.0,1170.0,endpoint
44,862.0,630.0,endpoint
45,1027.0,899.0,endpoint
46,763.0,1292.0,endpoint
47,1003.0,666.0,endpoint
48,1332.0,305.0,endpoint
49,1128.0,1381.0,endpoint
50,280.0,192.0,endpoint
51,756.0,847.0,endpoint
52,803.0,330.0,endpoint
53,668.0,795.0,endpoint
54,1391.0,1068.0,endpoint
55,681.0,1091.0,endpoint
56,669.0,848.0,endpoint
57,927.0,149.0,endpoint
58,463.0,1146.0,endpoint
59,1005.0,1316.0,endpoint
60,928.0,1444.0,endpoint
61,581.0,1437.0,endpoint
62,568.0,183.0,endpoint
63,1208.0,595.0,endpoint
64,488.0,80.0,endpoint
65,162.0,1099.0,endpoint
66,690.0,1267.0,endpoint
67,1334.0,472.0,endpoint
68,261.0,199.0,endpoint
69,511.0,1436.0,endpoint
70,619.0,273.0,endpoint
71,128.0,353.0,endpoint
72,55.0,1006.0,endpoint
73,862.0,1166.0,endpoint
74,658.0,927.0,endpoint
75,628.0,581.0,endpoint
76,122.0,480.0,junction
77,178.0,544.0,junction
78,181.0,1193.0,junction
79,199.0,804.0,junction
80,201.0,606.0,junction
81,222.0,1116.0,junction
82,240.0,635.0,junction
83,273.0,203.0,junction
84,282.0,223.0,junction
85,284.0,935.0,junction
86,295.0,935.0,junction
87,311.0,930.0,junction
88,311.0,1180.0,junction
89,318.0,960.0,junction
90,330.0,948.0,junction
91,348.0,975.0,junction
92,356.0,977.0,junction
93,431.0,231.0,junction
94,437.0,976.0,junction
95,440.0,953.0,junction
96,474.0,820.0,junction
97,477.0,741.0,junction
98,491.0,902.0,junction
99,491.0,917.0,junction
100,563.0,1375.0,junction
101,565.0,1099.0,junction
102,565.0,1350.0,junction
103,570.0,1331.0,junction
104,576.0,1436.0,junction
105,580.0,1082.0,junction
106,588.0,1007.0,junction
107,603.0,1117.0,junction
108,631.0,960.0,junction
109,638.0,1132.0,junction
110,644.0,442.0,junction
111,650.0,922.0,junction
112,662.0,902.0,junction
113,673.0,847.0,junction
114,678.0,796.0,junction
115,688.0,782.0,junction
116,693.0,1240.0,junction
117,694.0,1177.0,junction
118,725.0,1185.0,junction
119,769.0,1176.0,junction
120,790.0,1164.0,junction
121,795.0,1248.0,junction
122,800.0,1226.0,junction
123,802.0,1165.0,junction
124,822.0,1264.0,junction
125,828.0,1257.0,junction
126,839.0,1292.0,junction
127,867.0,1289.0,junction
128,911.0,1128.0,junction
129,915.0,833.0,junction
130,933.0,160.0,junction
131,938.0,1194.0,junction
132,979.0,725.0,junction
133,984.0,1328.0,junction
134,990.0,712.0,junction
135,1008.0,130.0,junction
136,1015.0,416.0,junction
137,1023.0,261.0,junction
138,1029.0,610.0,junction
139,1029.0,1306.0,junction
140,1046.0,686.0,junction
141,1054.0,421.0,junction
142,1059.0,418.0,junction
143,1059.0,499.0,junction
144,1061.0,299.0,junction
145,1072.0,966.0,junction
146,1167.0,800.0,junction
147,1178.0,167.0,junction
148,1199.0,791.0,junction
149,1245.0,328.0,junction
150,1293.0,373.0,junction
151,1304.0,499.0,junction
152,1319.0,573.0,junction
153,1319.0,550.0,junction
154,1333.0,908.0,junction
155,1334.0,792.0,junction
156,1338.0,471.0,junction
157,1357.0,689.0,junction
158,1374.0,913.0,junction
