u,v,path_length,euclidean,tortuosity,weight
137,116,326.85995641732313,298.7742,1.0940,326.8600
7,67,45.62741699796952,41.6293,1.0960,45.6274
10,214,48.55634918610404,44.9110,1.0812,48.5563
130,39,79.56854249492375,73.0000,1.0900,79.5685
15,114,82.25483399593901,72.2011,1.1392,82.2548
160,3,101.87005768508877,95.9010,1.0622,101.8701
21,27,57.0,57.0000,1.0000,57.0000
199,77,162.4680374315355,145.4991,1.1166,162.4680
163,51,26.313708498984763,24.3516,1.0806,26.3137
101,106,62.91168824543138,59.8164,1.0517,62.9117
52,93,36.62741699796952,32.8024,1.1166,36.6274
58,46,114.19595949289322,104.6375,1.0913,114.1960
210,207,137.46803743153544,123.9072,1.1094,137.4680
210,212,34.656854249492376,33.0606,1.0483,34.6569
207,205,27.899494936611667,25.9615,1.0746,27.8995
70,41,161.04163056034258,154.0811,1.0452,161.0416
82,162,46.31370849898475,43.1856,1.0724,46.3137
90,28,30.213203435596434,28.3019,1.0675,30.2132
22,185,6.82842712474619,6.3246,1.0797,6.8284
23,45,73.72792206135784,70.5762,1.0447,73.7279
173,30,86.8700576850888,79.8123,1.0884,86.8701
191,83,282.32590180780466,267.9888,1.0535,282.3259
158,156,15.727922061357859,15.0000,1.0485,15.7279
36,182,144.75230867899728,133.1465,1.0872,144.7523
59,176,37.384776310850235,34.0147,1.0991,37.3848
209,71,18.899494936611667,17.4642,1.0822,18.8995
115,113,20.384776310850242,19.8494,1.0270,20.3848
