u,v,path_length,euclidean,tortuosity,weight
2,253,2.414213562373095,2.2361,1.0797,2.4142
173,182,291.06601717798253,266.3625,1.0927,291.0660
181,108,42.556349186104036,38.8973,1.0941,42.5563
7,220,76.18376618407353,68.5420,1.1115,76.1838
11,44,52.384776310850214,47.5395,1.1019,52.3848
244,249,162.61017305526642,147.6482,1.1013,162.6102
12,95,123.52691193458116,112.7874,1.0952,123.5269
13,163,176.5269119345812,166.5953,1.0596,176.5269
14,127,81.91168824543138,72.8629,1.1242,81.9117
17,28,65.76955262170044,59.5063,1.1053,65.7696
20,220,82.66904755831209,76.0263,1.0874,82.6690
151,162,164.36753236814718,148.9295,1.1037,164.3675
22,206,78.18376618407356,69.6419,1.1227,78.1838
24,249,328.97265478953125,308.9547,1.0648,328.9727
194,61,348.6639969244294,317.5862,1.0979,348.6640
26,62,163.13708498984766,149.1643,1.0937,163.1371
197,8,100.11269837220804,91.1976,1.0978,100.1127
27,30,48.384776310850214,43.5660,1.1106,48.3848
241,84,8.485281374238571,8.4853,1.0000,8.4853
150,0,271.4264068711929,259.9327,1.0442,271.4264
31,209,156.39696961967007,143.2515,1.0918,156.3970
253,222,262.0121933088199,249.0080,1.0522,262.0122
253,55,6.414213562373095,6.0828,1.0545,6.4142
36,235,16.899494936611667,15.6525,1.0797,16.8995
165,88,146.45584412271572,139.7033,1.0483,146.4558
41,261,56.76955262170044,52.8394,1.0744,56.7696
214,223,81.31370849898474,78.1025,1.0411,81.3137
60,74,209.1787155501903,177.0988,1.1811,209.1787
66,174,107.71067811865467,99.0202,1.0878,107.7107
67,107,19.142135623730955,18.0278,1.0618,19.1421
167,174,124.25483399593897,114.8434,1.0820,124.2548
162,172,177.7695526217006,168.7157,1.0537,177.7696
77,93,18.48528137423857,17.0880,1.0818,18.4853
86,152,139.63961030678922,124.1934,1.1244,139.6396
224,223,9.82842712474619,9.2195,1.0660,9.8284
96,139,276.69343417595235,246.1747,1.1240,276.6934
232,91,301.6639969244293,275.2308,1.0960,301.6640
104,256,143.11269837220811,132.5443,1.0797,143.1127
109,98,113.35533905932735,104.7855,1.0818,113.3553
114,99,79.14213562373092,75.4255,1.0493,79.1421
148,92,160.39696961967007,147.4619,1.0877,160.3970
119,221,47.48528137423856,45.1774,1.0511,47.4853
136,137,74.2132034355964,69.6348,1.0657,74.2132
120,213,147.095454429505,135.5950,1.0848,147.0955
144,65,57.94112549695424,50.9902,1.1363,57.9411
233,71,58.526911934581165,49.6790,1.1781,58.5269
3,128,209.50966799187836,192.6577,1.0875,209.5097
4,260,69.14213562373094,65.1230,1.0617,69.1421
9,221,70.55634918610404,66.6108,1.0592,70.5563
176,34,55.071067811865476,53.0848,1.0374,55.0711
240,239,4.414213562373095,4.1231,1.0706,4.4142
240,51,289.37972567696704,265.6313,1.0894,289.3797
169,75,205.12489168102815,184.8161,1.1099,205.1249
48,221,1.4142135623730951,1.4142,1.0000,1.4142
168,54,105.61017305526632,98.3514,1.0738,105.6102
179,174,278.6812408671323,255.6423,1.0901,278.6812
59,112,32.97056274847714,30.4631,1.0823,32.9706
239,237,23.142135623730955,21.4709,1.0778,23.1421
175,80,258.81832585698015,239.0021,1.0829,258.8183
69,82,80.18376618407353,71.5542,1.1206,80.1838
247,79,70.79898987322332,65.3070,1.0841,70.7990
83,185,16.55634918610405,16.2788,1.0170,16.5563
