u,v,path_length,euclidean,tortuosity,weight
122,118,128.35533905932735,118.6971,1.0814,128.3553
122,67,103.32590180780446,93.1075,1.1097,103.3259
196,1,88.88225099390849,82.7345,1.0743,88.8823
14,15,103.15432893255063,89.3756,1.1542,103.1543
16,128,111.02438661763941,101.6710,1.0920,111.0244
17,164,115.84062043356589,107.5639,1.0769,115.8406
20,159,75.01219330881973,65.9242,1.1379,75.0122
173,172,27.899494936611667,25.9615,1.0746,27.8995
29,33,46.970562748477136,43.6807,1.0753,46.9706
35,180,121.53910524340084,107.6476,1.1290,121.5391
95,55,89.32590180780444,78.7718,1.1340,89.3259
175,174,108.45584412271569,99.3227,1.0920,108.4558
120,125,109.19595949289322,100.5684,1.0858,109.1960
41,61,110.59797974644663,99.0404,1.1167,110.5980
116,85,22.899494936611667,20.6155,1.1108,22.8995
94,96,331.9360748630716,303.9424,1.0921,331.9361
94,63,137.78174593052015,124.3543,1.1080,137.7817
90,39,196.92388155425135,180.3136,1.0921,196.9239
48,167,163.74011537017768,150.3729,1.0889,163.7401
49,114,166.26702730475893,138.4630,1.2008,166.2670
54,130,174.98275605729702,161.1242,1.0860,174.9828
60,34,35.55634918610404,32.2800,1.1015,35.5563
92,91,17.72792206135786,16.4012,1.0809,17.7279
135,137,43.55634918610402,40.5216,1.0749,43.5563
75,4,181.63961030678928,166.3971,1.0916,181.6396
150,42,2.414213562373095,2.2361,1.0797,2.4142
78,43,217.22539674441632,201.2486,1.0794,217.2254
84,0,91.91168824543135,85.0000,1.0813,91.9117
119,107,161.96551211459382,150.4261,1.0767,161.9655
5,167,126.92388155425105,117.8007,1.0774,126.9239
13,186,24.899494936611667,23.0868,1.0785,24.8995
103,107,32.38477631085024,29.9666,1.0807,32.3848
40,163,90.91168824543136,76.4853,1.1886,90.9117
72,87,126.4680374315354,109.1238,1.1589,126.4680
