u,v,path_length,euclidean,tortuosity,weight
0,104,67.94112549695426,56.5862,1.2007,67.9411
189,3,74.18376618407355,66.2420,1.1199,74.1838
2,243,38.970562748477136,33.1059,1.1771,38.9706
8,46,47.899494936611646,45.2769,1.0579,47.8995
9,120,29.72792206135786,27.5136,1.0805,29.7279
199,65,43.21320343559643,39.3954,1.0969,43.2132
12,241,178.8233764908631,163.2942,1.0951,178.8234
162,167,16.142135623730955,15.6205,1.0334,16.1421
25,155,123.29646455628158,107.6290,1.1456,123.2965
160,164,16.55634918610405,16.2788,1.0170,16.5563
33,76,31.97056274847715,27.0000,1.1841,31.9706
146,130,193.46803743153555,169.3310,1.1425,193.4680
253,94,119.05382386916227,109.5901,1.0864,119.0538
159,163,27.384776310850242,25.5539,1.0716,27.3848
230,42,1.4142135623730951,1.4142,1.0000,1.4142
230,55,73.52691193458115,66.2193,1.1104,73.5269
45,190,165.11269837220814,156.3202,1.0562,165.1127
233,121,232.16652224137056,200.6838,1.1569,232.1665
233,234,52.65685424949237,51.1566,1.0293,52.6569
238,240,108.94112549695423,100.2247,1.0870,108.9411
63,277,19.142135623730955,17.6918,1.0820,19.1421
64,126,143.21320343559643,137.6154,1.0407,143.2132
237,49,88.63961030678921,82.0061,1.0809,88.6396
66,196,60.31370849898474,54.3415,1.1099,60.3137
204,207,29.313708498984763,23.1948,1.2638,29.3137
170,166,18.55634918610405,17.8045,1.0422,18.5563
73,24,20.0,20.0000,1.0000,20.0000
185,23,72.15432893255067,67.4759,1.0693,72.1543
77,115,108.88225099390846,99.0202,1.0996,108.8823
270,122,42.87005768508881,39.4462,1.0868,42.8701
222,70,34.48528137423857,32.0624,1.0756,34.4853
95,43,96.76955262170041,82.2800,1.1761,96.7696
193,197,26.798989873223338,24.7588,1.0824,26.7990
262,267,120.0538238691623,109.1284,1.1001,120.0538
113,249,59.55634918610404,50.2195,1.1859,59.5563
116,109,55.72792206135785,52.4690,1.0621,55.7279
213,212,112.39696961966993,95.0211,1.1829,112.3970
130,31,98.94112549695426,88.0511,1.1237,98.9411
130,60,2.414213562373095,2.2361,1.0797,2.4142
255,249,69.35533905932735,64.0781,1.0824,69.3553
6,68,19.313708498984763,17.8885,1.0797,19.3137
13,244,367.49242404917584,321.4981,1.1431,367.4924
200,198,15.727922061357859,14.8661,1.0580,15.7279
14,67,363.190908859011,307.8003,1.1800,363.1909
18,69,67.91168824543138,63.0317,1.0774,67.9117
20,101,26.242640687119287,25.0200,1.0489,26.2426
149,53,233.74011537017782,218.2292,1.0711,233.7401
30,180,63.87005768508877,51.8941,1.2308,63.8701
36,275,45.31370849898475,42.0476,1.0777,45.3137
51,127,101.95331880577395,94.0479,1.0841,101.9533
249,87,168.5096679918781,145.7258,1.1563,168.5097
56,239,56.04163056034261,49.4975,1.1322,56.0416
58,140,260.33809511662463,221.0814,1.1776,260.3381
278,111,131.06601717798202,122.3806,1.0710,131.0660
134,93,1.4142135623730951,1.4142,1.0000,1.4142
107,239,121.95331880577393,107.1681,1.1380,121.9533
