u,v,path_length,euclidean,tortuosity,weight
175,16,278.6101730552667,252.5074,1.1034,278.6102
4,160,181.3675323681472,157.9652,1.1481,181.3675
100,33,38.2842712474619,36.0555,1.0618,38.2843
7,153,156.68124086713186,139.0863,1.1265,156.6812
9,140,78.59797974644663,72.0902,1.0903,78.5980
10,148,130.6812408671318,120.6524,1.0831,130.6812
11,191,38.21320343559643,32.7567,1.1666,38.2132
170,166,63.284271247461874,58.5235,1.0813,63.2843
18,56,75.91168824543136,68.7677,1.1039,75.9117
25,127,239.9777054234142,219.1461,1.0951,239.9777
112,107,78.11269837220807,71.7844,1.0882,78.1127
160,164,8.071067811865476,7.8102,1.0334,8.0711
36,43,163.61017305526642,150.6154,1.0863,163.6102
117,115,3.82842712474619,3.6056,1.0618,3.8284
101,40,113.94112549695424,104.0192,1.0954,113.9411
44,86,48.97056274847712,44.0000,1.1130,48.9706
106,80,29.242640687119284,28.1603,1.0384,29.2426
48,97,128.5979797464466,104.6948,1.2283,128.5980
128,130,17.899494936611667,16.5529,1.0813,17.8995
55,191,7.82842712474619,7.2801,1.0753,7.8284
191,85,2.414213562373095,2.2361,1.0797,2.4142
67,178,92.29646455628158,85.5628,1.0787,92.2965
134,92,179.40916292848993,159.2011,1.1269,179.4092
158,155,18.313708498984763,16.2788,1.1250,18.3137
68,64,570.9432175380089,442.0724,1.2915,570.9432
73,57,47.0416305603426,42.7200,1.1012,47.0416
155,39,104.69848480983497,96.1301,1.0891,104.6985
155,161,18.899494936611667,16.0312,1.1789,18.8995
78,94,44.69848480983499,39.6611,1.1270,44.6985
88,38,167.88225099390866,154.3243,1.0879,167.8823
1,50,188.91168824543152,174.0460,1.0854,188.9117
5,149,43.94112549695427,41.6173,1.0558,43.9411
14,62,120.74011537017755,106.2309,1.1366,120.7401
19,156,83.18376618407353,75.7694,1.0979,83.1838
22,154,13.313708498984763,12.7279,1.0460,13.3137
28,35,103.15432893255065,94.3716,1.0931,103.1543
29,79,41.4558441227157,38.4708,1.0776,41.4558
168,42,1.4142135623730951,1.4142,1.0000,1.4142
