id,y,x,type
0,93.0,587.0,endpoint
1,809.0,1178.0,endpoint
2,944.0,994.0,endpoint
3,737.0,536.0,endpoint
4,678.0,587.0,endpoint
5,849.0,14.0,endpoint
6,748.0,1314.0,endpoint
7,672.0,1184.0,endpoint
8,999.0,47.0,endpoint
9,468.0,640.0,endpoint
10,588.0,1416.0,endpoint
11,572.0,709.0,endpoint
12,758.0,1226.0,endpoint
13,1155.0,624.0,endpoint
14,1354.0,476.0,endpoint
15,733.0,525.0,endpoint
16,1411.0,1059.0,endpoint
17,1486.0,854.0,endpoint
18,1482.0,628.0,endpoint
19,374.0,934.0,endpoint
20,531.0,1165.0,endpoint
21,1190.0,1078.0,endpoint
22,368.0,933.0,endpoint
23,500.0,1296.0,endpoint
24,1484.0,771.0,endpoint
25,190.0,435.0,endpoint
26,1181.0,1182.0,endpoint
27,1049.0,1392.0,endpoint
28,634.0,985.0,endpoint
29,694.0,1481.0,endpoint
30,1056.0,1416.0,endpoint
31,1318.0,262.0,endpoint
32,1211.0,572.0,endpoint
33,860.0,94.0,endpoint
34,823.0,441.0,endpoint
35,258.0,190.0,endpoint
36,693.0,246.0,endpoint
37,991.0,781.0,endpoint
38,736.0,680.0,endpoint
39,917.0,804.0,endpoint
40,811.0,432.0,endpoint
41,44.0,986.0,endpoint
42,743.0,5.0,endpoint
43,1361.0,1165.0,endpoint
44,1099.0,1390.0,endpoint
45,752.0,721.0,endpoint
46,808.0,1046.0,endpoint
47,186.0,654.0,endpoint
48,1287.0,1062.0,endpoint
49,724.0,491.0,endpoint
50,1219.0,589.0,endpoint
51,114.0,366.0,endpoint
52,527.0,794.0,endpoint
53,793.0,792.0,endpoint
54,931.0,863.0,endpoint
55,367.0,110.0,endpoint
56,635.0,373.0,endpoint
57,1156.0,380.0,endpoint
58,633.0,403.0,endpoint
59,1035.0,1411.0,endpoint
60,678.0,444.0,endpoint
61,1232.0,866.0,endpoint
62,411.0,1149.0,endpoint
63,702.0,804.0,endpoint
64,681.0,537.0,endpoint
65,621.0,1462.0,endpoint
66,319.0,1185.0,endpoint
67,974.0,789.0,endpoint
68,125.0,737.0,endpoint
69,183.0,1181.0,endpoint
70,770.0,657.0,endpoint
71,1013.0,52.0,endpoint
72,560.0,704.0,endpoint
73,316.0,142.0,endpoint
74,44.0,519.0,endpoint
75,528.0,40.0,endpoint
76,1033.0,194.0,endpoint
77,22.0,918.0,endpoint
78,54.0,505.0,endpoint
79,1422.0,1058.0,endpoint
80,1397.0,391.0,endpoint
81,871.0,1419.0,endpoint
82,912.0,1273.0,endpoint
83,669.0,139.0,endpoint
84,290.0,164.0,endpoint
85,836.0,478.0,endpoint
86,8.0,796.0,endpoint
87,370.0,108.0,endpoint
88,837.0,452.0,endpoint
89,722.0,1106.0,endpoint
90,817.0,1105.0,endpoint
91,748.0,551.0,endpoint
92,26.0,874.0,endpoint
93,709.0,351.0,endpoint
94,771.0,701.0,endpoint
95,604.0,716.0,endpoint
96,1054.0,760.0,endpoint
97,121.0,702.0,endpoint
98,1443.0,950.0,endpoint
99,1159.0,1310.0,endpoint
100,1199.0,1328.0,endpoint
101,241.0,865.0,endpoint
102,331.0,1103.0,endpoint
103,692.0,929.0,endpoint
104,1272.0,540.0,endpoint
105,1205.0,1304.0,endpoint
106,1360.0,909.0,endpoint
107,10.0,795.0,junction
108,33.0,879.0,junction
109,45.0,868.0,junction
110,58.0,521.0,junction
111,65.0,873.0,junction
112,66.0,799.0,junction
113,116.0,850.0,junction
114,134.0,515.0,junction
115,180.0,736.0,junction
116,194.0,716.0,junction
117,226.0,1166.0,junction
118,233.0,1177.0,junction
119,285.0,695.0,junction
120,293.0,541.0,junction
121,306.0,814.0,junction
122,322.0,162.0,junction
123,336.0,178.0,junction
124,336.0,199.0,junction
125,353.0,614.0,junction
126,369.0,110.0,junction
127,375.0,932.0,junction
128,394.0,1057.0,junction
129,397.0,189.0,junction
130,397.0,281.0,junction
131,401.0,545.0,junction
132,402.0,1011.0,junction
133,402.0,1038.0,junction
134,412.0,290.0,junction
135,416.0,517.0,junction
136,417.0,417.0,junction
137,423.0,316.0,junction
138,435.0,487.0,junction
139,440.0,458.0,junction
140,453.0,458.0,junction
141,459.0,1314.0,junction
142,469.0,266.0,junction
143,544.0,393.0,junction
144,546.0,1075.0,junction
145,547.0,1121.0,junction
146,547.0,1083.0,junction
147,550.0,1124.0,junction
148,550.0,985.0,junction
149,553.0,1157.0,junction
150,555.0,703.0,junction
151,561.0,792.0,junction
152,567.0,377.0,junction
153,590.0,1415.0,junction
154,600.0,364.0,junction
155,605.0,332.0,junction
156,627.0,362.0,junction
157,627.0,1326.0,junction
158,647.0,326.0,junction
159,652.0,1386.0,junction
160,664.0,324.0,junction
161,670.0,323.0,junction
162,670.0,1417.0,junction
163,676.0,1418.0,junction
164,698.0,290.0,junction
165,698.0,303.0,junction
166,707.0,346.0,junction
167,725.0,268.0,junction
168,736.0,327.0,junction
169,736.0,320.0,junction
170,760.0,355.0,junction
171,779.0,385.0,junction
172,795.0,792.0,junction
173,800.0,665.0,junction
174,816.0,422.0,junction
175,864.0,652.0,junction
176,877.0,451.0,junction
177,882.0,135.0,junction
178,910.0,1182.0,junction
179,912.0,285.0,junction
180,941.0,231.0,junction
181,950.0,1018.0,junction
182,953.0,495.0,junction
183,969.0,511.0,junction
184,975.0,787.0,junction
185,987.0,842.0,junction
186,991.0,847.0,junction
187,1001.0,1266.0,junction
188,1007.0,1047.0,junction
189,1011.0,1004.0,junction
190,1016.0,978.0,junction
191,1023.0,1161.0,junction
192,1027.0,1154.0,junction
193,1027.0,1157.0,junction
194,1036.0,1382.0,junction
195,1048.0,1395.0,junction
196,1047.0,1398.0,junction
197,1067.0,1169.0,junction
198,1117.0,824.0,junction
199,1160.0,508.0,junction
200,1162.0,293.0,junction
201,1178.0,1043.0,junction
202,1209.0,570.0,junction
203,1219.0,591.0,junction
204,1230.0,732.0,junction
205,1292.0,838.0,junction
206,1294.0,773.0,junction
207,1296.0,798.0,junction
208,1300.0,450.0,junction
209,1327.0,833.0,junction
210,1330.0,883.0,junction
211,1344.0,949.0,junction
212,1347.0,981.0,junction
213,1347.0,965.0,junction
214,1368.0,820.0,junction
215,1370.0,1057.0,junction
216,1398.0,824.0,junction
