u,v,path_length,euclidean,tortuosity,weight
0,83,80.18376618407353,68.9493,1.1629,80.1838
252,256,102.63961030678921,91.2853,1.1244,102.6396
263,87,55.2132034355964,48.7647,1.1322,55.2132
2,6,32.041630560342625,30.2324,1.0598,32.0416
4,121,38.62741699796952,35.3553,1.0925,38.6274
5,268,37.31370849898476,34.2345,1.0899,37.3137
184,195,87.29646455628158,82.6196,1.0566,87.2965
227,224,28.48528137423857,26.6833,1.0675,28.4853
166,51,187.88225099390877,170.7630,1.1003,187.8823
11,186,155.81118318204318,134.6291,1.1573,155.8112
183,82,19.48528137423857,17.4642,1.1157,19.4853
14,231,22.142135623730955,20.0000,1.1071,22.1421
244,223,425.14422766478515,307.0016,1.3848,425.1442
244,50,52.11269837220809,46.8722,1.1118,52.1127
141,112,73.56854249492375,68.6804,1.0712,73.5685
141,28,91.04163056034258,85.0000,1.0711,91.0416
249,43,24.55634918610405,22.8254,1.0758,24.5563
21,55,23.414213562373096,23.0217,1.0170,23.4142
23,78,15.485281374238573,13.6015,1.1385,15.4853
24,125,33.48528137423857,31.0644,1.0779,33.4853
191,95,8.82842712474619,8.2462,1.0706,8.8284
31,245,50.69848480983498,44.5982,1.1368,50.6985
144,105,65.38477631085021,59.8415,1.0926,65.3848
33,142,79.55634918610404,75.5381,1.0532,79.5563
190,97,7.656854249492381,7.2111,1.0618,7.6569
34,237,29.384776310850242,27.2947,1.0766,29.3848
276,86,62.8406204335659,57.8014,1.0872,62.8406
276,273,274.137084989848,213.2440,1.2856,274.1371
36,231,18.55634918610405,17.8045,1.0422,18.5563
250,245,131.95331880577393,117.0684,1.1271,131.9533
250,258,122.19595949289322,113.7409,1.0743,122.1960
147,150,15.72792206135786,15.0000,1.0485,15.7279
213,215,57.52691193458117,48.8365,1.1780,57.5269
230,52,120.22539674441607,101.9215,1.1796,120.2254
40,92,65.01219330881973,58.3095,1.1149,65.0122
193,189,19.313708498984763,17.8885,1.0797,19.3137
223,224,36.31370849898476,31.3209,1.1594,36.3137
47,104,34.242640687119284,33.1361,1.0334,34.2426
49,226,20.82842712474619,20.0998,1.0363,20.8284
156,61,65.87005768508878,58.0775,1.1342,65.8701
269,273,30.727922061357862,28.4605,1.0797,30.7279
275,262,90.11269837220806,83.9345,1.0736,90.1127
56,131,26.48528137423857,24.0416,1.1016,26.4853
62,130,76.49747468305827,69.4046,1.1022,76.4975
179,201,140.43860018001254,127.4245,1.1021,140.4386
68,248,8.071067811865476,7.8102,1.0334,8.0711
74,109,227.17871555019053,200.9428,1.1306,227.1787
76,246,14.071067811865477,13.0000,1.0824,14.0711
270,99,108.5979797464466,98.6560,1.1008,108.5980
80,140,40.72792206135785,36.6879,1.1101,40.7279
194,91,451.4091629284902,422.6216,1.0681,451.4092
212,117,57.97056274847712,53.3385,1.0868,57.9706
89,107,78.91168824543138,71.0634,1.1104,78.9117
94,239,122.254833995939,107.9120,1.1329,122.2548
168,172,38.04163056034261,34.2053,1.1122,38.0416
140,139,2.8284271247461903,2.8284,1.0000,2.8284
96,232,68.11269837220807,61.8466,1.1013,68.1127
177,174,143.88225099390849,121.2023,1.1871,143.8823
126,226,14.485281374238573,13.4164,1.0797,14.4853
192,188,24.485281374238575,22.8035,1.0738,24.4853
