u,v,path_length,euclidean,tortuosity,weight
212,210,16.07106781186548,14.8661,1.0811,16.0711
212,43,3.414213562373095,3.1623,1.0797,3.4142
212,89,3.82842712474619,3.0000,1.2761,3.8284
356,7,108.3969696196699,95.9635,1.1296,108.3970
356,73,99.21320343559643,85.6154,1.1588,99.2132
347,161,12.071067811865476,11.1803,1.0797,12.0711
6,263,46.48528137423857,42.0476,1.1055,46.4853
10,205,269.3746750430845,255.3449,1.0549,269.3747
17,105,81.39696961966995,75.4321,1.0791,81.3970
19,70,53.21320343559641,47.0956,1.1299,53.2132
25,209,13.242640687119286,12.0416,1.0997,13.2426
319,36,13.485281374238571,12.5300,1.0762,13.4853
32,303,48.18376618407355,45.2548,1.0647,48.1838
37,171,46.79898987322333,42.7200,1.0955,46.7990
41,342,266.2497833620562,231.9181,1.1480,266.2498
387,393,181.30865786510148,164.5144,1.1021,181.3087
286,292,81.52691193458116,75.5844,1.0786,81.5269
86,313,42.04163056034261,38.0789,1.1041,42.0416
87,60,30.485281374238575,28.6356,1.0646,30.4853
331,172,79.8406204335659,69.8140,1.1436,79.8406
92,109,47.87005768508879,43.4626,1.1014,47.8701
252,150,328.69343417595235,279.6641,1.1753,328.6934
103,181,45.38477631085024,41.4367,1.0953,45.3848
282,236,208.1959594928936,181.3202,1.1482,208.1960
245,246,8.242640687119286,7.2111,1.1430,8.2426
108,213,723.1564209736056,653.6704,1.1063,723.1564
122,316,16.313708498984763,15.2643,1.0687,16.3137
350,189,145.05382386916227,127.9062,1.1341,145.0538
140,292,23.72792206135786,20.5183,1.1564,23.7279
146,314,159.7106781186549,143.5444,1.1126,159.7107
147,327,2.414213562373095,2.2361,1.0797,2.4142
204,119,8.071067811865476,6.4031,1.2605,8.0711
268,263,35.72792206135786,33.2415,1.0748,35.7279
163,93,32.45584412271572,30.8058,1.0536,32.4558
170,78,137.42640687119285,122.5765,1.1211,137.4264
178,263,1.4142135623730951,1.4142,1.0000,1.4142
293,110,14.899494936611667,13.4536,1.1075,14.8995
237,233,43.62741699796952,40.3113,1.0823,43.6274
237,144,1.4142135623730951,1.4142,1.0000,1.4142
193,244,1.4142135623730951,1.4142,1.0000,1.4142
196,248,24.142135623730955,20.0998,1.2011,24.1421
258,267,35.04163056034262,31.8904,1.0988,35.0416
315,83,34.38477631085024,31.7805,1.0819,34.3848
340,58,203.16652224137067,181.6177,1.1186,203.1665
12,392,137.4974746830583,126.6491,1.0857,137.4975
16,129,36.2842712474619,34.4093,1.0545,36.2843
21,167,25.313708498984763,22.8035,1.1101,25.3137
311,309,69.45584412271569,55.0818,1.2610,69.4558
42,289,115.6396103067892,100.4390,1.1513,115.6396
44,101,15.899494936611669,13.9284,1.1415,15.8995
313,75,60.62741699796951,56.3205,1.0765,60.6274
313,153,12.828427124746192,12.1655,1.0545,12.8284
53,145,100.84062043356589,92.0489,1.0955,100.8406
233,31,176.35028842544423,162.7329,1.0837,176.3503
233,234,6.82842712474619,6.3246,1.0797,6.8284
379,47,84.22539674441612,77.9872,1.0800,84.2254
274,281,60.11269837220809,52.6972,1.1407,60.1127
388,390,27.384776310850242,24.7588,1.1061,27.3848
56,279,143.35533905932738,131.2402,1.0923,143.3553
57,134,60.76955262170044,53.5350,1.1351,60.7696
62,128,41.21320343559643,38.0789,1.0823,41.2132
74,173,41.69848480983499,39.1152,1.0660,41.6985
307,303,68.59797974644661,63.5059,1.0802,68.5980
262,256,39.79898987322332,36.2491,1.0979,39.7990
107,26,47.62741699796951,44.0114,1.0822,47.6274
208,211,29.970562748477146,27.2947,1.0980,29.9706
121,231,113.254833995939,100.9752,1.1216,113.2548
260,242,104.81118318204301,92.6175,1.1317,104.8112
137,165,47.14213562373095,43.7379,1.0778,47.1421
214,215,23.242640687119284,22.2036,1.0468,23.2426
154,136,96.2132034355964,90.6697,1.0611,96.2132
162,114,33.45584412271572,31.6228,1.0580,33.4558
166,322,137.46803743153546,117.2902,1.1720,137.4680
205,65,210.16652224137061,178.4040,1.1780,210.1665
370,104,193.30865786510165,168.2409,1.1490,193.3087
176,197,39.79898987322332,36.7696,1.0824,39.7990
301,23,40.04163056034261,36.3593,1.1013,40.0416
186,106,22.72792206135786,21.0238,1.0811,22.7279
312,314,181.19595949289354,158.1455,1.1458,181.1960
4,77,22.89949493661167,20.6155,1.1108,22.8995
270,278,39.21320343559643,34.2053,1.1464,39.2132
294,298,40.79898987322332,36.2353,1.1259,40.7990
35,52,11.071067811865476,10.2956,1.0753,11.0711
213,210,251.17871555019062,176.9181,1.4197,251.1787
38,111,23.07106781186548,21.2132,1.0876,23.0711
45,292,33.798989873223334,30.4631,1.1095,33.7990
314,133,61.52691193458117,53.7122,1.1455,61.5269
59,155,69.55634918610403,65.1153,1.0682,69.5563
76,143,67.97056274847712,62.9682,1.0794,67.9706
139,299,40.8700576850888,38.0789,1.0733,40.8701
184,322,91.42640687119278,80.2309,1.1395,91.4264
218,211,24.55634918610405,22.8254,1.0758,24.5563
191,131,33.38477631085024,30.8707,1.0814,33.3848
5,9,24.970562748477146,23.3238,1.0706,24.9706
271,135,97.91168824543138,84.5281,1.1583,97.9117
210,209,49.970562748477136,43.0465,1.1609,49.9706
138,183,27.071067811865476,24.7386,1.0943,27.0711
141,148,29.970562748477146,27.7308,1.0808,29.9706
