id,y,x,type
0,82.0,447.0,endpoint
1,575.0,218.0,endpoint
2,267.0,221.0,endpoint
3,1307.0,1220.0,endpoint
4,508.0,48.0,endpoint
5,956.0,541.0,endpoint
6,1184.0,1332.0,endpoint
7,772.0,222.0,endpoint
8,1007.0,845.0,endpoint
9,585.0,661.0,endpoint
10,1437.0,493.0,endpoint
11,1477.0,666.0,endpoint
12,1201.0,157.0,endpoint
13,871.0,1185.0,endpoint
14,1001.0,1441.0,endpoint
15,793.0,1485.0,endpoint
16,1482.0,829.0,endpoint
17,142.0,331.0,endpoint
18,1151.0,784.0,endpoint
19,1096.0,350.0,endpoint
20,360.0,1376.0,endpoint
21,868.0,745.0,endpoint
22,1023.0,985.0,endpoint
23,1482.0,669.0,endpoint
24,996.0,558.0,endpoint
25,166.0,1202.0,endpoint
26,736.0,6.0,endpoint
27,843.0,645.0,endpoint
28,473.0,944.0,endpoint
29,1111.0,862.0,endpoint
30,1434.0,1024.0,endpoint
31,1204.0,461.0,endpoint
32,60.0,683.0,endpoint
33,730.0,343.0,endpoint
34,359.0,223.0,endpoint
35,309.0,1207.0,endpoint
36,929.0,616.0,endpoint
37,286.0,638.0,endpoint
38,831.0,328.0,endpoint
39,872.0,1476.0,endpoint
40,285.0,422.0,endpoint
41,47.0,511.0,endpoint
42,559.0,799.0,endpoint
43,672.0,493.0,endpoint
44,1448.0,991.0,endpoint
45,1206.0,701.0,endpoint
46,484.0,1061.0,endpoint
47,957.0,460.0,endpoint
48,1241.0,402.0,endpoint
49,1067.0,1061.0,endpoint
50,973.0,1143.0,endpoint
51,1079.0,1398.0,endpoint
52,1087.0,264.0,endpoint
53,314.0,411.0,endpoint
54,3.0,775.0,endpoint
55,1096.0,340.0,endpoint
56,556.0,1461.0,endpoint
57,836.0,1185.0,endpoint
58,129.0,1146.0,endpoint
59,7.0,772.0,endpoint
60,1451.0,616.0,endpoint
61,481.0,810.0,endpoint
62,771.0,823.0,endpoint
63,502.0,1443.0,endpoint
64,969.0,1452.0,endpoint
65,626.0,603.0,endpoint
66,1428.0,1026.0,endpoint
67,546.0,686.0,endpoint
68,639.0,1479.0,endpoint
69,880.0,458.0,endpoint
70,453.0,1425.0,endpoint
71,707.0,75.0,endpoint
72,200.0,918.0,endpoint
73,1070.0,1091.0,endpoint
74,702.0,408.0,endpoint
75,125.0,1150.0,endpoint
