id,y,x,type
0,762.0,1219.0,endpoint
1,417.0,1102.0,endpoint
2,1491.0,803.0,endpoint
3,947.0,1249.0,endpoint
4,835.0,690.0,endpoint
5,462.0,963.0,endpoint
6,1080.0,82.0,endpoint
7,440.0,75.0,endpoint
8,940.0,880.0,endpoint
9,6.0,731.0,endpoint
10,250.0,198.0,endpoint
11,1454.0,536.0,endpoint
12,890.0,833.0,endpoint
13,924.0,44.0,endpoint
14,902.0,1463.0,endpoint
15,487.0,1184.0,endpoint
16,891.0,898.0,endpoint
17,999.0,74.0,endpoint
18,882.0,1032.0,endpoint
19,739.0,1249.0,endpoint
20,781.0,291.0,endpoint
21,1232.0,1249.0,endpoint
22,707.0,707.0,endpoint
23,809.0,78.0,endpoint
24,1202.0,851.0,endpoint
25,423.0,637.0,endpoint
26,909.0,1150.0,endpoint
27,768.0,677.0,endpoint
28,689.0,930.0,endpoint
29,798.0,1020.0,endpoint
30,1450.0,497.0,endpoint
31,815.0,825.0,endpoint
32,444.0,70.0,endpoint
33,1437.0,1025.0,endpoint
34,159.0,978.0,endpoint
35,1406.0,1083.0,endpoint
36,750.0,1080.0,endpoint
37,1295.0,349.0,endpoint
38,815.0,1035.0,endpoint
39,232.0,1291.0,endpoint
40,1448.0,493.0,endpoint
41,764.0,206.0,endpoint
42,569.0,21.0,endpoint
43,504.0,630.0,endpoint
44,1432.0,1031.0,endpoint
45,306.0,1343.0,endpoint
46,856.0,1258.0,endpoint
47,141.0,519.0,endpoint
48,1105.0,94.0,endpoint
49,6.0,778.0,endpoint
50,522.0,1436.0,endpoint
51,786.0,1015.0,endpoint
52,751.0,1451.0,endpoint
53,68.0,451.0,endpoint
54,994.0,1410.0,endpoint
55,607.0,393.0,endpoint
56,648.0,617.0,endpoint
57,227.0,1283.0,endpoint
58,1275.0,489.0,endpoint
59,1174.0,294.0,endpoint
60,383.0,1012.0,endpoint
61,101.0,585.0,endpoint
62,765.0,247.0,endpoint
63,1346.0,860.0,endpoint
64,984.0,53.0,endpoint
65,1105.0,1392.0,endpoint
66,1481.0,633.0,endpoint
67,933.0,944.0,endpoint
68,881.0,1300.0,endpoint
69,652.0,394.0,endpoint
70,756.0,759.0,endpoint
71,167.0,300.0,endpoint
72,1128.0,112.0,endpoint
73,1259.0,211.0,endpoint
74,762.0,445.0,endpoint
75,220.0,226.0,endpoint
76,923.0,1137.0,endpoint
77,701.0,1481.0,endpoint
78,726.0,1147.0,endpoint
79,552.0,845.0,endpoint
80,472.0,56.0,endpoint
81,976.0,965.0,endpoint
82,1321.0,1219.0,endpoint
83,370.0,490.0,endpoint
84,472.0,1386.0,endpoint
85,578.0,1422.0,endpoint
86,892.0,1405.0,endpoint
87,822.0,1346.0,endpoint
88,1381.0,1117.0,endpoint
89,1086.0,949.0,endpoint
90,1135.0,521.0,endpoint
91,1176.0,531.0,endpoint
92,401.0,882.0,endpoint
93,297.0,718.0,endpoint
94,267.0,1129.0,endpoint
95,1076.0,80.0,endpoint
96,1238.0,423.0,endpoint
97,868.0,1247.0,endpoint
98,1167.0,628.0,endpoint
99,748.0,7.0,endpoint
100,1011.0,408.0,endpoint
101,893.0,1166.0,endpoint
102,455.0,693.0,endpoint
103,887.0,1079.0,endpoint
104,953.0,478.0,endpoint
105,43.0,986.0,endpoint
106,18.0,737.0,junction
107,95.0,724.0,junction
108,169.0,399.0,junction
109,194.0,874.0,junction
110,204.0,629.0,junction
111,209.0,865.0,junction
112,225.0,865.0,junction
113,231.0,1282.0,junction
114,250.0,1131.0,junction
115,251.0,800.0,junction
116,262.0,221.0,junction
117,304.0,819.0,junction
118,304.0,827.0,junction
119,304.0,1232.0,junction
120,306.0,635.0,junction
121,308.0,717.0,junction
122,308.0,607.0,junction
123,311.0,765.0,junction
124,336.0,987.0,junction
125,341.0,294.0,junction
126,349.0,294.0,junction
127,368.0,248.0,junction
128,385.0,505.0,junction
129,397.0,500.0,junction
130,414.0,502.0,junction
131,420.0,1000.0,junction
132,426.0,636.0,junction
133,443.0,74.0,junction
134,466.0,408.0,junction
135,511.0,1180.0,junction
136,516.0,1358.0,junction
137,519.0,1338.0,junction
138,522.0,1035.0,junction
139,522.0,1144.0,junction
140,526.0,1054.0,junction
141,533.0,1398.0,junction
142,546.0,1063.0,junction
143,552.0,848.0,junction
144,570.0,101.0,junction
145,586.0,895.0,junction
146,597.0,853.0,junction
147,597.0,858.0,junction
148,607.0,284.0,junction
149,612.0,1080.0,junction
150,619.0,320.0,junction
151,626.0,353.0,junction
152,628.0,320.0,junction
153,658.0,1286.0,junction
154,663.0,316.0,junction
155,667.0,1286.0,junction
156,686.0,240.0,junction
157,698.0,288.0,junction
158,707.0,287.0,junction
159,722.0,347.0,junction
160,722.0,695.0,junction
161,722.0,1423.0,junction
162,725.0,669.0,junction
163,731.0,323.0,junction
164,758.0,445.0,junction
165,774.0,329.0,junction
166,782.0,280.0,junction
167,842.0,293.0,junction
168,845.0,401.0,junction
169,847.0,293.0,junction
170,871.0,1250.0,junction
171,876.0,451.0,junction
172,903.0,291.0,junction
173,913.0,103.0,junction
174,924.0,1270.0,junction
175,941.0,875.0,junction
176,941.0,1267.0,junction
177,954.0,532.0,junction
178,962.0,1171.0,junction
179,962.0,464.0,junction
180,965.0,1133.0,junction
181,964.0,1166.0,junction
182,979.0,952.0,junction
183,982.0,1233.0,junction
184,982.0,1240.0,junction
185,988.0,1249.0,junction
186,1002.0,413.0,junction
187,1004.0,478.0,junction
188,1011.0,183.0,junction
189,1011.0,410.0,junction
190,1025.0,298.0,junction
191,1044.0,117.0,junction
192,1044.0,270.0,junction
193,1047.0,246.0,junction
194,1049.0,549.0,junction
195,1060.0,173.0,junction
196,1061.0,1211.0,junction
197,1076.0,83.0,junction
198,1085.0,953.0,junction
199,1098.0,119.0,junction
200,1149.0,1228.0,junction
201,1154.0,500.0,junction
202,1167.0,626.0,junction
203,1172.0,622.0,junction
204,1182.0,523.0,junction
205,1183.0,939.0,junction
206,1185.0,634.0,junction
207,1189.0,1019.0,junction
208,1195.0,1019.0,junction
209,1199.0,1044.0,junction
210,1201.0,637.0,junction
211,1211.0,851.0,junction
212,1221.0,734.0,junction
213,1220.0,1059.0,junction
214,1220.0,1067.0,junction
215,1236.0,643.0,junction
216,1237.0,1008.0,junction
217,1259.0,736.0,junction
218,1278.0,932.0,junction
219,1284.0,1129.0,junction
220,1292.0,1161.0,junction
221,1303.0,734.0,junction
222,1393.0,722.0,junction
223,1396.0,1016.0,junction
224,1434.0,514.0,junction
225,1433.0,1026.0,junction
226,1448.0,498.0,junction
