u,v,path_length,euclidean,tortuosity,weight
3,104,41.31370849898475,38.4708,1.0739,41.3137
208,198,116.09545442950487,108.2081,1.0729,116.0955
313,26,240.73506473629465,215.7452,1.1158,240.7351
8,272,48.485281374238575,46.0000,1.0540,48.4853
16,203,28.313708498984766,26.2488,1.0787,28.3137
253,21,1.4142135623730951,1.4142,1.0000,1.4142
23,41,64.11269837220807,58.5235,1.0955,64.1127
175,177,195.08326112068534,181.2760,1.0762,195.0833
29,235,2.414213562373095,2.2361,1.0797,2.4142
173,183,79.11269837220806,68.9638,1.1472,79.1127
264,125,87.84062043356589,80.6226,1.0895,87.8406
284,28,10.071067811865476,9.4340,1.0675,10.0711
47,259,67.55634918610404,63.6396,1.0615,67.5563
318,14,30.62741699796953,28.6007,1.0709,30.6274
67,9,214.5096679918782,197.9747,1.0835,214.5097
70,24,19.07106781186548,17.2627,1.1048,19.0711
252,255,157.22539674441623,140.4315,1.1196,157.2254
252,20,1.4142135623730951,1.4142,1.0000,1.4142
74,145,203.19595949289345,180.4993,1.1257,203.1960
80,122,31.242640687119284,30.0167,1.0408,31.2426
255,48,84.74011537017758,78.7718,1.0758,84.7401
181,36,76.35533905932736,65.7343,1.1616,76.3553
87,107,68.69848480983498,63.5689,1.0807,68.6985
92,298,167.99494936611677,149.4021,1.1244,167.9949
151,11,15.071067811865477,13.9284,1.0820,15.0711
235,216,91.63961030678921,84.8764,1.0797,91.6396
235,44,25.485281374238575,23.7697,1.0722,25.4853
123,210,30.07106781186548,28.4429,1.0572,30.0711
126,294,266.22034611053346,234.0534,1.1374,266.2203
275,273,18.242640687119284,17.2627,1.0568,18.2426
288,99,20.899494936611667,19.3132,1.0821,20.8995
294,112,119.98275605729681,106.3203,1.1285,119.9828
1,115,241.45584412271577,234.4184,1.0300,241.4558
169,43,11.656854249492381,10.1980,1.1430,11.6569
308,310,49.89949493661166,47.0956,1.0595,49.8995
79,110,38.72792206135786,35.6931,1.0850,38.7279
81,2,43.89949493661166,41.3038,1.0628,43.8995
258,261,60.94112549695426,56.3649,1.0812,60.9411
119,137,32.89949493661167,30.0832,1.0936,32.8995
134,298,371.8772003600259,295.1491,1.2600,371.8772
135,245,3.0,3.0000,1.0000,3.0000
314,96,15.727922061357859,14.8661,1.0580,15.7279
323,30,32.041630560342625,30.2324,1.0598,32.0416
273,143,61.4558441227157,55.0273,1.1168,61.4558
149,245,42.798989873223334,39.5601,1.0819,42.7990
5,327,20.142135623730955,18.8680,1.0675,20.1421
280,278,41.65685424949238,40.1995,1.0363,41.6569
280,276,25.899494936611667,24.0416,1.0773,25.8995
18,113,35.55634918610405,32.8938,1.0809,35.5563
33,160,73.72792206135784,70.1783,1.0506,73.7279
56,94,44.11269837220809,40.4599,1.0903,44.1127
68,42,37.45584412271571,32.2490,1.1615,37.4558
89,226,62.11269837220806,54.2310,1.1453,62.1127
187,144,111.97056274847714,105.9292,1.0570,111.9706
279,272,90.45584412271569,84.9294,1.0651,90.4558
193,182,84.0538238691623,78.7464,1.0674,84.0538
306,35,79.59797974644663,73.0068,1.0903,79.5980
306,101,40.55634918610404,35.1710,1.1531,40.5563
237,130,2.414213562373095,2.2361,1.0797,2.4142
237,245,31.485281374238575,29.6142,1.0632,31.4853
