id,y,x,type
0,861.0,596.0,endpoint
1,877.0,1334.0,endpoint
2,691.0,649.0,endpoint
3,1476.0,848.0,endpoint
4,244.0,411.0,endpoint
5,667.0,136.0,endpoint
6,857.0,452.0,endpoint
7,1036.0,924.0,endpoint
8,448.0,70.0,endpoint
9,70.0,448.0,endpoint
10,789.0,775.0,endpoint
11,63.0,845.0,endpoint
12,122.0,1153.0,endpoint
13,1196.0,595.0,endpoint
14,1487.0,741.0,endpoint
15,728.0,499.0,endpoint
16,1075.0,851.0,endpoint
17,795.0,278.0,endpoint
18,383.0,544.0,endpoint
19,7.0,732.0,endpoint
20,223.0,1067.0,endpoint
21,798.0,1274.0,endpoint
22,856.0,296.0,endpoint
23,74.0,669.0,endpoint
24,759.0,418.0,endpoint
25,441.0,517.0,endpoint
26,827.0,1410.0,endpoint
27,1271.0,227.0,endpoint
28,1430.0,473.0,endpoint
29,343.0,1370.0,endpoint
30,496.0,53.0,endpoint
31,622.0,977.0,endpoint
32,730.0,183.0,endpoint
33,508.0,701.0,endpoint
34,525.0,815.0,endpoint
35,674.0,239.0,endpoint
36,244.0,563.0,endpoint
37,71.0,794.0,endpoint
38,189.0,929.0,endpoint
39,1280.0,408.0,endpoint
40,604.0,1028.0,endpoint
41,502.0,504.0,endpoint
42,649.0,459.0,endpoint
43,1149.0,126.0,endpoint
44,67.0,451.0,endpoint
45,797.0,223.0,endpoint
46,1023.0,148.0,endpoint
47,1209.0,686.0,endpoint
48,1061.0,77.0,endpoint
49,1000.0,338.0,endpoint
50,560.0,350.0,endpoint
51,1070.0,781.0,endpoint
52,737.0,748.0,endpoint
53,740.0,417.0,endpoint
54,259.0,541.0,endpoint
55,362.0,212.0,endpoint
56,641.0,48.0,endpoint
57,678.0,698.0,endpoint
58,1397.0,394.0,endpoint
59,1116.0,1390.0,endpoint
60,964.0,338.0,endpoint
61,648.0,1264.0,endpoint
62,696.0,377.0,endpoint
63,610.0,1018.0,endpoint
64,386.0,663.0,endpoint
