u,v,path_length,euclidean,tortuosity,weight
0,54,116.0538238691623,105.5509,1.0995,116.0538
2,156,36.72792206135786,34.2053,1.0738,36.7279
126,111,239.90663761154852,194.5045,1.2334,239.9066
179,177,123.69848480983494,116.2497,1.0641,123.6985
179,33,184.12489168102786,153.3884,1.2004,184.1249
160,36,4.242640687119286,4.2426,1.0000,4.2426
160,42,88.2132034355964,83.0241,1.0625,88.2132
10,144,192.58073580374375,164.1493,1.1732,192.5807
113,47,82.39696961966993,75.6637,1.0890,82.3970
124,125,136.39696961967,115.1564,1.1844,136.3970
140,127,124.4386001800125,114.8260,1.0837,124.4386
19,181,144.43860018001254,130.6484,1.1056,144.4386
176,177,26.485281374238575,24.7386,1.0706,26.4853
24,77,20.0,20.0000,1.0000,20.0000
30,215,349.61017305526684,325.7192,1.0733,349.6102
211,62,92.29646455628158,85.9127,1.0743,92.2965
173,175,32.31370849898476,30.0832,1.0741,32.3137
180,45,110.36753236814704,101.2126,1.0905,110.3675
117,125,86.91168824543138,78.5493,1.1065,86.9117
189,12,10.65685424949238,9.8489,1.0820,10.6569
52,35,98.49747468305829,90.2497,1.0914,98.4975
182,49,6.82842712474619,6.3246,1.0797,6.8284
158,72,102.45584412271567,94.8947,1.0797,102.4558
55,123,158.18376618407365,147.1666,1.0749,158.1838
129,134,18.72792206135786,15.2971,1.2243,18.7279
133,98,81.4558441227157,75.3127,1.0816,81.4558
61,48,310.9898987322341,285.2806,1.0901,310.9899
225,224,6.656854249492381,6.4031,1.0396,6.6569
68,156,23.313708498984763,21.5407,1.0823,23.3137
87,217,51.72792206135785,48.5077,1.0664,51.7279
157,89,7.65685424949238,6.3246,1.2107,7.6569
157,58,29.82842712474619,29.0689,1.0261,29.8284
106,131,1.4142135623730951,1.4142,1.0000,1.4142
109,56,21.656854249492383,20.0000,1.0828,21.6569
15,97,107.84062043356587,93.1450,1.1578,107.8406
216,212,136.2964645562816,125.3994,1.0869,136.2965
16,37,75.62741699796952,69.2604,1.0919,75.6274
21,40,92.35533905932732,85.1645,1.0844,92.3553
178,88,139.33809511662423,128.7012,1.0826,139.3381
136,114,184.39696961967002,170.0382,1.0844,184.3970
174,70,167.63961030678948,153.5252,1.0919,167.6396
163,71,214.43860018001286,193.1864,1.1100,214.4386
44,73,54.97056274847714,51.4198,1.0691,54.9706
51,63,72.31370849898475,69.0000,1.0480,72.3137
177,184,85.6274169979695,79.2275,1.0808,85.6274
64,78,139.81118318204304,114.1271,1.2250,139.8112
131,96,51.11269837220808,45.4533,1.1245,51.1127
191,193,17.899494936611667,16.5529,1.0813,17.8995
