id,y,x,type
0,561.0,573.0,endpoint
1,957.0,1302.0,endpoint
2,952.0,37.0,endpoint
3,553.0,1401.0,endpoint
4,939.0,1217.0,endpoint
5,337.0,1368.0,endpoint
6,1049.0,85.0,endpoint
7,1059.0,715.0,endpoint
8,696.0,4.0,endpoint
9,96.0,1107.0,endpoint
10,89.0,409.0,endpoint
11,1473.0,849.0,endpoint
12,384.0,232.0,endpoint
13,1068.0,1093.0,endpoint
14,889.0,20.0,endpoint
15,1028.0,605.0,endpoint
16,1270.0,941.0,endpoint
17,569.0,942.0,endpoint
18,883.0,388.0,endpoint
19,979.0,1115.0,endpoint
20,1058.0,1146.0,endpoint
21,116.0,365.0,endpoint
22,376.0,563.0,endpoint
23,1092.0,943.0,endpoint
24,1407.0,1065.0,endpoint
25,557.0,34.0,endpoint
26,1044.0,836.0,endpoint
27,200.0,1258.0,endpoint
28,320.0,1049.0,endpoint
29,584.0,839.0,endpoint
30,846.0,207.0,endpoint
31,576.0,26.0,endpoint
32,622.0,1372.0,endpoint
33,752.0,209.0,endpoint
34,508.0,1200.0,endpoint
35,706.0,1481.0,endpoint
36,885.0,1352.0,endpoint
37,924.0,248.0,endpoint
38,77.0,769.0,endpoint
39,730.0,816.0,endpoint
40,985.0,1442.0,endpoint
41,1186.0,715.0,endpoint
42,1343.0,314.0,endpoint
43,4.0,712.0,endpoint
44,803.0,1172.0,endpoint
45,854.0,1477.0,endpoint
46,871.0,904.0,endpoint
47,232.0,789.0,endpoint
48,724.0,576.0,endpoint
49,845.0,1068.0,endpoint
50,198.0,1254.0,endpoint
51,767.0,1167.0,endpoint
52,847.0,1041.0,endpoint
53,1067.0,406.0,endpoint
54,1020.0,1112.0,endpoint
55,1242.0,1283.0,endpoint
56,790.0,207.0,endpoint
57,893.0,1337.0,endpoint
58,830.0,704.0,endpoint
59,1345.0,317.0,endpoint
60,1271.0,1182.0,endpoint
61,592.0,918.0,endpoint
62,924.0,491.0,endpoint
63,1371.0,1095.0,endpoint
64,381.0,1384.0,endpoint
65,1158.0,1091.0,endpoint
66,481.0,150.0,endpoint
67,256.0,1310.0,endpoint
68,156.0,371.0,junction
69,200.0,1253.0,junction
70,218.0,1234.0,junction
71,226.0,1019.0,junction
72,229.0,345.0,junction
73,259.0,1043.0,junction
74,259.0,1051.0,junction
75,266.0,627.0,junction
76,283.0,750.0,junction
77,283.0,713.0,junction
78,296.0,1077.0,junction
79,321.0,896.0,junction
80,375.0,1262.0,junction
81,377.0,1191.0,junction
82,381.0,307.0,junction
83,425.0,1319.0,junction
84,459.0,991.0,junction
85,532.0,1092.0,junction
86,616.0,1190.0,junction
87,641.0,762.0,junction
88,672.0,826.0,junction
89,685.0,1050.0,junction
90,685.0,945.0,junction
91,687.0,1047.0,junction
92,688.0,939.0,junction
93,717.0,1174.0,junction
94,723.0,1177.0,junction
95,731.0,1236.0,junction
96,754.0,1409.0,junction
97,763.0,198.0,junction
98,767.0,1169.0,junction
99,776.0,118.0,junction
100,782.0,198.0,junction
101,787.0,200.0,junction
102,813.0,161.0,junction
103,832.0,187.0,junction
104,832.0,1060.0,junction
105,840.0,166.0,junction
106,851.0,193.0,junction
107,866.0,186.0,junction
108,866.0,170.0,junction
109,886.0,149.0,junction
110,893.0,120.0,junction
111,893.0,1341.0,junction
112,909.0,199.0,junction
113,927.0,221.0,junction
114,936.0,164.0,junction
115,936.0,171.0,junction
116,963.0,237.0,junction
117,1003.0,1349.0,junction
118,1059.0,939.0,junction
119,1073.0,392.0,junction
120,1093.0,940.0,junction
121,1100.0,1249.0,junction
122,1120.0,811.0,junction
123,1144.0,789.0,junction
124,1166.0,1219.0,junction
125,1170.0,628.0,junction
126,1215.0,1136.0,junction
127,1223.0,1124.0,junction
128,1240.0,502.0,junction
129,1334.0,757.0,junction
130,1354.0,759.0,junction
131,1393.0,741.0,junction
132,1396.0,721.0,junction
133,1398.0,925.0,junction
134,1398.0,940.0,junction
135,1410.0,882.0,junction
136,1432.0,691.0,junction
137,1463.0,839.0,junction
