u,v,path_length,euclidean,tortuosity,weight
154,56,179.95331880577416,166.6523,1.0798,179.9533
210,206,63.14213562373095,59.0339,1.0696,63.1421
210,59,11.828427124746192,11.0000,1.0753,11.8284
168,172,98.12489168102776,90.7855,1.0808,98.1249
218,33,2.414213562373095,2.2361,1.0797,2.4142
218,220,23.071067811865476,19.6977,1.1713,23.0711
2,165,132.84062043356593,120.9339,1.0985,132.8406
3,178,23.970562748477146,21.9317,1.0930,23.9706
4,151,134.97056274847714,130.1384,1.0371,134.9706
7,277,51.59797974644663,48.6004,1.0617,51.5980
8,141,101.2132034355964,95.6347,1.0583,101.2132
9,32,166.71067811865487,146.8128,1.1355,166.7107
10,80,131.53910524340085,119.4738,1.1010,131.5391
174,162,111.8700576850888,104.0433,1.0752,111.8701
273,275,42.35533905932737,40.6079,1.0430,42.3553
13,99,55.14213562373094,51.3517,1.0738,55.1421
190,193,11.485281374238573,10.8167,1.0618,11.4853
15,237,93.97056274847711,89.0898,1.0548,93.9706
186,114,103.08326112068518,93.4077,1.1036,103.0833
17,282,212.00714267493663,192.8004,1.0996,212.0071
205,206,9.242640687119286,8.0623,1.1464,9.2426
230,98,50.11269837220809,45.0000,1.1136,50.1127
20,196,30.82842712474619,30.0000,1.0276,30.8284
150,48,172.30865786510148,159.5118,1.0802,172.3087
21,251,111.36753236814704,101.1781,1.1007,111.3675
24,162,153.97056274847716,149.2146,1.0319,153.9706
244,62,235.82337649086327,198.8618,1.1859,235.8234
247,243,15.242640687119287,14.0357,1.0860,15.2426
276,34,61.55634918610404,57.2189,1.0758,61.5563
191,143,406.5807358037441,379.1583,1.0723,406.5807
31,225,246.04877323527955,222.1936,1.1074,246.0488
36,199,177.42640687119285,162.3730,1.0927,177.4264
37,95,170.6274169979695,164.1097,1.0397,170.6274
270,268,100.78174593052013,94.8103,1.0630,100.7817
270,263,159.5096679918782,142.0035,1.1233,159.5097
138,67,235.74725804511456,223.9866,1.0525,235.7473
42,187,134.953318805774,117.9237,1.1444,134.9533
208,206,9.242640687119286,8.5440,1.0818,9.2426
139,142,80.38477631085023,75.3260,1.0672,80.3848
165,54,150.6812408671319,138.6542,1.0867,150.6812
49,64,207.55129855222094,191.4497,1.0841,207.5513
51,94,42.69848480983499,39.4081,1.0835,42.6985
52,197,144.68124086713186,128.5496,1.1255,144.6812
53,281,174.81118318204312,159.6559,1.0949,174.8112
195,81,102.59797974644661,92.1141,1.1138,102.5980
195,97,119.66904755831209,108.6692,1.1012,119.6690
142,136,33.72792206135785,30.4138,1.1090,33.7279
243,241,2.8284271247461903,2.8284,1.0000,2.8284
260,89,103.56854249492373,95.2733,1.0871,103.5685
152,141,122.50966799187796,114.0175,1.0745,122.5097
152,167,101.59797974644661,93.6056,1.0854,101.5980
61,101,39.62741699796952,35.8469,1.1055,39.6274
188,116,78.97056274847714,74.9667,1.0534,78.9706
227,76,26.55634918610405,24.5967,1.0797,26.5563
259,102,116.81118318204298,105.6882,1.1052,116.8112
289,291,32.798989873223334,29.6816,1.1050,32.7990
73,162,2.414213562373095,2.2361,1.0797,2.4142
74,216,251.88225099390888,231.6247,1.0875,251.8823
242,249,62.8700576850888,57.5847,1.0918,62.8701
82,85,58.4974746830583,54.4885,1.0736,58.4975
175,108,35.72792206135786,32.7567,1.0907,35.7279
92,121,55.455844122715696,51.2640,1.0818,55.4558
144,112,166.22539674441632,150.0000,1.1082,166.2254
96,104,83.18376618407352,75.7694,1.0979,83.1838
225,124,214.8944443027287,190.0789,1.1306,214.8944
239,127,26.384776310850242,24.4131,1.0808,26.3848
