u,v,path_length,euclidean,tortuosity,weight
17,40,78.08326112068521,71.3442,1.0945,78.0833
23,304,103.6690475583121,90.1388,1.1501,103.6690
27,72,188.7645019878173,173.2195,1.0897,188.7645
297,59,94.45584412271569,87.0230,1.0854,94.4558
234,236,33.213203435596434,30.8869,1.0753,33.2132
42,171,84.0538238691623,78.4920,1.0709,84.0538
195,216,173.3380951166243,150.2332,1.1538,173.3381
195,134,112.94112549695423,102.9612,1.0969,112.9411
46,5,38.04163056034261,34.4093,1.1056,38.0416
154,50,140.15432893255067,113.0000,1.2403,140.1543
78,187,12.656854249492381,11.7047,1.0813,12.6569
219,84,110.18376618407352,95.7079,1.1513,110.1838
83,81,65.45584412271567,59.4811,1.1004,65.4558
239,235,62.112698372208065,56.3649,1.1020,62.1127
88,241,52.52691193458118,47.4342,1.1074,52.5269
91,233,16.071067811865476,14.8661,1.0811,16.0711
175,143,51.11269837220807,45.8039,1.1159,51.1127
93,20,32.213203435596434,30.0167,1.0732,32.2132
94,181,25.55634918610405,23.7065,1.0780,25.5563
103,183,145.56854249492383,126.9212,1.1469,145.5685
106,60,23.142135623730955,20.8087,1.1121,23.1421
292,66,220.48023074035544,198.2145,1.1123,220.4802
292,298,126.74011537017753,104.4462,1.2134,126.7401
292,110,1.4142135623730951,1.4142,1.0000,1.4142
118,217,40.970562748477136,36.2215,1.1311,40.9706
121,285,33.89949493661166,31.0483,1.0918,33.8995
126,294,85.63961030678921,80.4487,1.0645,85.6396
169,76,275.2081528017136,235.5356,1.1684,275.2082
128,220,130.22539674441612,112.2943,1.1597,130.2254
130,259,17.313708498984763,16.1245,1.0738,17.3137
224,79,60.21320343559643,56.0446,1.0744,60.2132
142,242,17.242640687119287,16.2788,1.0592,17.2426
9,307,112.32590180780446,103.8171,1.0820,112.3259
13,184,135.05382386916233,124.0645,1.0886,135.0538
152,29,42.727922061357845,39.3192,1.0867,42.7279
25,10,76.38477631085021,71.3863,1.0700,76.3848
30,215,57.55634918610404,53.0094,1.0858,57.5563
253,257,30.041630560342625,28.6007,1.0504,30.0416
232,228,54.45584412271569,48.7545,1.1169,54.4558
206,210,134.1126983722081,124.4869,1.0773,134.1127
206,96,42.2842712474619,38.8330,1.0889,42.2843
214,58,21.656854249492383,20.0998,1.0775,21.6569
51,133,25.142135623730955,22.4722,1.1188,25.1421
67,89,41.11269837220809,38.6005,1.0651,41.1127
69,279,133.98275605729685,121.6306,1.1016,133.9828
176,185,164.82337649086293,146.4138,1.1257,164.8234
164,160,39.55634918610404,34.9285,1.1325,39.5563
87,138,84.55634918610403,80.7527,1.0471,84.5563
92,207,17.65685424949238,16.4924,1.0706,17.6569
262,251,136.36753236814707,103.5857,1.3165,136.3675
99,49,26.82842712474619,26.0000,1.0319,26.8284
156,153,81.97056274847712,77.2334,1.0613,81.9706
296,305,64.31370849898475,61.0000,1.0543,64.3137
251,254,21.656854249492383,20.3961,1.0618,21.6569
306,305,26.970562748477146,25.0599,1.0762,26.9706
185,62,3.8284271247461903,3.6056,1.0618,3.8284
41,279,81.76955262170044,75.0267,1.0899,81.7696
271,112,31.041630560342625,29.0000,1.0704,31.0416
57,150,125.11269837220807,117.7115,1.0629,125.1127
61,107,89.18376618407352,81.9085,1.0888,89.1838
201,85,41.97056274847713,38.3275,1.0950,41.9706
153,155,147.14213562373095,143.0559,1.0286,147.1421
231,116,89.39696961966993,80.8084,1.1063,89.3970
243,104,60.526911934581165,47.0106,1.2875,60.5269
172,174,57.941125496954264,53.6656,1.0797,57.9411
140,174,317.6345596729066,269.1561,1.1801,317.6346
307,120,24.72792206135786,22.1359,1.1171,24.7279
150,56,2.414213562373095,2.2361,1.0797,2.4142
174,122,93.94112549695426,84.1546,1.1163,93.9411
168,82,70.11269837220806,62.1691,1.1278,70.1127
75,119,128.04163056034258,120.8139,1.0598,128.0416
151,155,172.4680374315356,159.3989,1.0820,172.4680
