u,v,path_length,euclidean,tortuosity,weight
0,171,58.59797974644664,53.0754,1.1041,58.5980
2,235,217.61017305526673,194.9282,1.1164,217.6102
3,108,65.35533905932735,59.4811,1.0988,65.3553
145,119,129.08326112068517,114.1271,1.1310,129.0833
5,111,71.87005768508878,64.2573,1.1185,71.8701
6,106,91.74011537017756,75.1665,1.2205,91.7401
7,50,134.95331880577396,119.2812,1.1314,134.9533
8,144,69.55634918610404,65.0692,1.0690,69.5563
9,52,70.94112549695427,59.8080,1.1861,70.9411
10,181,145.21320343559643,139.0036,1.0447,145.2132
256,251,20.071067811865476,18.6815,1.0744,20.0711
208,36,10.485281374238571,10.0000,1.0485,10.4853
224,40,214.26702730475898,194.2833,1.1029,214.2670
224,222,115.1837661840735,104.1201,1.1063,115.1838
16,218,64.38477631085023,59.0085,1.0911,64.3848
17,173,48.38477631085023,44.2719,1.0929,48.3848
163,173,118.76955262170041,109.8362,1.0813,118.7696
20,169,44.55634918610404,41.4849,1.0740,44.5563
23,153,87.08326112068517,78.3901,1.1109,87.0833
176,185,85.59797974644664,78.5493,1.0897,85.5980
24,67,29.55634918610405,26.4197,1.1187,29.5563
25,225,9.242640687119286,8.5440,1.0818,9.2426
27,285,334.62950903902384,314.2244,1.0649,334.6295
28,210,48.14213562373094,44.3847,1.0847,48.1421
33,144,52.48528137423857,50.3587,1.0422,52.4853
207,138,28.213203435596434,26.4008,1.0687,28.2132
39,104,159.6101730552664,132.6989,1.2028,159.6102
164,194,206.6396103067894,193.3106,1.0690,206.6396
42,162,208.94112549695433,199.0402,1.0497,208.9411
167,169,49.94112549695427,45.3431,1.1014,49.9411
49,251,179.36753236814718,165.4116,1.0844,179.3675
221,225,32.31370849898477,29.4109,1.0987,32.3137
288,284,101.59797974644661,91.1811,1.1142,101.5980
217,212,139.81118318204304,115.9526,1.2058,139.8112
228,238,74.42640687119282,68.4251,1.0877,74.4264
59,244,71.87005768508878,66.0984,1.0873,71.8701
60,102,112.52691193458115,103.5857,1.0863,112.5269
248,71,131.98275605729683,119.6411,1.1032,131.9828
171,132,55.355339059327356,49.5177,1.1179,55.3553
219,105,43.2842712474619,40.3113,1.0738,43.2843
191,128,208.01219330881986,196.0230,1.0612,208.0122
69,120,71.72792206135784,67.0298,1.0701,71.7279
230,229,24.72792206135786,21.0238,1.1762,24.7279
74,262,50.69848480983499,45.4863,1.1146,50.6985
76,252,132.87005768508882,125.0040,1.0629,132.8701
77,259,191.86500705120562,173.0029,1.1090,191.8650
242,114,211.6518036156092,188.1622,1.1248,211.6518
212,84,1.4142135623730951,1.4142,1.0000,1.4142
212,139,193.4974746830585,151.2217,1.2796,193.4975
85,195,87.56854249492373,79.0759,1.1074,87.5685
185,124,131.88225099390849,118.5327,1.1126,131.8823
88,193,263.5634918610411,230.6729,1.1426,263.5635
90,215,260.47518010647264,246.8117,1.0554,260.4752
279,270,210.00714267493663,189.6365,1.1074,210.0071
147,148,149.15432893255067,136.8211,1.0901,149.1543
198,103,219.89444430272854,163.7834,1.3426,219.8944
204,125,77.0832611206852,68.8840,1.1190,77.0833
287,275,350.161471607488,320.6571,1.0920,350.1615
270,127,242.85281374238582,203.0025,1.1963,242.8528
258,126,82.39696961966993,76.8440,1.0723,82.3970
