u,v,path_length,euclidean,tortuosity,weight
2,256,204.39696961967007,186.9679,1.0932,204.3970
227,229,11.242640687119286,10.4403,1.0768,11.2426
248,223,185.85281374238582,169.5435,1.0962,185.8528
248,101,152.50966799187813,139.6710,1.0919,152.5097
12,53,126.66904755831207,117.0470,1.0822,126.6690
156,46,158.1543289325507,144.6409,1.0934,158.1543
22,276,65.35533905932736,60.4152,1.0818,65.3553
25,178,8.82842712474619,8.0000,1.1036,8.8284
194,34,17.485281374238575,15.6525,1.1171,17.4853
31,144,67.35533905932733,61.7414,1.0909,67.3553
271,40,241.07821048680236,213.7148,1.1280,241.0782
175,173,17.142135623730955,16.2788,1.0530,17.1421
257,258,80.52691193458115,71.8471,1.1208,80.5269
257,264,85.22539674441612,78.5684,1.0847,85.2254
125,128,177.9411254969543,169.4344,1.0502,177.9411
154,18,90.94112549695427,82.9759,1.0960,90.9411
199,214,198.5807358037436,169.6850,1.1703,198.5807
199,216,175.81118318204315,163.0491,1.0783,175.8112
276,277,50.071067811865476,48.2597,1.0375,50.0711
54,134,245.6396103067895,229.6824,1.0695,245.6396
274,50,26.07106781186548,24.0208,1.0854,26.0711
60,21,34.798989873223334,31.3847,1.1088,34.7990
151,73,239.0243866176397,217.0829,1.1011,239.0244
152,68,34.28427124746191,32.5269,1.0540,34.2843
136,139,80.97056274847712,76.9415,1.0524,80.9706
64,273,155.22539674441626,143.2515,1.0836,155.2254
182,39,1.4142135623730951,1.4142,1.0000,1.4142
182,181,195.3847763108503,190.0026,1.0283,195.3848
167,27,67.59797974644663,62.1772,1.0872,67.5980
67,32,112.87005768508877,105.1190,1.0737,112.8701
222,118,139.0954544295049,129.3754,1.0751,139.0955
222,225,159.3553390593274,149.7531,1.0641,159.3553
69,143,147.26702730475884,135.5323,1.0866,147.2670
70,164,237.58073580374398,202.3116,1.1743,237.5807
74,269,113.05382386916229,101.8725,1.1098,113.0538
255,17,109.45584412271567,102.0784,1.0723,109.4558
83,275,139.52691193458122,131.3811,1.0620,139.5269
236,228,101.81118318204302,93.5361,1.0885,101.8112
84,202,42.55634918610403,38.3275,1.1103,42.5563
88,198,58.597979746446626,54.3783,1.0776,58.5980
93,213,77.55634918610403,73.8241,1.0506,77.5563
242,87,49.142135623730944,45.7056,1.0752,49.1421
260,264,39.04163056034261,36.2353,1.0774,39.0416
96,184,36.242640687119284,35.0143,1.0351,36.2426
99,135,34.627416997969526,31.3050,1.1061,34.6274
266,261,124.35533905932733,116.7090,1.0655,124.3553
277,30,109.15432893255063,96.0417,1.1365,109.1543
103,122,84.91168824543136,78.2943,1.0845,84.9117
105,214,17.242640687119284,16.0312,1.0756,17.2426
119,204,5.242640687119285,5.0000,1.0485,5.2426
120,261,10.242640687119286,9.4868,1.0797,10.2426
4,230,110.69848480983495,103.4070,1.0705,110.6985
13,41,76.11269837220807,69.3758,1.0971,76.1127
14,217,31.899494936611667,29.1548,1.0941,31.8995
20,177,254.50966799187847,214.2195,1.1881,254.5097
264,269,65.0832611206852,60.3075,1.0792,65.0833
35,111,58.28427124746187,52.3259,1.1139,58.2843
195,197,5.656854249492381,5.6569,1.0000,5.6569
250,240,151.58073580374352,141.0319,1.0748,151.5807
139,107,20.313708498984763,18.7883,1.0812,20.3137
48,263,77.76955262170041,71.3092,1.0906,77.7696
253,114,89.6274169979695,83.2166,1.0770,89.6274
211,213,4.242640687119286,4.2426,1.0000,4.2426
263,261,85.45584412271567,80.0500,1.0675,85.4558
216,90,14.899494936611667,13.8924,1.0725,14.8995
176,177,9.0,9.0000,1.0000,9.0000
