u,v,path_length,euclidean,tortuosity,weight
163,117,14.899494936611667,13.6015,1.0954,14.8995
10,208,2.414213562373095,2.2361,1.0797,2.4142
224,217,58.526911934581165,54.1295,1.0812,58.5269
224,226,23.82842712474619,23.0868,1.0321,23.8284
20,358,310.78888860545754,282.6040,1.0997,310.7889
34,246,202.28427124746202,194.0412,1.0425,202.2843
38,61,37.2842712474619,34.7131,1.0741,37.2843
39,108,51.769552621700456,47.4236,1.0916,51.7696
183,171,87.05382386916231,81.6088,1.0667,87.0538
241,132,39.04163056034261,35.5106,1.0994,39.0416
52,26,40.04163056034261,36.7151,1.0906,40.0416
344,127,40.4558441227157,33.0606,1.2237,40.4558
164,91,3.414213562373095,3.1623,1.0797,3.4142
164,169,129.88225099390849,120.0167,1.0822,129.8823
272,276,17.72792206135786,16.6433,1.0652,17.7279
60,203,249.93607486307144,202.5562,1.2339,249.9361
256,124,319.26702730475927,293.8588,1.0865,319.2670
159,155,168.71067811865493,156.2178,1.0800,168.7107
71,176,65.0416305603426,59.9083,1.0857,65.0416
76,67,33.31370849898477,30.3645,1.0971,33.3137
79,215,71.04163056034261,66.2193,1.0728,71.0416
323,307,51.97056274847713,47.0425,1.1048,51.9706
228,230,21.384776310850242,20.6155,1.0373,21.3848
315,21,26.384776310850242,24.6982,1.0683,26.3848
296,297,6.656854249492381,6.4031,1.0396,6.6569
212,115,239.22034611053326,216.8363,1.1032,239.2203
239,229,73.98275605729685,69.3109,1.0674,73.9828
120,226,96.91168824543136,83.6301,1.1588,96.9117
240,237,27.485281374238575,25.7099,1.0691,27.4853
257,253,41.89949493661166,36.1386,1.1594,41.8995
257,32,4.414213562373095,4.1231,1.0706,4.4142
257,261,59.35533905932734,53.8516,1.1022,59.3553
147,128,15.899494936611667,14.7648,1.0768,15.8995
3,84,173.36753236814712,157.4706,1.1010,173.3675
192,112,138.22539674441614,123.9758,1.1149,138.2254
187,191,9.485281374238571,9.2195,1.0288,9.4853
282,129,268.267027304759,239.3533,1.1208,268.2670
186,180,12.313708498984763,12.0416,1.0226,12.3137
235,237,22.313708498984763,19.2094,1.1616,22.3137
249,17,154.61017305526653,139.4633,1.1086,154.6102
249,9,2.414213562373095,2.2361,1.0797,2.4142
249,259,71.97056274847711,67.2681,1.0699,71.9706
77,95,196.8650070512057,178.6757,1.1018,196.8650
92,148,21.970562748477146,20.8087,1.0558,21.9706
99,28,334.0954544295052,309.5561,1.0793,334.0955
105,53,27.414213562373096,27.0185,1.0146,27.4142
234,226,140.84062043356596,130.9695,1.0754,140.8406
111,265,272.8233764908634,246.9757,1.1047,272.8234
345,78,165.04163056034264,158.0791,1.0440,165.0416
150,66,23.72792206135786,21.4709,1.1051,23.7279
149,363,110.84062043356587,101.6514,1.0904,110.8406
204,130,262.86500705120585,221.2894,1.1879,262.8650
320,314,40.55634918610404,37.0000,1.0961,40.5563
320,102,132.2375900532358,124.4709,1.0624,132.2376
335,329,18.242640687119287,17.2627,1.0568,18.2426
268,59,143.02438661763955,129.2478,1.1066,143.0244
36,233,147.4386001800126,124.4588,1.1846,147.4386
37,207,170.35533905932743,160.9006,1.0588,170.3553
202,203,17.0,17.0000,1.0000,17.0000
168,114,81.28427124746187,75.1864,1.0811,81.2843
214,221,41.04163056034261,37.5899,1.0918,41.0416
64,279,126.39696961966992,112.3610,1.1249,126.3970
89,328,103.76955262170044,94.7259,1.0955,103.7696
312,314,12.242640687119287,11.4018,1.0738,12.2426
123,290,1.4142135623730951,1.4142,1.0000,1.4142
236,1,113.35533905932733,105.9906,1.0695,113.3553
131,290,112.5979797464466,88.4590,1.2729,112.5980
134,193,5.242640687119285,5.0000,1.0485,5.2426
287,86,11.485281374238571,10.8167,1.0618,11.4853
173,19,100.91168824543136,90.3770,1.1166,100.9117
13,96,40.21320343559643,36.2353,1.1098,40.2132
334,31,157.12489168102786,143.2515,1.0968,157.1249
216,227,45.94112549695428,42.6380,1.0775,45.9411
352,358,23.55634918610405,21.9545,1.0730,23.5563
