u,v,path_length,euclidean,tortuosity,weight
215,232,192.4264068711929,182.4829,1.0545,192.4264
0,180,2.414213562373095,2.2361,1.0797,2.4142
120,121,41.14213562373095,37.6431,1.0930,41.1421
120,97,281.5929291125641,255.1568,1.1036,281.5929
214,212,16.071067811865476,14.8661,1.0811,16.0711
6,12,21.82842712474619,20.2237,1.0793,21.8284
201,98,22.313708498984763,20.6155,1.0824,22.3137
206,210,10.485281374238571,10.0000,1.0485,10.4853
14,116,149.71067811865484,137.7861,1.0865,149.7107
15,199,29.07106781186548,27.0185,1.0760,29.0711
127,128,88.38477631085021,84.0119,1.0521,88.3848
127,91,179.78174593052032,161.7714,1.1113,179.7817
19,72,130.75230867899725,121.8277,1.0733,130.7523
23,111,69.59797974644663,63.5295,1.0955,69.5980
172,157,93.2253967444161,86.9540,1.0721,93.2254
181,166,120.75230867899725,113.2166,1.0666,120.7523
181,32,65.11269837220806,56.6039,1.1503,65.1127
167,154,66.6690475583121,61.2209,1.0890,66.6690
41,213,194.13708498984772,179.3349,1.0825,194.1371
44,189,40.72792206135785,38.0789,1.0696,40.7279
46,75,34.213203435596434,31.3847,1.0901,34.2132
49,182,18.72792206135786,17.4929,1.0706,18.7279
173,180,123.39696961966989,112.4011,1.0978,123.3970
56,229,76.89949493661165,74.0608,1.0383,76.8995
163,170,14.727922061357859,14.2127,1.0363,14.7279
65,122,170.78174593052034,157.3054,1.0857,170.7817
68,126,115.52691193458114,107.3546,1.0761,115.5269
133,81,34.04163056034262,31.4006,1.0841,34.0416
139,146,39.79898987322332,36.2491,1.0979,39.7990
73,176,97.95331880577393,91.2414,1.0736,97.9533
121,117,61.25483399593901,56.6392,1.0815,61.2548
87,225,57.45584412271569,50.1597,1.1455,57.4558
174,175,28.142135623730955,24.3311,1.1566,28.1421
95,250,1.4142135623730951,1.4142,1.0000,1.4142
124,82,4.414213562373095,4.1231,1.0706,4.4142
122,119,112.81118318204302,104.2785,1.0818,112.8112
123,22,304.26197667087615,270.8154,1.1235,304.2620
99,21,76.59797974644663,70.2638,1.0901,76.5980
209,205,10.071067811865477,9.4340,1.0675,10.0711
209,210,6.242640687119286,5.8310,1.0706,6.2426
106,248,71.52691193458116,66.1287,1.0816,71.5269
200,9,97.22539674441613,82.0792,1.1845,97.2254
11,30,49.14213562373094,45.3982,1.0825,49.1421
40,151,52.62741699796949,48.1041,1.0940,52.6274
180,102,6.82842712474619,6.3246,1.0797,6.8284
237,77,105.4386001800125,99.8098,1.0564,105.4386
53,79,22.313708498984763,20.6155,1.0824,22.3137
226,85,69.84062043356592,61.6117,1.1336,69.8406
61,145,120.69848480983497,112.0402,1.0773,120.6985
66,71,63.485281374238554,61.1310,1.0385,63.4853
217,211,38.62741699796952,33.9706,1.1371,38.6274
159,109,223.93607486307124,190.2446,1.1771,223.9361
107,108,92.69848480983497,86.5852,1.0706,92.6985
