u,v,path_length,euclidean,tortuosity,weight
191,117,15.071067811865477,13.9284,1.0820,15.0711
3,69,118.66904755831207,107.5174,1.1037,118.6690
4,37,39.97056274847714,37.0000,1.0803,39.9706
5,10,98.28427124746186,89.8220,1.0942,98.2843
7,102,32.485281374238575,30.5941,1.0618,32.4853
280,78,37.112698372208094,35.4683,1.0464,37.1127
9,136,34.28427124746191,32.5269,1.0540,34.2843
172,128,16.48528137423857,15.2315,1.0823,16.4853
11,122,62.6690475583121,58.4123,1.0729,62.6690
264,87,47.870057685088796,43.4626,1.1014,47.8701
12,97,24.142135623730958,21.9545,1.0996,24.1421
13,275,110.04163056034258,103.2473,1.0658,110.0416
15,103,80.45584412271567,73.2462,1.0984,80.4558
240,228,259.1370849898479,235.3041,1.1013,259.1371
240,246,88.74011537017756,81.1234,1.0939,88.7401
220,222,64.31370849898475,61.5224,1.0454,64.3137
220,125,2.8284271247461903,2.8284,1.0000,2.8284
252,258,204.39696961967013,191.6586,1.0665,204.3970
17,258,54.48528137423857,52.1536,1.0447,54.4853
18,29,55.01219330881973,51.8652,1.0607,55.0122
174,176,28.89949493661167,26.9258,1.0733,28.8995
20,199,111.25483399593901,101.1929,1.0994,111.2548
23,75,137.811183182043,125.5906,1.0973,137.8112
24,187,100.97056274847711,96.1873,1.0497,100.9706
25,72,47.769552621700456,44.5982,1.0711,47.7696
27,35,53.21320343559641,47.0956,1.1299,53.2132
272,277,154.79393923934,144.8102,1.0689,154.7939
30,93,229.13708498984792,210.6181,1.0879,229.1371
36,42,147.75230867899737,133.2254,1.1090,147.7523
38,156,181.88225099390877,168.2914,1.0808,181.8823
39,219,45.11269837220808,42.1900,1.0693,45.1127
153,49,145.48023074035518,135.4179,1.0743,145.4802
40,111,131.05382386916233,106.3015,1.2329,131.0538
229,237,60.28427124746189,55.1543,1.0930,60.2843
260,268,150.4802307403552,140.6165,1.0701,150.4802
48,255,8.65685424949238,8.0623,1.0738,8.6569
247,219,189.66904755831212,177.4965,1.0686,189.6690
206,132,225.4507934888326,196.1556,1.1493,225.4508
206,53,93.11269837220804,84.3801,1.1035,93.1127
181,178,35.24264068711928,34.1321,1.0325,35.2426
52,94,45.284271247461895,39.0512,1.1596,45.2843
222,83,70.6690475583121,62.4820,1.1310,70.6690
55,183,182.53910524340114,169.1892,1.0789,182.5391
259,101,47.69848480983498,43.0116,1.1090,47.6985
209,62,93.0832611206852,76.2430,1.2209,93.0833
63,156,99.88225099390849,90.5207,1.1034,99.8823
219,76,26.213203435596434,25.0000,1.0485,26.2132
254,243,113.05382386916227,102.5768,1.1021,113.0538
65,70,63.69848480983495,58.8727,1.0820,63.6985
215,216,32.97056274847714,30.4631,1.0823,32.9706
143,135,12.071067811865477,9.2195,1.3093,12.0711
149,146,288.92388155425124,269.2155,1.0732,288.9239
73,99,130.95331880577396,114.6211,1.1425,130.9533
271,92,91.0416305603426,84.2912,1.0801,91.0416
214,105,25.384776310850242,23.4307,1.0834,25.3848
85,120,95.4680374315354,85.6329,1.1149,95.4680
89,227,102.49747468305826,86.0523,1.1911,102.4975
90,123,135.56854249492378,119.9208,1.1305,135.5685
142,146,41.526911934581186,39.2046,1.0592,41.5269
258,134,53.313708498984745,50.6360,1.0529,53.3137
195,114,75.14213562373094,70.1783,1.0707,75.1421
96,130,170.18376618407368,155.8589,1.0919,170.1838
98,104,34.72792206135786,32.2800,1.0758,34.7279
225,115,140.79898987322332,135.2368,1.0411,140.7990
204,205,11.0,11.0000,1.0000,11.0000
185,124,38.8700576850888,35.6090,1.0916,38.8701
212,129,27.384776310850242,25.2389,1.0850,27.3848
