id,y,x,type
0,719.0,1129.0,endpoint
1,1225.0,1303.0,endpoint
2,258.0,1103.0,endpoint
3,879.0,611.0,endpoint
4,1383.0,373.0,endpoint
5,1184.0,719.0,endpoint
6,1216.0,1263.0,endpoint
7,692.0,330.0,endpoint
8,290.0,170.0,endpoint
9,937.0,570.0,endpoint
10,1287.0,240.0,endpoint
11,1093.0,503.0,endpoint
12,1433.0,743.0,endpoint
13,656.0,1478.0,endpoint
14,144.0,607.0,endpoint
15,839.0,22.0,endpoint
16,1336.0,828.0,endpoint
17,1317.0,1214.0,endpoint
18,985.0,48.0,endpoint
19,237.0,209.0,endpoint
20,344.0,1366.0,endpoint
21,1003.0,202.0,endpoint
22,1054.0,1416.0,endpoint
23,1446.0,982.0,endpoint
24,1240.0,197.0,endpoint
25,792.0,259.0,endpoint
26,962.0,496.0,endpoint
27,141.0,1146.0,endpoint
28,681.0,675.0,endpoint
29,792.0,350.0,endpoint
30,1340.0,628.0,endpoint
31,1419.0,1049.0,endpoint
32,39.0,960.0,endpoint
33,652.0,422.0,endpoint
34,1363.0,1135.0,endpoint
35,299.0,700.0,endpoint
36,1403.0,918.0,endpoint
37,1205.0,695.0,endpoint
38,484.0,657.0,endpoint
39,169.0,373.0,endpoint
40,686.0,169.0,endpoint
41,812.0,458.0,endpoint
42,93.0,417.0,endpoint
43,1096.0,900.0,endpoint
44,775.0,695.0,endpoint
45,1319.0,411.0,endpoint
46,443.0,661.0,endpoint
47,1094.0,1351.0,endpoint
48,322.0,142.0,endpoint
49,643.0,14.0,endpoint
50,877.0,672.0,endpoint
51,1190.0,1205.0,endpoint
52,553.0,605.0,endpoint
53,916.0,517.0,endpoint
54,436.0,1414.0,endpoint
55,939.0,1452.0,endpoint
56,1118.0,508.0,endpoint
57,1319.0,815.0,endpoint
58,1450.0,517.0,endpoint
59,763.0,124.0,endpoint
60,880.0,282.0,endpoint
61,830.0,217.0,endpoint
62,202.0,1258.0,endpoint
63,1097.0,1299.0,endpoint
64,586.0,521.0,endpoint
65,1415.0,809.0,endpoint
66,602.0,548.0,endpoint
67,754.0,288.0,endpoint
68,909.0,171.0,endpoint
69,1114.0,1061.0,endpoint
70,267.0,1134.0,endpoint
71,712.0,425.0,endpoint
72,1448.0,933.0,endpoint
73,912.0,71.0,endpoint
74,1372.0,1050.0,endpoint
75,813.0,1480.0,endpoint
76,690.0,143.0,endpoint
77,7.0,806.0,endpoint
78,660.0,557.0,endpoint
79,834.0,529.0,endpoint
80,262.0,748.0,endpoint
81,103.0,388.0,endpoint
82,1003.0,870.0,endpoint
83,1405.0,950.0,endpoint
84,1280.0,1017.0,endpoint
85,837.0,374.0,endpoint
86,939.0,742.0,endpoint
87,750.0,879.0,endpoint
88,722.0,927.0,endpoint
89,646.0,660.0,endpoint
90,112.0,414.0,junction
91,264.0,245.0,junction
92,274.0,596.0,junction
93,277.0,304.0,junction
94,282.0,389.0,junction
95,286.0,450.0,junction
96,308.0,977.0,junction
97,329.0,981.0,junction
98,366.0,411.0,junction
99,380.0,252.0,junction
100,393.0,533.0,junction
101,396.0,413.0,junction
102,420.0,1320.0,junction
103,420.0,335.0,junction
104,430.0,1181.0,junction
105,434.0,1068.0,junction
106,460.0,1380.0,junction
107,465.0,303.0,junction
108,486.0,860.0,junction
109,496.0,950.0,junction
110,506.0,987.0,junction
111,573.0,785.0,junction
112,575.0,320.0,junction
113,576.0,767.0,junction
114,586.0,1161.0,junction
115,587.0,616.0,junction
116,593.0,1060.0,junction
117,602.0,546.0,junction
118,605.0,884.0,junction
119,609.0,1132.0,junction
120,613.0,360.0,junction
121,615.0,548.0,junction
122,617.0,75.0,junction
123,622.0,526.0,junction
124,622.0,537.0,junction
125,625.0,1130.0,junction
