u,v,path_length,euclidean,tortuosity,weight
153,161,143.12489168102783,128.3628,1.1150,143.1249
153,57,95.38477631085021,90.0056,1.0598,95.3848
142,138,82.8406204335659,76.0592,1.0892,82.8406
14,179,75.6690475583121,70.2353,1.0774,75.6690
81,86,46.52691193458118,43.5660,1.0680,46.5269
22,11,143.32590180780446,127.1417,1.1273,143.3259
23,71,26.213203435596434,25.0000,1.0485,26.2132
25,154,102.59797974644663,92.6984,1.1068,102.5980
27,55,178.6690475583122,164.0122,1.0894,178.6690
29,47,99.36753236814704,92.6337,1.0727,99.3675
115,38,75.25483399593901,66.8431,1.1258,75.2548
115,117,2.8284271247461903,2.8284,1.0000,2.8284
118,1,137.42640687119285,126.0198,1.0905,137.4264
36,72,24.727922061357862,22.8473,1.0823,24.7279
149,40,46.69848480983498,41.7732,1.1179,46.6985
43,180,66.91168824543138,61.0737,1.0956,66.9117
166,165,27.899494936611667,25.9615,1.0746,27.8995
94,70,45.556349186104036,41.7612,1.0909,45.5563
96,89,176.79393923934018,161.6045,1.0940,176.7939
93,9,107.0538238691623,97.4166,1.0989,107.0538
108,68,362.77669529663746,311.5542,1.1644,362.7767
151,28,179.7939392393401,166.5323,1.0796,179.7939
32,65,41.14213562373095,37.8550,1.0868,41.1421
46,167,93.56854249492375,84.0536,1.1132,93.5685
53,69,223.72287142747467,203.5927,1.0989,223.7229
