u,v,path_length,euclidean,tortuosity,weight
2,107,321.58073580374395,299.5363,1.0736,321.5807
170,166,14.899494936611667,13.8924,1.0725,14.8995
3,21,105.18376618407353,97.8008,1.0755,105.1838
268,116,101.15432893255065,90.7855,1.1142,101.1543
175,71,105.42640687119284,93.9415,1.1223,105.4264
5,164,108.55634918610401,103.4843,1.0490,108.5563
198,184,163.32590180780454,147.2990,1.1088,163.3259
9,95,22.242640687119287,21.2132,1.0485,22.2426
10,155,123.79898987322332,117.2092,1.0562,123.7990
284,26,8.65685424949238,8.0623,1.0738,8.6569
267,264,34.384776310850235,27.7849,1.2375,34.3848
267,269,65.45584412271569,60.7289,1.0778,65.4558
15,251,76.32590180780446,70.0000,1.0904,76.3259
272,258,179.13708498984775,165.7106,1.0810,179.1371
272,41,18.313708498984766,16.2788,1.1250,18.3137
245,134,51.31370849898475,48.6621,1.0545,51.3137
245,131,25.72792206135786,23.7697,1.0824,25.7279
17,229,30.45584412271572,29.0000,1.0502,30.4558
19,52,84.94112549695423,77.4919,1.0961,84.9411
234,97,61.84062043356591,56.7274,1.0901,61.8406
24,289,52.14213562373094,48.6621,1.0715,52.1421
197,82,136.98275605729683,126.8109,1.0802,136.9828
208,106,325.865007051206,301.1445,1.0821,325.8650
25,62,151.25483399593904,136.1323,1.1111,151.2548
160,167,16.142135623730955,15.6205,1.0334,16.1421
241,253,84.72792206135784,81.3019,1.0421,84.7279
171,169,18.970562748477146,18.4391,1.0288,18.9706
209,203,18.970562748477146,18.4391,1.0288,18.9706
269,270,6.656854249492381,6.4031,1.0396,6.6569
271,39,33.627416997969526,31.0644,1.0825,33.6274
228,121,74.52691193458118,65.5134,1.1376,74.5269
32,154,78.28427124746187,71.5681,1.0938,78.2843
33,111,35.87005768508881,33.6006,1.0675,35.8701
34,92,358.16147160748824,321.0810,1.1155,358.1615
35,91,64.2132034355964,59.9083,1.0719,64.2132
150,83,82.35533905932736,74.4648,1.1060,82.3553
150,157,153.10764773832477,146.3865,1.0459,153.1076
36,49,22.72792206135786,21.0238,1.0811,22.7279
37,101,38.72792206135786,35.6931,1.0850,38.7279
260,262,44.62741699796952,41.2311,1.0824,44.6274
38,46,70.21320343559641,64.1327,1.0948,70.2132
147,87,196.2842712474619,188.2658,1.0426,196.2843
205,213,37.62741699796952,33.8378,1.1120,37.6274
247,88,67.52691193458116,60.0083,1.1253,67.5269
51,173,58.48528137423857,56.1427,1.0417,58.4853
54,120,66.21320343559643,56.7186,1.1674,66.2132
58,149,95.49747468305827,81.4002,1.1732,95.4975
61,73,39.24264068711929,38.1182,1.0295,39.2426
157,64,228.16652224137061,201.8167,1.1306,228.1665
68,100,71.38477631085021,66.9104,1.0669,71.3848
275,259,174.84062043356596,162.1882,1.0780,174.8406
202,94,10.242640687119286,9.4868,1.0797,10.2426
290,98,52.727922061357845,49.2544,1.0705,52.7279
86,89,54.52691193458117,48.4149,1.1262,54.5269
90,99,36.384776310850235,30.8869,1.1780,36.3848
144,126,95.15432893255065,85.8836,1.1079,95.1543
273,136,65.94112549695426,58.2409,1.1322,65.9411
113,122,88.35533905932733,81.3204,1.0865,88.3553
115,230,35.698484809835,34.0588,1.0481,35.6985
227,229,32.87005768508882,31.1448,1.0554,32.8701
133,178,107.42640687119281,95.0000,1.1308,107.4264
