u,v,path_length,euclidean,tortuosity,weight
248,254,27.798989873223338,26.0768,1.0660,27.7990
14,133,83.59797974644661,74.8465,1.1169,83.5980
186,138,206.50966799187822,186.2525,1.1088,206.5097
186,216,217.7817459305204,199.6246,1.0910,217.7817
17,261,31.89949493661167,28.6356,1.1140,31.8995
18,211,227.48023074035558,178.0449,1.2777,227.4802
20,114,26.142135623730958,23.4094,1.1167,26.1421
164,163,44.24264068711928,43.1045,1.0264,44.2426
164,169,67.01219330881972,60.2163,1.1129,67.0122
271,123,88.28427124746186,80.3617,1.0986,88.2843
271,144,91.35533905932735,81.7068,1.1181,91.3553
34,171,72.55634918610403,68.3593,1.0614,72.5563
40,49,53.012193308819725,49.4975,1.0710,53.0122
50,61,39.76955262170047,38.9487,1.0211,39.7696
54,131,23.242640687119287,22.2036,1.0468,23.2426
71,240,69.21320343559641,63.0079,1.0985,69.2132
79,293,124.50966799187796,114.5862,1.0866,124.5097
274,150,79.0832611206852,67.9779,1.1634,79.0833
81,252,175.698484809835,167.8630,1.0467,175.6985
82,174,41.698484809834994,39.1152,1.0660,41.6985
232,218,86.36753236814705,83.5464,1.0338,86.3675
232,236,42.31370849898477,39.8121,1.0628,42.3137
202,137,17.48528137423857,16.1555,1.0823,17.4853
97,279,76.254833995939,67.8012,1.1247,76.2548
98,329,125.4680374315354,114.4945,1.0958,125.4680
107,171,130.56854249492372,117.3882,1.1123,130.5685
237,236,7.0710678118654755,7.0711,1.0000,7.0711
153,26,126.88225099390847,116.2970,1.0910,126.8823
113,60,57.0416305603426,50.0899,1.1388,57.0416
215,147,177.55129855222083,164.4780,1.0795,177.5513
296,39,185.36753236814718,165.6774,1.1188,185.3675
128,85,69.55634918610403,63.9531,1.0876,69.5563
189,197,87.79898987322329,83.1865,1.0554,87.7990
132,168,34.627416997969526,31.6228,1.0950,34.6274
145,327,245.32590180780463,230.2629,1.0654,245.3259
12,37,43.18376618407356,40.3609,1.0699,43.1838
13,339,124.15432893255063,112.5389,1.1032,124.1543
197,90,69.94112549695424,58.1378,1.2030,69.9411
183,188,69.45584412271569,62.0322,1.1197,69.4558
309,23,59.66904755831211,55.9732,1.0660,59.6690
31,278,69.21320343559641,64.7611,1.0687,69.2132
289,69,20.48528137423857,18.3848,1.1143,20.4853
333,319,113.29646455628158,100.5684,1.1266,113.2965
336,339,98.52691193458115,91.9239,1.0718,98.5269
255,95,63.18376618407354,56.8595,1.1112,63.1838
243,242,34.627416997969526,28.0713,1.2336,34.6274
303,268,406.5706345359784,375.1333,1.0838,406.5706
56,125,61.556349186104036,58.0517,1.0604,61.5563
194,15,27.313708498984763,25.2982,1.0797,27.3137
65,155,85.97056274847712,80.0062,1.0745,85.9706
67,63,189.66399692442903,177.7301,1.0671,189.6640
68,244,35.2842712474619,33.2415,1.0615,35.2843
74,338,70.31370849898475,67.0000,1.0495,70.3137
84,229,206.32085117392157,192.0026,1.0746,206.3209
89,267,11.899494936611667,11.4018,1.0437,11.8995
192,106,58.62741699796952,53.7587,1.0906,58.6274
101,190,72.49747468305829,65.7343,1.1029,72.4975
167,163,79.45584412271567,73.4983,1.0811,79.4558
214,43,91.91168824543136,81.0247,1.1344,91.9117
258,209,236.55129855222117,203.0025,1.1653,236.5513
121,276,115.18376618407352,106.2309,1.0843,115.1838
158,163,37.384776310850235,32.4500,1.1521,37.3848
180,212,253.05382386916258,232.1379,1.0901,253.0538
134,244,49.183766184073555,45.9674,1.0700,49.1838
142,94,98.78174593052013,93.4077,1.0575,98.7817
334,338,78.84062043356592,72.9178,1.0812,78.8406
337,339,26.72792206135786,24.6982,1.0822,26.7279
225,229,27.72792206135786,25.6320,1.0818,27.7279
172,170,17.07106781186548,15.8114,1.0797,17.0711
256,143,17.313708498984763,16.1245,1.0738,17.3137
35,304,152.22539674441612,128.9961,1.1801,152.2254
277,117,24.242640687119287,23.1948,1.0452,24.2426
70,72,130.06601717798202,123.0447,1.0571,130.0660
267,265,189.8822509939087,166.3009,1.1418,189.8823
76,317,57.769552621700456,53.0000,1.0900,57.7696
265,263,41.8700576850888,38.2753,1.0939,41.8701
122,317,125.78174593052012,114.9087,1.0946,125.7817
219,102,60.94112549695425,53.3385,1.1425,60.9411
141,179,58.142135623730944,54.9181,1.0587,58.1421
9,239,303.575685169861,272.3913,1.1145,303.5757
179,190,162.7817459305203,137.8006,1.1813,162.7817
179,175,67.0832611206852,61.8466,1.0847,67.0833
272,104,37.071067811865476,35.3553,1.0485,37.0711
127,146,39.8700576850888,36.8917,1.0807,39.8701
