u,v,path_length,euclidean,tortuosity,weight
252,150,49.899494936611674,46.6905,1.0687,49.8995
1,326,138.22539674441612,112.2586,1.2313,138.2254
11,298,36.071067811865476,34.1321,1.0568,36.0711
311,310,5.242640687119286,5.0000,1.0485,5.2426
15,50,32.97056274847715,29.1548,1.1309,32.9706
179,161,193.9949493661169,162.2498,1.1957,193.9949
18,194,110.15432893255061,96.2549,1.1444,110.1543
20,166,57.384776310850214,52.2015,1.0993,57.3848
21,111,101.46803743153538,91.6788,1.1068,101.4680
27,135,33.24264068711929,32.1403,1.0343,33.2426
28,214,48.07106781186547,46.0109,1.0448,48.0711
218,220,23.071067811865476,21.5870,1.0687,23.0711
218,226,42.62741699796952,36.0555,1.1823,42.6274
33,148,33.899494936611674,31.4006,1.0796,33.8995
163,169,127.16652224137033,119.6202,1.0631,127.1665
188,75,1.4142135623730951,1.4142,1.0000,1.4142
188,90,1.0,1.0000,1.0000,1.0000
40,221,58.727922061357845,55.0818,1.0662,58.7279
220,233,65.52691193458116,59.2368,1.1062,65.5269
46,178,44.21320343559641,40.8534,1.0822,44.2132
51,52,108.71067811865466,98.2344,1.1066,108.7107
54,251,7.414213562373095,7.0711,1.0485,7.4142
322,130,118.66904755831206,107.2007,1.1070,118.6690
80,77,105.08326112068518,95.8593,1.0962,105.0833
82,147,212.09545442950534,195.7575,1.0835,212.0955
85,119,65.18376618407355,56.4004,1.1557,65.1838
86,5,68.94112549695426,61.2944,1.1248,68.9411
308,59,46.89949493661166,44.1022,1.0634,46.8995
285,126,140.32590180780448,127.1299,1.1038,140.3259
254,257,27.72792206135786,25.6320,1.0818,27.7279
195,201,111.78174593052013,101.9804,1.0961,111.7817
175,176,125.25483399593898,107.0047,1.1706,125.2548
120,269,45.14213562373095,40.3113,1.1198,45.1421
141,133,40.727922061357845,37.1214,1.0972,40.7279
143,236,32.38477631085024,27.4591,1.1794,32.3848
326,108,63.97056274847713,59.0339,1.0836,63.9706
172,58,194.09545442950508,166.0030,1.1692,194.0955
216,29,35.041630560342625,32.2025,1.0882,35.0416
283,66,86.62741699796949,80.0250,1.0825,86.6274
2,71,23.72792206135786,21.9317,1.0819,23.7279
4,36,55.485281374238554,53.1507,1.0439,55.4853
281,101,299.1492782986679,261.0153,1.1461,299.1493
193,103,108.85281374238559,101.8332,1.0689,108.8528
32,246,44.941125496954264,42.2019,1.0649,44.9411
37,87,35.48528137423857,33.2415,1.0675,35.4853
234,136,264.48023074035547,233.9252,1.1306,264.4802
234,246,171.5807358037437,150.7116,1.1385,171.5807
44,14,40.89949493661166,38.1182,1.0730,40.8995
246,247,27.313708498984763,25.2982,1.0797,27.3137
49,79,35.698484809835,33.9706,1.0509,35.6985
64,313,12.242640687119287,11.4018,1.0738,12.2426
74,158,118.15432893255063,106.0236,1.1144,118.1543
94,206,133.4974746830583,121.5977,1.0979,133.4975
113,245,68.18376618407353,60.8276,1.1209,68.1838
114,144,34.14213562373095,31.0483,1.0996,34.1421
118,325,132.02438661763944,121.8031,1.0839,132.0244
225,229,52.28427124746189,46.6476,1.1208,52.2843
162,160,26.313708498984766,24.3516,1.0806,26.3137
259,61,717.2102448427682,590.2898,1.2150,717.2102
132,198,57.840620433565924,53.7587,1.0759,57.8406
134,321,56.455844122715696,50.9608,1.1078,56.4558
189,96,180.26702730475898,143.1363,1.2594,180.2670
290,302,184.49747468305844,170.4963,1.0821,184.4975
140,251,1.4142135623730951,1.4142,1.0000,1.4142
146,282,143.42640687119285,132.2309,1.0847,143.4264
9,200,37.656854249492376,36.0000,1.0460,37.6569
22,127,37.79898987322333,34.0000,1.1117,37.7990
171,102,80.2132034355964,74.0068,1.0839,80.2132
300,293,138.9238815542511,127.3146,1.0912,138.9239
320,324,140.52691193458122,131.8484,1.0658,140.5269
229,78,149.65180361560897,134.0634,1.1163,149.6518
105,206,244.3086578651016,213.8411,1.1425,244.3087
123,272,79.69848480983497,71.0070,1.1224,79.6985
124,157,61.941125496954264,55.9464,1.1072,61.9411
35,196,71.79898987322332,67.0820,1.0703,71.7990
204,207,19.899494936611667,17.2627,1.1527,19.8995
