u,v,path_length,euclidean,tortuosity,weight
169,97,6.242640687119285,5.8310,1.0706,6.2426
265,271,31.313708498984763,29.1204,1.0753,31.3137
355,27,38.485281374238575,36.4966,1.0545,38.4853
202,208,65.11269837220806,59.0931,1.1019,65.1127
8,159,48.69848480983499,43.6005,1.1169,48.6985
17,221,38.38477631085023,35.4683,1.0822,38.3848
29,184,1.4142135623730951,1.4142,1.0000,1.4142
339,135,55.79898987322332,51.9230,1.0746,55.7990
272,19,146.98275605729685,136.3121,1.0783,146.9828
190,103,423.7939392393406,389.0000,1.0894,423.7939
216,109,34.55634918610405,31.9531,1.0815,34.5563
348,36,74.15432893255065,68.6222,1.0806,74.1543
52,305,4.0,4.0000,1.0000,4.0000
67,149,25.142135623730955,22.4722,1.1188,25.1421
333,332,51.48528137423857,49.0408,1.0498,51.4853
333,337,76.6274169979695,71.8053,1.0672,76.6274
242,227,57.59797974644663,53.2541,1.0816,57.5980
161,5,115.32590180780446,104.9238,1.0991,115.3259
161,84,276.46298679765255,251.9385,1.0973,276.4630
271,266,9.071067811865476,8.6023,1.0545,9.0711
90,207,261.32085117392154,230.5125,1.1337,261.3209
94,357,151.2253967444162,136.3562,1.1090,151.2254
95,270,150.66904755831214,138.6001,1.0871,150.6690
213,215,3.82842712474619,3.6056,1.0618,3.8284
283,286,14.142135623730955,14.1421,1.0000,14.1421
290,121,128.32590180780443,111.3643,1.1523,128.3259
239,221,69.32590180780446,64.3506,1.0773,69.3259
131,211,133.0832611206852,117.6308,1.1314,133.0833
304,102,107.42640687119278,96.7729,1.1101,107.4264
138,184,45.11269837220809,41.6173,1.0840,45.1127
358,70,14.071067811865476,13.0000,1.0824,14.0711
358,50,21.89949493661167,19.0263,1.1510,21.8995
184,182,30.65685424949238,29.2746,1.0472,30.6569
11,58,35.52691193458119,34.6554,1.0251,35.5269
18,248,271.95331880577436,250.1540,1.0871,271.9533
201,193,49.355339059327356,45.4533,1.0858,49.3553
154,56,182.5685424949238,165.5295,1.1029,182.5685
26,270,161.0365799264593,151.0298,1.0663,161.0366
264,267,12.727922061357859,12.7279,1.0000,12.7279
37,53,23.142135623730955,20.8087,1.1121,23.1421
175,173,23.485281374238575,21.8403,1.0753,23.4853
243,235,44.69848480983499,41.3401,1.0812,44.6985
340,349,37.727922061357845,35.1710,1.0727,37.7279
298,44,11.485281374238571,10.8167,1.0618,11.4853
328,322,115.98275605729683,103.7690,1.1177,115.9828
192,128,84.14213562373094,80.0000,1.0518,84.1421
195,92,5.656854249492381,5.6569,1.0000,5.6569
61,89,33.213203435596434,29.7321,1.1171,33.2132
329,321,115.88225099390847,106.4707,1.0884,115.8823
329,332,71.84062043356592,65.8635,1.0908,71.8406
167,39,109.01219330881972,101.2423,1.0767,109.0122
334,347,204.823376490863,184.2525,1.1116,204.8234
254,256,23.313708498984763,21.5407,1.0823,23.3137
100,360,55.11269837220807,49.6588,1.1098,55.1127
107,152,138.38477631085027,133.0038,1.0405,138.3848
280,287,28.07106781186548,26.1725,1.0725,28.0711
119,73,47.89949493661166,45.2769,1.0579,47.8995
240,246,97.18376618407355,84.4808,1.1504,97.1838
326,110,261.15432893255075,246.4833,1.0595,261.1543
352,145,11.65685424949238,10.2956,1.1322,11.6569
134,305,1.4142135623730951,1.4142,1.0000,1.4142
275,268,28.142135623730955,26.0000,1.0824,28.1421
158,146,231.35028842544435,208.7223,1.1084,231.3503
1,116,46.28427124746189,39.8246,1.1622,46.2843
306,0,235.61017305526667,208.6936,1.1290,235.6102
149,38,29.071067811865476,27.4591,1.0587,29.0711
322,312,70.01219330881972,61.8466,1.1320,70.0122
322,321,11.0,11.0000,1.0000,11.0000
48,101,19.071067811865476,17.2627,1.1048,19.0711
57,244,12.313708498984763,10.6301,1.1584,12.3137
230,223,42.21320343559642,39.0000,1.0824,42.2132
344,338,57.35533905932735,47.0744,1.2184,57.3553
308,136,6.65685424949238,5.0000,1.3314,6.6569
172,182,129.88225099390849,117.1836,1.1084,129.8823
123,4,88.66904755831207,76.8505,1.1538,88.6690
124,219,279.5756851698608,259.1235,1.0789,279.5757
126,80,47.727922061357845,44.5533,1.0713,47.7279
302,130,15.142135623730955,14.8661,1.0186,15.1421
129,295,218.0538238691626,197.4968,1.1041,218.0538
140,118,47.59797974644665,45.3431,1.0497,47.5980
338,332,38.970562748477136,36.0555,1.0808,38.9706
6,99,32.485281374238575,29.8329,1.0889,32.4853
30,257,299.55129855222106,270.4755,1.1075,299.5513
69,234,67.91168824543138,63.2535,1.0736,67.9117
