u,v,path_length,euclidean,tortuosity,weight
170,173,17.72792206135786,16.4012,1.0809,17.7279
102,95,184.8944443027285,162.2467,1.1396,184.8944
1,197,75.15432893255065,69.4262,1.0825,75.1543
9,103,15.071067811865479,13.9284,1.0820,15.0711
156,168,86.18376618407352,74.4312,1.1579,86.1838
14,116,30.384776310850242,27.7849,1.0936,30.3848
18,212,139.46803743153544,120.4865,1.1575,139.4680
19,0,46.526911934581186,42.6380,1.0912,46.5269
24,10,180.61017305526656,152.5516,1.1839,180.6102
25,183,186.26702730475887,165.0757,1.1284,186.2670
29,67,97.87005768508878,90.0278,1.0871,97.8701
125,78,75.52691193458115,69.8928,1.0806,75.5269
162,51,2.8284271247461903,2.8284,1.0000,2.8284
106,64,207.2375900532363,187.5367,1.1051,207.2376
106,111,64.62741699796949,58.8218,1.0987,64.6274
41,86,6.414213562373095,6.0828,1.0545,6.4142
44,61,36.62741699796953,33.1059,1.1064,36.6274
179,26,407.4629867976528,350.2228,1.1634,407.4630
105,23,3.414213562373095,3.1623,1.0797,3.4142
57,92,213.42135623730974,191.3844,1.1151,213.4214
59,131,117.84062043356587,109.4806,1.0764,117.8406
63,159,11.242640687119286,10.0499,1.1187,11.2426
182,185,72.8700576850888,66.2873,1.0993,72.8701
194,196,48.55634918610403,44.0114,1.1033,48.5563
69,15,22.970562748477146,21.6333,1.0618,22.9706
71,119,236.1787155501907,204.8829,1.1527,236.1787
74,83,104.66904755831209,90.2441,1.1598,104.6690
116,65,20.142135623730955,18.8680,1.0675,20.1421
116,115,22.414213562373096,22.0227,1.0178,22.4142
123,118,26.899494936611667,24.0208,1.1198,26.8995
201,187,279.132034355965,259.7865,1.0745,279.1320
17,53,43.31370849898477,40.7922,1.0618,43.3137
121,118,18.55634918610405,17.8045,1.0422,18.5563
31,32,274.81832585698015,253.4640,1.0842,274.8183
36,76,110.53910524340085,100.0050,1.1053,110.5391
47,206,94.49747468305826,85.4927,1.1053,94.4975
168,175,78.15432893255064,72.0069,1.0854,78.1543
