id,y,x,type
0,481.0,519.0,endpoint
1,158.0,302.0,endpoint
2,1453.0,990.0,endpoint
3,247.0,1167.0,endpoint
4,648.0,1401.0,endpoint
5,321.0,1360.0,endpoint
6,646.0,208.0,endpoint
7,101.0,771.0,endpoint
8,323.0,1363.0,endpoint
9,519.0,344.0,endpoint
10,685.0,1484.0,endpoint
11,510.0,674.0,endpoint
12,323.0,945.0,endpoint
13,1467.0,906.0,endpoint
14,686.0,329.0,endpoint
15,792.0,1088.0,endpoint
16,987.0,1370.0,endpoint
17,459.0,58.0,endpoint
18,1048.0,65.0,endpoint
19,1313.0,692.0,endpoint
20,1042.0,64.0,endpoint
21,1358.0,730.0,endpoint
22,499.0,1445.0,endpoint
23,131.0,347.0,endpoint
24,863.0,388.0,endpoint
25,520.0,37.0,endpoint
26,1180.0,1346.0,endpoint
27,109.0,384.0,endpoint
28,628.0,982.0,endpoint
29,1100.0,651.0,endpoint
30,985.0,997.0,endpoint
31,124.0,1162.0,endpoint
32,915.0,322.0,endpoint
33,1413.0,739.0,endpoint
34,164.0,798.0,endpoint
35,669.0,107.0,endpoint
36,311.0,152.0,endpoint
37,1029.0,139.0,endpoint
38,761.0,4.0,endpoint
39,858.0,13.0,endpoint
40,165.0,443.0,endpoint
41,1104.0,102.0,endpoint
42,1470.0,672.0,endpoint
43,384.0,1152.0,endpoint
44,11.0,638.0,endpoint
45,742.0,503.0,endpoint
46,1371.0,342.0,endpoint
47,613.0,862.0,endpoint
48,11.0,833.0,endpoint
49,775.0,686.0,endpoint
50,1380.0,598.0,endpoint
51,800.0,749.0,endpoint
52,1268.0,219.0,endpoint
53,67.0,926.0,endpoint
54,267.0,182.0,endpoint
55,614.0,842.0,endpoint
56,631.0,498.0,endpoint
57,453.0,64.0,endpoint
58,764.0,317.0,endpoint
59,648.0,1237.0,endpoint
60,801.0,1269.0,endpoint
61,935.0,876.0,endpoint
62,1051.0,1011.0,endpoint
63,657.0,501.0,endpoint
64,145.0,308.0,endpoint
65,853.0,989.0,endpoint
66,1171.0,1015.0,endpoint
67,1490.0,802.0,endpoint
68,738.0,505.0,endpoint
69,1448.0,994.0,endpoint
70,117.0,782.0,junction
71,152.0,377.0,junction
72,159.0,303.0,junction
73,168.0,754.0,junction
74,169.0,798.0,junction
75,169.0,1033.0,junction
76,169.0,748.0,junction
77,177.0,593.0,junction
78,235.0,891.0,junction
79,274.0,181.0,junction
80,274.0,739.0,junction
81,312.0,163.0,junction
82,323.0,1360.0,junction
83,328.0,694.0,junction
84,330.0,931.0,junction
85,330.0,937.0,junction
86,352.0,716.0,junction
87,354.0,277.0,junction
88,355.0,740.0,junction
89,420.0,461.0,junction
90,425.0,530.0,junction
91,432.0,508.0,junction
92,454.0,1185.0,junction
93,458.0,63.0,junction
94,478.0,1152.0,junction
95,478.0,1156.0,junction
96,517.0,1176.0,junction
97,550.0,994.0,junction
98,565.0,857.0,junction
99,578.0,844.0,junction
100,585.0,1233.0,junction
101,601.0,848.0,junction
102,603.0,383.0,junction
103,610.0,310.0,junction
104,613.0,505.0,junction
105,613.0,515.0,junction
106,624.0,384.0,junction
107,628.0,337.0,junction
108,639.0,337.0,junction
109,641.0,375.0,junction
110,648.0,337.0,junction
111,652.0,330.0,junction
112,654.0,687.0,junction
113,690.0,365.0,junction
114,711.0,336.0,junction
115,720.0,356.0,junction
116,719.0,361.0,junction
117,742.0,376.0,junction
118,797.0,416.0,junction
119,811.0,679.0,junction
120,828.0,400.0,junction
121,828.0,404.0,junction
122,848.0,238.0,junction
123,862.0,393.0,junction
124,889.0,316.0,junction
125,889.0,446.0,junction
126,906.0,308.0,junction
127,978.0,771.0,junction
128,985.0,803.0,junction
129,1033.0,920.0,junction
130,1033.0,915.0,junction
131,1034.0,145.0,junction
132,1035.0,933.0,junction
133,1042.0,66.0,junction
134,1049.0,461.0,junction
135,1069.0,990.0,junction
136,1069.0,999.0,junction
137,1085.0,1037.0,junction
138,1111.0,1152.0,junction
139,1117.0,1152.0,junction
140,1118.0,1171.0,junction
141,1130.0,450.0,junction
142,1135.0,497.0,junction
143,1139.0,621.0,junction
144,1143.0,501.0,junction
145,1155.0,542.0,junction
146,1161.0,543.0,junction
147,1174.0,898.0,junction
148,1225.0,695.0,junction
149,1227.0,682.0,junction
150,1228.0,1281.0,junction
151,1241.0,450.0,junction
152,1247.0,836.0,junction
153,1249.0,802.0,junction
154,1278.0,1037.0,junction
155,1285.0,635.0,junction
156,1318.0,729.0,junction
157,1350.0,787.0,junction
158,1381.0,910.0,junction
159,1392.0,918.0,junction
160,1448.0,990.0,junction
