id,y,x,type
0,1462.0,926.0,endpoint
1,790.0,1207.0,endpoint
2,194.0,1036.0,endpoint
3,294.0,165.0,endpoint
4,1177.0,534.0,endpoint
5,675.0,1431.0,endpoint
6,1462.0,880.0,endpoint
7,1237.0,563.0,endpoint
8,110.0,374.0,endpoint
9,734.0,1468.0,endpoint
10,57.0,1018.0,endpoint
11,762.0,1316.0,endpoint
12,1163.0,525.0,endpoint
13,1394.0,1099.0,endpoint
14,964.0,41.0,endpoint
15,609.0,710.0,endpoint
16,616.0,1472.0,endpoint
17,152.0,309.0,endpoint
18,654.0,736.0,endpoint
19,1389.0,379.0,endpoint
20,63.0,686.0,endpoint
21,715.0,340.0,endpoint
22,412.0,1407.0,endpoint
23,719.0,1378.0,endpoint
24,584.0,470.0,endpoint
25,529.0,259.0,endpoint
26,925.0,1458.0,endpoint
27,209.0,1255.0,endpoint
28,630.0,226.0,endpoint
29,1208.0,1319.0,endpoint
30,1332.0,409.0,endpoint
31,1002.0,177.0,endpoint
32,666.0,1460.0,endpoint
33,1203.0,1317.0,endpoint
34,14.0,777.0,endpoint
35,557.0,1455.0,endpoint
36,1047.0,559.0,endpoint
37,774.0,1093.0,endpoint
38,32.0,553.0,endpoint
39,843.0,1101.0,endpoint
40,1000.0,822.0,endpoint
41,1288.0,243.0,endpoint
42,1101.0,1390.0,endpoint
43,1483.0,821.0,endpoint
44,63.0,1023.0,endpoint
45,746.0,988.0,endpoint
46,1038.0,1419.0,endpoint
47,1466.0,579.0,endpoint
48,1185.0,1325.0,endpoint
49,64.0,1018.0,junction
50,94.0,690.0,junction
51,151.0,421.0,junction
52,172.0,998.0,junction
53,176.0,494.0,junction
54,188.0,561.0,junction
55,196.0,747.0,junction
56,267.0,718.0,junction
57,271.0,869.0,junction
58,288.0,876.0,junction
59,291.0,784.0,junction
60,308.0,868.0,junction
61,311.0,921.0,junction
62,319.0,868.0,junction
63,320.0,921.0,junction
64,333.0,866.0,junction
65,379.0,881.0,junction
66,401.0,972.0,junction
67,401.0,906.0,junction
68,533.0,270.0,junction
69,559.0,563.0,junction
70,573.0,269.0,junction
71,575.0,1038.0,junction
72,581.0,738.0,junction
73,593.0,995.0,junction
74,622.0,1340.0,junction
75,635.0,1128.0,junction
76,683.0,1390.0,junction
77,734.0,1269.0,junction
78,749.0,1269.0,junction
79,755.0,1207.0,junction
80,777.0,1231.0,junction
81,780.0,1202.0,junction
82,785.0,1208.0,junction
83,790.0,1225.0,junction
84,825.0,1176.0,junction
85,828.0,1205.0,junction
86,865.0,1196.0,junction
87,872.0,1152.0,junction
88,896.0,1208.0,junction
89,909.0,1275.0,junction
90,922.0,1139.0,junction
91,995.0,464.0,junction
92,1044.0,1375.0,junction
93,1045.0,987.0,junction
94,1122.0,1232.0,junction
95,1185.0,1318.0,junction
96,1203.0,1319.0,junction
97,1278.0,733.0,junction
98,1296.0,323.0,junction
99,1296.0,845.0,junction
100,1316.0,1079.0,junction
101,1328.0,411.0,junction
102,1332.0,411.0,junction
103,1337.0,507.0,junction
104,1338.0,466.0,junction
105,1352.0,412.0,junction
106,1359.0,424.0,junction
107,1367.0,412.0,junction
108,1370.0,618.0,junction
109,1435.0,852.0,junction
