id,y,x,type
0,537.0,1238.0,endpoint
1,514.0,1337.0,endpoint
2,1176.0,1328.0,endpoint
3,1386.0,363.0,endpoint
4,522.0,868.0,endpoint
5,649.0,1070.0,endpoint
6,690.0,3.0,endpoint
7,714.0,690.0,endpoint
8,1475.0,901.0,endpoint
9,1495.0,727.0,endpoint
10,562.0,1196.0,endpoint
11,219.0,457.0,endpoint
12,1255.0,1111.0,endpoint
13,631.0,786.0,endpoint
14,410.0,88.0,endpoint
15,1247.0,508.0,endpoint
16,515.0,46.0,endpoint
17,1311.0,1231.0,endpoint
18,503.0,810.0,endpoint
19,7.0,668.0,endpoint
20,505.0,1320.0,endpoint
21,1035.0,982.0,endpoint
22,808.0,1275.0,endpoint
23,582.0,728.0,endpoint
24,195.0,1252.0,endpoint
25,407.0,775.0,endpoint
26,64.0,466.0,endpoint
27,724.0,12.0,endpoint
28,838.0,281.0,endpoint
29,975.0,988.0,endpoint
30,871.0,622.0,endpoint
31,1026.0,645.0,endpoint
32,179.0,727.0,endpoint
33,1412.0,473.0,endpoint
34,583.0,978.0,endpoint
35,666.0,930.0,endpoint
36,846.0,1007.0,endpoint
37,630.0,16.0,endpoint
38,1235.0,312.0,endpoint
39,88.0,636.0,endpoint
40,753.0,797.0,endpoint
41,1114.0,806.0,endpoint
42,518.0,40.0,endpoint
43,234.0,1120.0,endpoint
44,441.0,320.0,endpoint
45,835.0,680.0,endpoint
46,1478.0,591.0,endpoint
47,774.0,273.0,endpoint
48,461.0,1372.0,endpoint
49,915.0,880.0,endpoint
50,783.0,1179.0,endpoint
51,456.0,695.0,endpoint
52,1432.0,1042.0,endpoint
53,571.0,487.0,endpoint
54,974.0,529.0,endpoint
55,1150.0,117.0,endpoint
56,879.0,432.0,endpoint
57,859.0,1128.0,endpoint
58,15.0,781.0,endpoint
59,326.0,1278.0,endpoint
60,904.0,815.0,endpoint
61,523.0,876.0,endpoint
62,1025.0,833.0,endpoint
63,820.0,1422.0,endpoint
64,795.0,508.0,endpoint
65,1135.0,1379.0,endpoint
66,1195.0,618.0,endpoint
67,711.0,267.0,endpoint
68,947.0,953.0,endpoint
69,730.0,628.0,endpoint
70,560.0,583.0,endpoint
71,245.0,1065.0,endpoint
72,1173.0,343.0,endpoint
73,742.0,1105.0,endpoint
74,848.0,458.0,endpoint
75,28.0,566.0,endpoint
76,900.0,1325.0,endpoint
77,187.0,257.0,endpoint
78,931.0,28.0,endpoint
79,1023.0,56.0,endpoint
80,485.0,527.0,endpoint
81,1124.0,880.0,endpoint
82,847.0,797.0,endpoint
83,729.0,1488.0,endpoint
84,397.0,652.0,endpoint
85,602.0,1478.0,endpoint
86,780.0,581.0,endpoint
87,748.0,165.0,endpoint
88,1061.0,396.0,endpoint
89,51.0,810.0,endpoint
90,383.0,707.0,endpoint
91,76.0,1065.0,endpoint
92,605.0,1479.0,endpoint
93,278.0,910.0,endpoint
94,837.0,1044.0,endpoint
95,561.0,1143.0,endpoint
96,12.0,757.0,endpoint
97,1231.0,190.0,endpoint
98,1032.0,1430.0,endpoint
99,1116.0,852.0,endpoint
100,564.0,623.0,endpoint
101,761.0,743.0,endpoint
102,624.0,45.0,endpoint
103,275.0,175.0,endpoint
104,189.0,416.0,endpoint
105,222.0,1267.0,endpoint
106,393.0,1070.0,endpoint
107,936.0,906.0,endpoint
108,288.0,1115.0,endpoint
109,692.0,1128.0,endpoint
110,467.0,1083.0,endpoint
111,701.0,356.0,endpoint
112,1454.0,511.0,endpoint
113,803.0,13.0,endpoint
114,337.0,900.0,endpoint
115,677.0,1140.0,endpoint
116,510.0,44.0,endpoint
117,1152.0,121.0,endpoint
118,619.0,469.0,endpoint
119,1073.0,157.0,endpoint
120,604.0,871.0,endpoint
121,1205.0,157.0,endpoint
122,223.0,331.0,endpoint
123,391.0,1401.0,endpoint
124,839.0,1076.0,endpoint
125,69.0,654.0,junction
126,118.0,645.0,junction
127,118.0,562.0,junction
128,204.0,488.0,junction
129,204.0,492.0,junction
130,220.0,262.0,junction
131,249.0,513.0,junction
132,269.0,750.0,junction
133,280.0,1147.0,junction
134,286.0,904.0,junction
135,297.0,698.0,junction
136,314.0,1119.0,junction
137,337.0,644.0,junction
138,337.0,902.0,junction
139,340.0,1056.0,junction
140,351.0,909.0,junction
141,351.0,925.0,junction
142,354.0,756.0,junction
143,358.0,606.0,junction
