u,v,path_length,euclidean,tortuosity,weight
164,38,137.25483399593904,127.3499,1.0778,137.2548
109,29,125.1837661840735,115.2606,1.0861,125.1838
159,156,69.76955262170044,52.4309,1.3307,69.7696
153,19,298.6051224213837,264.6602,1.1283,298.6051
153,147,107.22539674441609,95.2103,1.1262,107.2254
6,37,107.53910524340087,97.5910,1.1019,107.5391
130,32,180.42640687119294,170.6576,1.0572,180.4264
130,124,342.85281374238616,322.8157,1.0621,342.8528
130,141,303.1198410471451,269.0502,1.1266,303.1198
21,168,97.6274169979695,91.3510,1.0687,97.6274
25,102,137.4974746830583,124.9080,1.1008,137.4975
30,28,36.97056274847714,31.6228,1.1691,36.9706
40,103,252.49242404917524,233.0193,1.0836,252.4924
107,46,186.95331880577422,158.2024,1.1817,186.9533
42,134,3.82842712474619,3.6056,1.0618,3.8284
104,110,65.18376618407353,59.1692,1.1016,65.1838
48,106,221.82337649086307,200.9278,1.1040,221.8234
49,143,27.313708498984763,8.6023,3.1752,27.3137
100,74,8.65685424949238,8.0623,1.0738,8.6569
50,85,155.06601717798216,141.1134,1.0989,155.0660
169,80,17.970562748477146,17.6918,1.0158,17.9706
55,73,112.05382386916231,101.5332,1.1036,112.0538
155,9,413.8183258569803,380.6954,1.0870,413.8183
61,98,16.142135623730955,15.6205,1.0334,16.1421
64,124,22.72792206135786,21.0238,1.0811,22.7279
67,52,30.656854249492383,29.2746,1.0472,30.6569
66,78,20.071067811865476,18.6815,1.0744,20.0711
85,87,23.313708498984763,20.5913,1.1322,23.3137
161,154,156.48023074035532,143.2236,1.0926,156.4802
112,60,112.36753236814704,102.4500,1.0968,112.3675
112,113,10.414213562373096,10.0499,1.0363,10.4142
112,70,84.59797974644663,77.0779,1.0976,84.5980
3,170,64.38477631085021,59.0085,1.0911,64.3848
117,128,168.50966799187813,146.2190,1.1524,168.5097
116,39,64.45584412271569,59.1354,1.0900,64.4558
35,168,76.254833995939,68.2422,1.1174,76.2548
43,146,116.91168824543135,102.3132,1.1427,116.9117
118,56,322.0782104868025,276.0018,1.1669,322.0782
120,128,69.21320343559641,64.7611,1.0687,69.2132
53,58,118.39696961966992,107.5407,1.1010,118.3970
142,83,415.7594513539352,365.6460,1.1371,415.7595
79,82,66.0832611206852,61.6117,1.0726,66.0833
