id,y,x,type
0,860.0,1016.0,endpoint
1,800.0,373.0,endpoint
2,590.0,1338.0,endpoint
3,1179.0,302.0,endpoint
4,1371.0,1146.0,endpoint
5,793.0,1191.0,endpoint
6,543.0,680.0,endpoint
7,557.0,1307.0,endpoint
8,721.0,94.0,endpoint
9,329.0,1202.0,endpoint
10,487.0,745.0,endpoint
11,342.0,128.0,endpoint
12,806.0,693.0,endpoint
13,873.0,1119.0,endpoint
14,690.0,298.0,endpoint
15,752.0,1396.0,endpoint
16,315.0,473.0,endpoint
17,631.0,932.0,endpoint
18,787.0,1225.0,endpoint
19,1241.0,318.0,endpoint
20,1478.0,841.0,endpoint
21,736.0,1021.0,endpoint
22,622.0,865.0,endpoint
23,1158.0,268.0,endpoint
24,16.0,881.0,endpoint
25,675.0,730.0,endpoint
26,303.0,739.0,endpoint
27,502.0,54.0,endpoint
28,768.0,494.0,endpoint
29,666.0,1410.0,endpoint
30,45.0,526.0,endpoint
31,906.0,455.0,endpoint
32,1440.0,496.0,endpoint
33,299.0,506.0,endpoint
34,771.0,1313.0,endpoint
35,497.0,61.0,endpoint
36,1036.0,64.0,endpoint
37,532.0,537.0,endpoint
38,997.0,710.0,endpoint
39,648.0,739.0,endpoint
40,748.0,982.0,endpoint
41,680.0,838.0,endpoint
42,1307.0,1052.0,endpoint
43,813.0,1285.0,endpoint
44,886.0,12.0,endpoint
45,347.0,686.0,endpoint
46,957.0,1448.0,endpoint
47,638.0,20.0,endpoint
48,1448.0,740.0,endpoint
49,242.0,203.0,endpoint
50,850.0,748.0,endpoint
51,185.0,614.0,endpoint
52,625.0,221.0,endpoint
53,799.0,1041.0,endpoint
54,836.0,712.0,endpoint
55,372.0,1325.0,endpoint
56,511.0,1364.0,endpoint
57,662.0,407.0,endpoint
58,362.0,393.0,endpoint
59,88.0,1093.0,endpoint
60,474.0,54.0,endpoint
61,186.0,1237.0,endpoint
62,1404.0,397.0,endpoint
63,1114.0,808.0,endpoint
64,437.0,718.0,endpoint
65,1095.0,538.0,endpoint
66,1108.0,99.0,endpoint
67,76.0,428.0,endpoint
68,874.0,1009.0,endpoint
69,663.0,417.0,endpoint
70,1010.0,552.0,endpoint
71,772.0,580.0,endpoint
72,885.0,875.0,endpoint
73,502.0,1448.0,endpoint
74,175.0,1209.0,endpoint
75,5.0,770.0,endpoint
76,619.0,959.0,endpoint
77,1422.0,1045.0,endpoint
78,41.0,967.0,endpoint
79,617.0,1172.0,endpoint
80,299.0,487.0,endpoint
81,203.0,242.0,endpoint
82,1179.0,1348.0,endpoint
83,631.0,225.0,endpoint
84,331.0,1031.0,endpoint
85,1217.0,175.0,endpoint
86,1440.0,1007.0,endpoint
87,347.0,612.0,endpoint
88,944.0,929.0,endpoint
89,867.0,672.0,endpoint
90,680.0,1212.0,endpoint
91,461.0,823.0,endpoint
92,973.0,983.0,endpoint
93,288.0,160.0,endpoint
94,698.0,1062.0,endpoint
95,1150.0,1173.0,endpoint
96,58.0,1024.0,endpoint
97,1395.0,1096.0,endpoint
98,933.0,537.0,endpoint
99,688.0,7.0,endpoint
100,282.0,1305.0,endpoint
101,855.0,1011.0,endpoint
102,800.0,1487.0,endpoint
103,162.0,751.0,endpoint
104,270.0,522.0,endpoint
105,1180.0,142.0,endpoint
106,728.0,445.0,endpoint
107,381.0,737.0,endpoint
108,724.0,472.0,endpoint
109,629.0,857.0,endpoint
110,632.0,993.0,endpoint
111,755.0,789.0,endpoint
112,1018.0,1175.0,endpoint
113,872.0,956.0,endpoint
114,939.0,683.0,endpoint
115,1259.0,1280.0,endpoint
116,1472.0,609.0,endpoint
117,707.0,1126.0,endpoint
118,740.0,238.0,endpoint
119,77.0,431.0,endpoint
120,294.0,426.0,endpoint
121,679.0,1363.0,endpoint
122,935.0,1234.0,endpoint
123,1199.0,279.0,endpoint
124,16.0,610.0,endpoint
125,418.0,1410.0,endpoint
126,290.0,1334.0,endpoint
127,1431.0,866.0,endpoint
128,850.0,692.0,endpoint
129,1398.0,390.0,endpoint
130,788.0,1144.0,endpoint
131,850.0,829.0,endpoint
132,851.0,1340.0,endpoint
133,734.0,44.0,endpoint
134,333.0,127.0,endpoint
135,513.0,1281.0,endpoint
136,780.0,50.0,endpoint
137,90.0,1098.0,endpoint
138,684.0,1254.0,endpoint
139,364.0,1255.0,endpoint
140,76.0,898.0,junction
141,78.0,427.0,junction
142,90.0,1093.0,junction
143,92.0,944.0,junction
144,95.0,936.0,junction
145,127.0,552.0,junction
146,130.0,1061.0,junction
147,133.0,523.0,junction
148,136.0,520.0,junction
149,148.0,936.0,junction
150,163.0,741.0,junction
151,178.0,842.0,junction
152,182.0,1210.0,junction
153,192.0,810.0,junction
154,197.0,1149.0,junction
155,198.0,1170.0,junction
156,204.0,749.0,junction
157,208.0,393.0,junction
158,217.0,748.0,junction
159,228.0,761.0,junction
160,279.0,767.0,junction
161,288.0,823.0,junction
162,295.0,675.0,junction
163,295.0,650.0,junction
164,298.0,685.0,junction
165,298.0,1040.0,junction
166,307.0,738.0,junction
167,311.0,497.0,junction
168,312.0,623.0,junction
169,316.0,594.0,junction
170,330.0,1033.0,junction
171,337.0,188.0,junction
172,339.0,584.0,junction
173,341.0,300.0,junction
174,342.0,126.0,junction
175,342.0,920.0,junction
176,344.0,622.0,junction
177,344.0,1185.0,junction
178,346.0,921.0,junction
179,346.0,833.0,junction
180,350.0,685.0,junction
181,357.0,628.0,junction
182,358.0,536.0,junction
183,358.0,634.0,junction
184,390.0,558.0,junction
185,393.0,858.0,junction
186,398.0,561.0,junction
187,418.0,887.0,junction
188,432.0,1249.0,junction
189,447.0,170.0,junction
190,453.0,204.0,junction
191,454.0,185.0,junction
192,464.0,1020.0,junction
193,481.0,237.0,junction
194,487.0,191.0,junction
195,489.0,249.0,junction
196,494.0,1344.0,junction
197,500.0,60.0,junction
198,503.0,1329.0,junction
199,513.0,1121.0,junction
200,517.0,976.0,junction
201,525.0,1126.0,junction
202,536.0,253.0,junction
203,537.0,536.0,junction
204,557.0,495.0,junction
205,584.0,854.0,junction
206,584.0,912.0,junction
207,585.0,860.0,junction
208,597.0,956.0,junction
209,605.0,960.0,junction
210,617.0,395.0,junction
211,616.0,415.0,junction
212,624.0,1396.0,junction
213,632.0,992.0,junction
214,634.0,704.0,junction
215,636.0,329.0,junction
216,636.0,311.0,junction
217,639.0,399.0,junction
218,655.0,399.0,junction
219,656.0,678.0,junction
220,659.0,282.0,junction
221,661.0,408.0,junction
222,666.0,1405.0,junction
223,667.0,349.0,junction
224,678.0,1050.0,junction
225,685.0,1154.0,junction
226,686.0,263.0,junction
227,688.0,348.0,junction
228,701.0,196.0,junction
229,709.0,1196.0,junction
230,725.0,1210.0,junction
231,743.0,1306.0,junction
232,746.0,237.0,junction
233,761.0,342.0,junction
234,783.0,327.0,junction
235,786.0,279.0,junction
236,787.0,295.0,junction
237,800.0,375.0,junction
238,846.0,1230.0,junction
239,850.0,373.0,junction
240,859.0,1012.0,junction
241,874.0,1012.0,junction
242,877.0,410.0,junction
243,878.0,486.0,junction
244,878.0,493.0,junction
245,882.0,466.0,junction
246,883.0,1205.0,junction
247,892.0,471.0,junction
248,902.0,1324.0,junction
249,926.0,540.0,junction
250,927.0,733.0,junction
251,937.0,1065.0,junction
252,937.0,1080.0,junction
253,938.0,686.0,junction
254,939.0,1372.0,junction
255,949.0,687.0,junction
256,963.0,664.0,junction
257,975.0,980.0,junction
258,978.0,1160.0,junction
259,999.0,479.0,junction
260,1006.0,1013.0,junction
261,1016.0,784.0,junction
262,1018.0,793.0,junction
263,1020.0,1013.0,junction
264,1026.0,944.0,junction
265,1029.0,842.0,junction
266,1034.0,919.0,junction
267,1035.0,317.0,junction
268,1035.0,1357.0,junction
269,1039.0,1128.0,junction
270,1047.0,1120.0,junction
271,1054.0,554.0,junction
272,1063.0,541.0,junction
273,1063.0,549.0,junction
274,1076.0,531.0,junction
275,1077.0,1026.0,junction
276,1086.0,1021.0,junction
277,1095.0,535.0,junction
278,1098.0,590.0,junction
279,1107.0,577.0,junction
280,1108.0,764.0,junction
281,1108.0,192.0,junction
282,1125.0,1101.0,junction
283,1140.0,187.0,junction
284,1145.0,182.0,junction
285,1157.0,1292.0,junction
286,1174.0,614.0,junction
287,1183.0,182.0,junction
288,1186.0,1296.0,junction
289,1191.0,1062.0,junction
290,1191.0,1279.0,junction
291,1195.0,1034.0,junction
292,1198.0,401.0,junction
293,1216.0,176.0,junction
294,1221.0,896.0,junction
295,1241.0,705.0,junction
296,1242.0,715.0,junction
297,1246.0,569.0,junction
298,1261.0,1275.0,junction
299,1262.0,550.0,junction
300,1266.0,550.0,junction
301,1274.0,678.0,junction
302,1279.0,877.0,junction
303,1280.0,903.0,junction
304,1347.0,550.0,junction
305,1347.0,995.0,junction
306,1353.0,1053.0,junction
307,1353.0,1066.0,junction
308,1360.0,842.0,junction
309,1359.0,1037.0,junction
310,1359.0,1040.0,junction
311,1374.0,742.0,junction
312,1385.0,1009.0,junction
313,1385.0,1019.0,junction
314,1398.0,395.0,junction
315,1401.0,830.0,junction
316,1407.0,987.0,junction
317,1408.0,833.0,junction
