id,y,x,type
0,1094.0,353.0,endpoint
1,108.0,1131.0,endpoint
2,255.0,192.0,endpoint
3,894.0,804.0,endpoint
4,652.0,11.0,endpoint
5,183.0,1237.0,endpoint
6,1485.0,860.0,endpoint
7,409.0,88.0,endpoint
8,713.0,1155.0,endpoint
9,622.0,1199.0,endpoint
10,514.0,299.0,endpoint
11,1289.0,1253.0,endpoint
12,1477.0,593.0,endpoint
13,1466.0,538.0,endpoint
14,423.0,998.0,endpoint
15,180.0,267.0,endpoint
16,818.0,1405.0,endpoint
17,975.0,794.0,endpoint
18,1164.0,501.0,endpoint
19,250.0,191.0,endpoint
20,768.0,1358.0,endpoint
21,813.0,243.0,endpoint
22,367.0,959.0,endpoint
23,885.0,729.0,endpoint
24,920.0,1354.0,endpoint
25,739.0,385.0,endpoint
26,786.0,115.0,endpoint
27,1058.0,1413.0,endpoint
28,956.0,563.0,endpoint
29,452.0,947.0,endpoint
30,471.0,634.0,endpoint
31,278.0,1069.0,endpoint
32,1032.0,1159.0,endpoint
33,888.0,19.0,endpoint
34,913.0,997.0,endpoint
35,1348.0,742.0,endpoint
36,3.0,675.0,endpoint
37,1356.0,1176.0,endpoint
38,1303.0,737.0,endpoint
39,303.0,1342.0,endpoint
40,1291.0,1257.0,endpoint
41,326.0,453.0,endpoint
42,801.0,746.0,endpoint
43,686.0,942.0,endpoint
44,901.0,1071.0,endpoint
45,724.0,1246.0,endpoint
46,1355.0,310.0,endpoint
47,790.0,1038.0,endpoint
48,142.0,509.0,endpoint
49,164.0,1213.0,endpoint
50,845.0,1291.0,endpoint
51,723.0,11.0,endpoint
52,658.0,55.0,endpoint
53,311.0,148.0,endpoint
54,35.0,958.0,endpoint
55,783.0,150.0,endpoint
56,567.0,1041.0,endpoint
57,722.0,204.0,endpoint
58,1315.0,1227.0,endpoint
59,771.0,208.0,endpoint
60,513.0,850.0,endpoint
61,75.0,432.0,endpoint
62,1473.0,919.0,endpoint
63,926.0,1433.0,endpoint
64,824.0,1266.0,endpoint
65,827.0,1265.0,endpoint
66,346.0,986.0,endpoint
67,1041.0,690.0,endpoint
68,639.0,839.0,endpoint
69,1173.0,135.0,endpoint
70,683.0,646.0,endpoint
71,1065.0,1102.0,endpoint
72,1358.0,1174.0,endpoint
73,1035.0,1006.0,endpoint
74,552.0,27.0,endpoint
75,1164.0,646.0,endpoint
76,6.0,759.0,endpoint
77,1266.0,803.0,endpoint
78,572.0,1375.0,endpoint
79,568.0,1457.0,endpoint
80,396.0,847.0,endpoint
81,920.0,1362.0,endpoint
82,1092.0,596.0,endpoint
83,1205.0,253.0,endpoint
84,388.0,1346.0,endpoint
85,669.0,742.0,endpoint
86,894.0,1181.0,endpoint
87,121.0,602.0,endpoint
88,992.0,47.0,endpoint
89,284.0,946.0,endpoint
90,1083.0,85.0,endpoint
91,739.0,1462.0,endpoint
92,1095.0,1401.0,endpoint
93,783.0,165.0,endpoint
94,62.0,704.0,junction
95,200.0,1079.0,junction
96,203.0,613.0,junction
97,218.0,616.0,junction
98,237.0,659.0,junction
99,253.0,889.0,junction
100,255.0,190.0,junction
101,272.0,995.0,junction
102,273.0,929.0,junction
103,273.0,936.0,junction
104,281.0,1119.0,junction
105,285.0,844.0,junction
106,288.0,1069.0,junction
107,288.0,896.0,junction
108,311.0,1276.0,junction
109,315.0,781.0,junction
110,314.0,1235.0,junction
111,323.0,749.0,junction
112,329.0,900.0,junction
113,339.0,829.0,junction
114,340.0,1130.0,junction
115,347.0,639.0,junction
116,353.0,929.0,junction
117,390.0,1235.0,junction
118,395.0,239.0,junction
119,411.0,1242.0,junction
120,415.0,576.0,junction
121,418.0,576.0,junction
122,422.0,591.0,junction
123,432.0,252.0,junction
124,450.0,543.0,junction
125,460.0,635.0,junction
126,505.0,458.0,junction
127,525.0,1121.0,junction
128,527.0,250.0,junction
129,531.0,1382.0,junction
130,533.0,1121.0,junction
131,561.0,1041.0,junction
132,569.0,422.0,junction
133,582.0,872.0,junction
134,592.0,997.0,junction
135,594.0,260.0,junction
136,601.0,652.0,junction
137,626.0,273.0,junction
138,635.0,307.0,junction
139,635.0,692.0,junction
140,635.0,700.0,junction
141,641.0,281.0,junction
142,641.0,284.0,junction
143,649.0,380.0,junction
144,650.0,1122.0,junction
145,654.0,56.0,junction
146,655.0,1128.0,junction
147,658.0,520.0,junction
148,667.0,615.0,junction
149,671.0,466.0,junction
150,672.0,1129.0,junction
151,681.0,360.0,junction
152,706.0,360.0,junction
153,708.0,363.0,junction
154,724.0,344.0,junction
155,736.0,366.0,junction
156,748.0,349.0,junction
157,759.0,348.0,junction
158,786.0,344.0,junction
159,824.0,1392.0,junction
160,827.0,1267.0,junction
161,831.0,357.0,junction
162,846.0,355.0,junction
163,849.0,1286.0,junction
164,849.0,1279.0,junction
165,856.0,358.0,junction
166,896.0,505.0,junction
167,901.0,475.0,junction
168,919.0,1358.0,junction
169,945.0,1176.0,junction
170,958.0,1170.0,junction
171,989.0,519.0,junction
172,991.0,1111.0,junction
173,995.0,1054.0,junction
174,999.0,461.0,junction
175,1005.0,549.0,junction
176,1020.0,972.0,junction
177,1032.0,1289.0,junction
178,1036.0,680.0,junction
179,1036.0,946.0,junction
180,1070.0,1270.0,junction
181,1072.0,976.0,junction
182,1093.0,769.0,junction
183,1111.0,1267.0,junction
184,1120.0,738.0,junction
185,1193.0,1133.0,junction
186,1197.0,386.0,junction
187,1231.0,383.0,junction
188,1232.0,593.0,junction
189,1256.0,887.0,junction
190,1256.0,884.0,junction
191,1258.0,1046.0,junction
192,1265.0,806.0,junction
193,1266.0,938.0,junction
194,1284.0,945.0,junction
195,1291.0,1077.0,junction
196,1292.0,1252.0,junction
197,1296.0,1101.0,junction
198,1305.0,1169.0,junction
199,1308.0,1213.0,junction
200,1316.0,1156.0,junction
201,1357.0,1175.0,junction
202,1382.0,581.0,junction
203,1449.0,541.0,junction
