id,y,x,type
0,762.0,1219.0,endpoint
1,244.0,646.0,endpoint
2,82.0,941.0,endpoint
3,740.0,562.0,endpoint
4,754.0,381.0,endpoint
5,425.0,962.0,endpoint
6,341.0,136.0,endpoint
7,695.0,786.0,endpoint
8,751.0,1029.0,endpoint
9,1000.0,55.0,endpoint
10,548.0,303.0,endpoint
11,951.0,757.0,endpoint
12,1301.0,1190.0,endpoint
13,244.0,669.0,endpoint
14,469.0,241.0,endpoint
15,1209.0,170.0,endpoint
16,1232.0,300.0,endpoint
17,1389.0,1122.0,endpoint
18,1216.0,666.0,endpoint
19,388.0,289.0,endpoint
20,445.0,1061.0,endpoint
21,828.0,713.0,endpoint
22,288.0,449.0,endpoint
23,891.0,964.0,endpoint
24,1088.0,227.0,endpoint
25,399.0,639.0,endpoint
26,755.0,1476.0,endpoint
27,197.0,385.0,endpoint
28,581.0,1226.0,endpoint
29,735.0,390.0,endpoint
30,843.0,524.0,endpoint
31,26.0,930.0,endpoint
32,1002.0,633.0,endpoint
33,1220.0,703.0,endpoint
34,748.0,564.0,endpoint
35,294.0,967.0,endpoint
36,1472.0,896.0,endpoint
37,823.0,487.0,endpoint
38,357.0,120.0,endpoint
39,712.0,833.0,endpoint
40,1132.0,983.0,endpoint
41,456.0,1120.0,endpoint
42,570.0,29.0,endpoint
43,1390.0,378.0,endpoint
44,1110.0,104.0,endpoint
45,954.0,1351.0,endpoint
46,484.0,56.0,endpoint
47,988.0,300.0,endpoint
48,633.0,1393.0,endpoint
49,86.0,403.0,endpoint
50,881.0,848.0,endpoint
51,83.0,569.0,endpoint
52,117.0,1147.0,endpoint
53,715.0,315.0,endpoint
54,642.0,703.0,endpoint
55,735.0,568.0,endpoint
56,948.0,1334.0,endpoint
57,352.0,119.0,endpoint
58,311.0,148.0,endpoint
59,563.0,1114.0,endpoint
60,437.0,1221.0,endpoint
61,525.0,1258.0,endpoint
62,1454.0,528.0,endpoint
63,333.0,151.0,endpoint
64,819.0,1076.0,endpoint
65,1170.0,241.0,endpoint
66,1245.0,1129.0,endpoint
67,14.0,864.0,endpoint
68,326.0,859.0,endpoint
69,1277.0,1255.0,endpoint
70,412.0,846.0,endpoint
71,761.0,14.0,endpoint
72,1474.0,765.0,endpoint
73,344.0,1068.0,endpoint
74,778.0,1354.0,endpoint
75,625.0,227.0,endpoint
76,1458.0,949.0,endpoint
77,1006.0,959.0,endpoint
78,241.0,683.0,endpoint
79,754.0,441.0,endpoint
80,74.0,444.0,endpoint
81,220.0,1273.0,endpoint
82,778.0,1164.0,endpoint
83,11.0,632.0,endpoint
84,762.0,207.0,endpoint
85,712.0,1161.0,endpoint
86,1011.0,1003.0,endpoint
87,1154.0,1152.0,endpoint
88,512.0,1447.0,endpoint
89,1042.0,270.0,endpoint
90,298.0,801.0,endpoint
91,739.0,327.0,endpoint
92,1055.0,938.0,endpoint
93,492.0,532.0,endpoint
94,915.0,699.0,endpoint
95,418.0,759.0,endpoint
96,983.0,833.0,endpoint
97,645.0,1103.0,endpoint
98,850.0,1472.0,endpoint
99,820.0,1074.0,endpoint
100,870.0,19.0,endpoint
101,1479.0,639.0,endpoint
102,1041.0,1423.0,endpoint
103,1189.0,538.0,endpoint
104,1100.0,1384.0,endpoint
105,450.0,171.0,endpoint
106,1219.0,771.0,endpoint
107,1278.0,915.0,endpoint
108,542.0,1111.0,endpoint
109,1147.0,806.0,endpoint
110,704.0,883.0,endpoint
111,483.0,323.0,endpoint
112,701.0,930.0,endpoint
113,261.0,194.0,endpoint
114,1026.0,61.0,endpoint
115,37.0,941.0,endpoint
116,947.0,1345.0,endpoint
117,548.0,308.0,endpoint
118,574.0,1120.0,endpoint
119,771.0,557.0,endpoint
120,900.0,1370.0,endpoint
121,677.0,1478.0,endpoint
122,686.0,986.0,endpoint
123,361.0,1003.0,endpoint
124,810.0,1278.0,endpoint
125,391.0,1175.0,endpoint
126,44.0,850.0,junction
127,72.0,808.0,junction
128,88.0,587.0,junction
129,105.0,587.0,junction
130,146.0,593.0,junction
131,167.0,393.0,junction
132,203.0,392.0,junction
133,204.0,946.0,junction
134,228.0,959.0,junction
135,232.0,978.0,junction
136,247.0,697.0,junction
137,254.0,984.0,junction
138,271.0,1044.0,junction
139,294.0,972.0,junction
140,297.0,641.0,junction
141,304.0,801.0,junction
142,305.0,841.0,junction
143,322.0,1208.0,junction
144,333.0,146.0,junction
145,336.0,442.0,junction
146,337.0,647.0,junction
147,344.0,143.0,junction
148,350.0,643.0,junction
149,354.0,143.0,junction
150,357.0,118.0,junction
151,366.0,125.0,junction
152,373.0,651.0,junction
153,384.0,162.0,junction
154,385.0,431.0,junction
155,412.0,760.0,junction
156,422.0,446.0,junction
157,445.0,143.0,junction
158,450.0,169.0,junction
159,454.0,166.0,junction
160,471.0,433.0,junction
161,476.0,1050.0,junction
162,484.0,415.0,junction
163,486.0,532.0,junction
164,486.0,182.0,junction
165,487.0,1096.0,junction
166,489.0,993.0,junction
167,496.0,437.0,junction
168,497.0,924.0,junction
169,497.0,662.0,junction
170,500.0,432.0,junction
171,502.0,951.0,junction
172,505.0,599.0,junction
173,514.0,407.0,junction
174,514.0,811.0,junction
175,514.0,850.0,junction
176,514.0,1158.0,junction
177,534.0,384.0,junction
178,548.0,1196.0,junction
179,571.0,692.0,junction
180,575.0,621.0,junction
181,575.0,697.0,junction
182,577.0,377.0,junction
183,578.0,231.0,junction
184,589.0,1072.0,junction
185,589.0,259.0,junction
186,594.0,1087.0,junction
187,596.0,1105.0,junction
188,597.0,959.0,junction
189,600.0,862.0,junction
190,600.0,871.0,junction
191,604.0,976.0,junction
192,604.0,983.0,junction
193,608.0,783.0,junction
194,608.0,832.0,junction
195,609.0,777.0,junction
196,625.0,838.0,junction
197,629.0,261.0,junction
198,631.0,156.0,junction
199,632.0,872.0,junction
200,632.0,488.0,junction
201,642.0,1154.0,junction
202,643.0,877.0,junction
203,661.0,287.0,junction
204,675.0,353.0,junction
205,687.0,299.0,junction
206,708.0,292.0,junction
207,716.0,313.0,junction
208,737.0,568.0,junction
209,738.0,563.0,junction
210,740.0,324.0,junction
211,763.0,206.0,junction
212,766.0,338.0,junction
213,773.0,344.0,junction
214,792.0,315.0,junction
215,795.0,675.0,junction
216,795.0,291.0,junction
217,795.0,297.0,junction
218,796.0,236.0,junction
219,802.0,319.0,junction
220,803.0,345.0,junction
221,811.0,311.0,junction
222,813.0,482.0,junction
223,819.0,352.0,junction
224,821.0,285.0,junction
225,820.0,1075.0,junction
226,825.0,1204.0,junction
227,846.0,523.0,junction
228,859.0,349.0,junction
229,861.0,252.0,junction
230,862.0,697.0,junction
231,877.0,444.0,junction
232,898.0,698.0,junction
233,906.0,1097.0,junction
234,914.0,322.0,junction
235,918.0,185.0,junction
236,936.0,1203.0,junction
237,963.0,842.0,junction
238,969.0,1309.0,junction
239,974.0,181.0,junction
240,975.0,1177.0,junction
241,978.0,1168.0,junction
242,984.0,1085.0,junction
243,984.0,1059.0,junction
244,986.0,962.0,junction
245,985.0,1082.0,junction
246,987.0,1341.0,junction
247,1000.0,68.0,junction
248,1020.0,178.0,junction
249,1039.0,395.0,junction
250,1040.0,181.0,junction
251,1043.0,1339.0,junction
252,1045.0,1367.0,junction
253,1054.0,1128.0,junction
254,1054.0,1250.0,junction
255,1060.0,1073.0,junction
256,1061.0,549.0,junction
257,1063.0,765.0,junction
258,1065.0,257.0,junction
259,1072.0,386.0,junction
260,1071.0,1016.0,junction
261,1074.0,662.0,junction
262,1092.0,753.0,junction
263,1093.0,956.0,junction
264,1095.0,239.0,junction
265,1124.0,878.0,junction
266,1127.0,563.0,junction
267,1127.0,820.0,junction
268,1132.0,470.0,junction
269,1146.0,809.0,junction
270,1153.0,887.0,junction
271,1153.0,890.0,junction
272,1159.0,809.0,junction
273,1162.0,568.0,junction
274,1200.0,512.0,junction
275,1202.0,1231.0,junction
276,1205.0,171.0,junction
277,1208.0,739.0,junction
278,1208.0,900.0,junction
279,1213.0,308.0,junction
280,1217.0,601.0,junction
281,1219.0,704.0,junction
282,1222.0,671.0,junction
283,1230.0,670.0,junction
284,1230.0,639.0,junction
285,1268.0,655.0,junction
286,1267.0,1009.0,junction
287,1272.0,719.0,junction
288,1345.0,1002.0,junction
289,1355.0,865.0,junction
290,1375.0,1099.0,junction
291,1400.0,591.0,junction
292,1419.0,762.0,junction
