u,v,path_length,euclidean,tortuosity,weight
2,144,258.0071426749367,236.5967,1.0905,258.0071
101,96,144.61017305526644,133.2817,1.0850,144.6102
174,38,129.16652224137033,120.8015,1.0692,129.1665
3,72,40.698484809834994,37.8021,1.0766,40.6985
5,126,98.38477631085023,90.3549,1.0889,98.3848
9,30,45.48528137423857,43.0465,1.0567,45.4853
168,78,175.02438661763952,161.1862,1.0859,175.0244
178,26,70.32590180780448,66.0303,1.0651,70.3259
16,10,75.97056274847712,72.0069,1.0550,75.9706
143,142,221.08326112068545,206.4098,1.0711,221.0833
150,61,435.73001410241216,379.6656,1.1477,435.7300
112,107,240.65180361560923,218.1972,1.1029,240.6518
19,109,247.24978336205587,205.0000,1.2061,247.2498
22,157,53.254833995939016,50.9902,1.0444,53.2548
23,110,34.48528137423857,32.5576,1.0592,34.4853
25,124,25.65685424949238,24.0832,1.0653,25.6569
140,138,42.38477631085022,39.2173,1.0808,42.3848
140,17,228.95331880577416,210.3188,1.0886,228.9533
105,0,239.75230867899745,210.7914,1.1374,239.7523
116,7,362.39191898578713,313.9044,1.1545,362.3919
33,99,217.97770542341377,200.5617,1.0868,217.9777
124,59,1.0,1.0000,1.0000,1.0000
40,75,102.48528137423855,100.1798,1.0230,102.4853
43,95,82.52691193458116,74.5252,1.1074,82.5269
83,15,53.769552621700456,49.6488,1.0830,53.7696
109,115,149.2964645562817,133.7535,1.1162,149.2965
52,160,8.65685424949238,8.0623,1.0738,8.6569
123,31,369.87214972614316,345.0681,1.0719,369.8721
57,164,101.95331880577395,94.1116,1.0833,101.9533
82,36,125.15432893255064,115.7670,1.0811,125.1543
133,41,34.071067811865476,32.3883,1.0520,34.0711
62,148,38.384776310850235,34.0000,1.1290,38.3848
63,91,144.46803743153544,127.1220,1.1365,144.4680
153,167,84.63961030678921,79.8812,1.0596,84.6396
172,159,138.254833995939,127.2831,1.0862,138.2548
77,111,26.142135623730955,24.1661,1.0818,26.1421
79,44,111.254833995939,101.3903,1.0973,111.2548
8,97,254.55129855222117,227.0154,1.1213,254.5513
131,129,21.142135623730955,19.7231,1.0719,21.1421
45,74,167.9116882454316,149.2146,1.1253,167.9117
48,50,103.4264068711928,88.1192,1.1737,103.4264
81,76,41.69848480983499,38.6005,1.0803,41.6985
