id,y,x,type
0,889.0,451.0,endpoint
1,1354.0,929.0,endpoint
2,903.0,239.0,endpoint
3,420.0,573.0,endpoint
4,669.0,200.0,endpoint
5,918.0,127.0,endpoint
6,493.0,295.0,endpoint
7,811.0,485.0,endpoint
8,1361.0,1090.0,endpoint
9,781.0,643.0,endpoint
10,1443.0,991.0,endpoint
11,1482.0,681.0,endpoint
12,1235.0,187.0,endpoint
13,643.0,913.0,endpoint
14,625.0,50.0,endpoint
15,810.0,416.0,endpoint
16,8.0,667.0,endpoint
17,859.0,717.0,endpoint
18,1032.0,154.0,endpoint
19,620.0,572.0,endpoint
20,330.0,138.0,endpoint
21,1144.0,1371.0,endpoint
22,893.0,596.0,endpoint
23,853.0,1481.0,endpoint
24,980.0,701.0,endpoint
25,519.0,162.0,endpoint
26,67.0,447.0,endpoint
27,781.0,1349.0,endpoint
28,504.0,1330.0,endpoint
29,593.0,532.0,endpoint
30,844.0,233.0,endpoint
31,694.0,599.0,endpoint
32,895.0,351.0,endpoint
33,212.0,1270.0,endpoint
34,1316.0,271.0,endpoint
35,929.0,29.0,endpoint
36,1284.0,1169.0,endpoint
37,1078.0,146.0,endpoint
38,687.0,651.0,endpoint
39,901.0,241.0,endpoint
40,648.0,558.0,endpoint
41,47.0,982.0,endpoint
42,77.0,519.0,endpoint
43,791.0,1128.0,endpoint
44,950.0,218.0,endpoint
45,1021.0,397.0,endpoint
46,1319.0,274.0,endpoint
47,557.0,1464.0,endpoint
48,660.0,745.0,endpoint
49,1176.0,1158.0,endpoint
50,1075.0,87.0,endpoint
51,502.0,881.0,endpoint
52,69.0,1054.0,endpoint
53,440.0,488.0,endpoint
54,704.0,335.0,endpoint
55,695.0,332.0,endpoint
56,1345.0,841.0,endpoint
57,727.0,38.0,endpoint
58,674.0,1484.0,endpoint
59,1466.0,731.0,endpoint
60,180.0,979.0,endpoint
61,113.0,898.0,endpoint
62,658.0,1161.0,endpoint
63,513.0,331.0,endpoint
64,1464.0,562.0,endpoint
65,679.0,1220.0,endpoint
66,285.0,170.0,endpoint
67,801.0,727.0,endpoint
68,667.0,80.0,endpoint
69,1061.0,147.0,endpoint
70,717.0,520.0,endpoint
71,908.0,90.0,endpoint
72,490.0,587.0,endpoint
73,1471.0,850.0,endpoint
74,210.0,1170.0,endpoint
75,575.0,1067.0,endpoint
76,953.0,634.0,endpoint
77,138.0,321.0,endpoint
