u,v,path_length,euclidean,tortuosity,weight
3,20,205.79898987322338,200.0900,1.0285,205.7990
79,48,35.798989873223334,32.3110,1.1080,35.7990
79,76,108.4264068711928,99.9300,1.0850,108.4264
79,82,74.35533905932733,65.7647,1.1306,74.3553
73,70,19.313708498984763,17.8885,1.0797,19.3137
14,17,52.14213562373094,48.6621,1.0715,52.1421
19,49,69.24264068711928,68.0074,1.0182,69.2426
87,66,414.36753236814735,393.3573,1.0534,414.3675
84,50,364.68124086713215,343.5942,1.0614,364.6812
84,77,215.96551211459405,194.6535,1.1095,215.9655
103,8,25.62741699796953,24.7588,1.0351,25.6274
67,69,130.97056274847716,126.5701,1.0348,130.9706
27,64,35.0,35.0000,1.0000,35.0000
29,16,15.0,15.0000,1.0000,15.0000
33,39,85.66904755831209,76.6616,1.1175,85.6690
35,38,42.82842712474619,42.0000,1.0197,42.8284
37,55,219.59797974644675,207.1956,1.0599,219.5980
40,45,181.6518036156092,167.7051,1.0832,181.6518
71,68,65.38477631085023,61.3922,1.0650,65.3848
85,12,161.66904755831212,147.4619,1.0963,161.6690
89,5,198.37972567696713,175.0686,1.1332,198.3797
43,92,316.81832585698044,289.3061,1.0951,316.8183
44,66,5.414213562373095,5.0990,1.0618,5.4142
53,26,101.91168824543136,93.1075,1.0946,101.9117
116,10,12.485281374238571,11.4018,1.0950,12.4853
6,95,314.6101730552667,295.0966,1.0661,314.6102
66,54,2.414213562373095,2.2361,1.0797,2.4142
99,31,12.313708498984763,12.0416,1.0226,12.3137
21,59,76.7989898732233,71.2531,1.0778,76.7990
75,69,122.53910524340084,112.7697,1.0866,122.5391
77,83,91.98275605729684,83.4865,1.1018,91.9828
36,57,137.3797256769668,131.5295,1.0445,137.3797
86,60,25.142135623730955,23.2594,1.0809,25.1421
24,52,48.38477631085023,44.9222,1.0771,48.3848
