u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,1023.1177840307537,inf
0,2,inf,inf,inf,427.907700328003,inf
0,3,inf,inf,inf,750.3092695682228,inf
0,4,inf,inf,inf,480.0374985352707,inf
0,5,inf,inf,inf,918.8237045266083,inf
0,6,inf,inf,inf,1267.2825257218692,inf
0,7,inf,inf,inf,464.6084372888637,inf
0,8,inf,inf,inf,1046.9446021638394,inf
0,9,inf,inf,inf,925.4539426681373,inf
0,10,inf,inf,inf,757.0026420033156,inf
0,11,inf,inf,inf,774.3907282502806,inf
0,12,inf,inf,inf,458.43320124092236,inf
0,13,inf,inf,inf,56.43580423808985,inf
0,14,inf,inf,inf,262.6404386228442,inf
0,15,inf,inf,inf,1197.2238721308559,inf
0,16,inf,inf,inf,389.5356209642451,inf
0,17,inf,inf,inf,358.0223456713282,inf
0,18,inf,inf,inf,155.0,inf
0,19,inf,inf,inf,300.28819490616013,inf
0,20,1.0,33.4142,33.41421356237309,33.015148038438355,1.0120873461924242
0,21,inf,inf,inf,1043.8127226662837,inf
0,22,inf,inf,inf,620.1161181585268,inf
0,23,inf,inf,inf,617.9773458630988,inf
0,24,inf,inf,inf,609.328318724807,inf
0,25,inf,inf,inf,439.089968002003,inf
0,26,inf,inf,inf,248.21361767638777,inf
0,27,inf,inf,inf,1027.533454443212,inf
0,28,inf,inf,inf,788.6171441200096,inf
0,29,inf,inf,inf,799.5723857162652,inf
0,30,inf,inf,inf,904.3373264440653,inf
0,31,inf,inf,inf,778.4118447197474,inf
0,32,inf,inf,inf,340.77118422777477,inf
0,33,inf,inf,inf,637.501372547542,inf
0,34,inf,inf,inf,674.214357604464,inf
0,35,inf,inf,inf,1081.3371352173197,inf
0,36,inf,inf,inf,690.1630242196404,inf
0,37,inf,inf,inf,297.1077245714086,inf
0,38,inf,inf,inf,922.8699800080183,inf
0,39,inf,inf,inf,291.74303762043746,inf
0,40,inf,inf,inf,249.63373169505758,inf
0,41,inf,inf,inf,1279.6507335988208,inf
0,42,inf,inf,inf,315.15869018638847,inf
0,43,inf,inf,inf,602.2242107388245,inf
0,44,inf,inf,inf,892.4976190444431,inf
0,45,inf,inf,inf,414.6613075752306,inf
0,46,inf,inf,inf,446.45380500114453,inf
0,47,inf,inf,inf,1242.0016103049143,inf
0,48,inf,inf,inf,1304.7681786432408,inf
0,49,inf,inf,inf,1090.4168927524922,inf
0,50,inf,inf,inf,13.0,inf
0,51,inf,inf,inf,185.64751546950473,inf
0,52,inf,inf,inf,420.8479535414186,inf
0,53,inf,inf,inf,863.9467576187783,inf
0,54,inf,inf,inf,293.48253781102545,inf
0,55,inf,inf,inf,1266.6179376591822,inf
0,56,inf,inf,inf,951.7273769310201,inf
0,57,inf,inf,inf,507.29281485154115,inf
0,58,inf,inf,inf,681.6017899037531,inf
0,59,inf,inf,inf,625.5981138078982,inf
0,60,inf,inf,inf,1054.0839625001415,inf
0,61,inf,inf,inf,870.9678524492164,inf
0,62,inf,inf,inf,360.01249978299364,inf
0,63,inf,inf,inf,717.5513918877169,inf
0,64,inf,inf,inf,853.6275534447093,inf
0,65,inf,inf,inf,107.91200118615167,inf
0,66,inf,inf,inf,153.15351775261317,inf
0,67,inf,inf,inf,934.9663095534512,inf
0,68,inf,inf,inf,338.85985303662045,inf
0,69,inf,inf,inf,656.7229248320787,inf
0,70,inf,inf,inf,473.553587252805,inf
0,71,inf,inf,inf,89.35882720806042,inf
0,72,inf,inf,inf,1287.6334882255899,inf
0,73,inf,inf,inf,711.6319273332247,inf
0,74,inf,inf,inf,564.8451115128819,inf
0,75,inf,inf,inf,462.4499972970051,inf
0,76,inf,inf,inf,167.44252745345193,inf
0,77,inf,inf,inf,428.8216412449353,inf
0,78,inf,inf,inf,521.2072524437856,inf
0,79,inf,inf,inf,879.238306717809,inf
0,80,inf,inf,inf,795.8253577261785,inf
0,81,inf,inf,inf,505.0346522764552,inf
0,82,inf,inf,inf,927.8712195127081,inf
0,83,inf,inf,inf,471.5612367444975,inf
0,84,inf,inf,inf,838.0023866314463,inf
0,85,inf,inf,inf,1255.057369206683,inf
0,86,inf,inf,inf,1303.0464304851153,inf
0,87,inf,inf,inf,611.7058116447807,inf
0,88,inf,inf,inf,827.9251173868323,inf
0,89,inf,inf,inf,1095.3154796678443,inf
0,90,inf,inf,inf,477.6986497782886,inf
0,91,inf,inf,inf,1091.2712769976126,inf
0,92,inf,inf,inf,417.9246343540902,inf
0,93,inf,inf,inf,554.3897545950863,inf
0,94,inf,inf,inf,197.91412279066898,inf
0,95,inf,inf,inf,593.0615482393038,inf
0,96,inf,inf,inf,399.2054608844924,inf
0,97,inf,inf,inf,1209.6020006597212,inf
0,98,inf,inf,inf,183.8069639594757,inf
0,99,inf,inf,inf,1070.7772877680961,inf
0,100,inf,inf,inf,341.4849923495907,inf
1,2,inf,inf,inf,1375.0,inf
1,3,inf,inf,inf,1211.5155797595012,inf
1,4,inf,inf,inf,1398.7287085064065,inf
1,5,inf,inf,inf,880.0823825074559,inf
1,6,inf,inf,inf,1154.0974828843532,inf
1,7,inf,inf,inf,809.4176919242623,inf
1,8,inf,inf,inf,433.4016612796956,inf
1,9,inf,inf,inf,1283.7231009840089,inf
1,10,inf,inf,inf,1215.5266348377563,inf
1,11,inf,inf,inf,1220.8312741734626,inf
1,12,inf,inf,inf,847.3989615287477,inf
1,13,inf,inf,inf,1079.5299903198613,inf
1,14,inf,inf,inf,1213.0630651371757,inf
1,15,inf,inf,inf,357.9678756536681,inf
1,16,inf,inf,inf,1286.4353850854695,inf
1,17,inf,inf,inf,729.5546586788408,inf
1,18,inf,inf,inf,1058.047730492344,inf
1,19,inf,inf,inf,796.4602940511222,inf
1,20,inf,inf,inf,993.6297097007516,inf
1,21,inf,inf,inf,905.8106866227622,inf
1,22,inf,inf,inf,813.6153882517218,inf
1,23,inf,inf,inf,622.1912889136266,inf
1,24,inf,inf,inf,580.8932776336803,inf
1,25,inf,inf,inf,821.8333164334481,inf
1,26,inf,inf,inf,775.1025738571637,inf
1,27,1.0,24.8995,24.89949493661167,23.08679276123039,1.0785168470184974
1,28,inf,inf,inf,1308.1624516855695,inf
1,29,inf,inf,inf,249.8839730755056,inf
1,30,inf,inf,inf,122.2620137246234,inf
1,31,inf,inf,inf,1285.6115276396677,inf
1,32,inf,inf,inf,684.7955899390709,inf
1,33,inf,inf,inf,1447.6885024065086,inf
1,34,inf,inf,inf,1433.385154101995,inf
1,35,inf,inf,inf,485.9794234327211,inf
1,36,inf,inf,inf,507.34702127833566,inf
1,37,inf,inf,inf,852.1437672130214,inf
1,38,inf,inf,inf,852.627116622501,inf
1,39,inf,inf,inf,1129.2918134831227,inf
1,40,inf,inf,inf,1025.9692977862446,inf
1,41,inf,inf,inf,724.6102400601305,inf
1,42,inf,inf,inf,715.7548462986472,inf
1,43,inf,inf,inf,1246.0786492031714,inf
1,44,inf,inf,inf,1466.3648931967787,inf
1,45,inf,inf,inf,967.6083918610876,inf
1,46,inf,inf,inf,867.7470829683036,inf
1,47,inf,inf,inf,599.2411868354844,inf
1,48,inf,inf,inf,897.3572309844056,inf
1,49,inf,inf,inf,1386.2038089689408,inf
1,50,inf,inf,inf,1036.0603264289198,inf
1,51,inf,inf,inf,881.4448366176978,inf
1,52,inf,inf,inf,824.597477561022,inf
1,53,inf,inf,inf,286.02447447727263,inf
1,54,inf,inf,inf,1222.2970179134038,inf
1,55,inf,inf,inf,1148.2930810555292,inf
1,56,inf,inf,inf,953.7216575081013,inf
1,57,inf,inf,inf,792.1237277092513,inf
1,58,inf,inf,inf,545.1651126035121,inf
1,59,inf,inf,inf,615.8449480185739,inf
1,60,inf,inf,inf,1170.8889785116264,inf
1,61,inf,inf,inf,816.647414739066,inf
1,62,inf,inf,inf,727.3960406821033,inf
1,63,inf,inf,inf,1278.1494435315458,inf
