u,v,path_length,euclidean,tortuosity,weight
1,30,289.5391052434012,272.9982,1.0606,289.5391
124,47,30.242640687119287,29.1548,1.0373,30.2426
124,16,46.87005768508879,42.9418,1.0915,46.8701
85,87,227.15432893255087,211.1919,1.0756,227.1543
150,153,85.66904755831209,77.0260,1.1122,85.6690
7,77,37.45584412271571,34.9857,1.0706,37.4558
10,6,139.12489168102783,124.6154,1.1164,139.1249
12,79,18.242640687119287,17.2627,1.0568,18.2426
13,33,63.911688245431385,60.1415,1.0627,63.9117
14,109,318.1787155501909,293.7839,1.0830,318.1787
15,129,129.6812408671318,116.5161,1.1130,129.6812
17,126,234.71067811865498,212.9413,1.1022,234.7107
87,84,78.74011537017756,71.5891,1.0999,78.7401
87,89,79.35533905932736,71.6938,1.1069,79.3553
32,28,58.11269837220807,52.9245,1.0980,58.1127
131,59,46.69848480983499,42.7200,1.0931,46.6985
140,148,250.48023074035564,231.8124,1.0805,250.4802
49,152,85.87005768508878,79.4292,1.0811,85.8701
81,68,80.97056274847714,76.0000,1.0654,80.9706
55,69,97.63961030678921,89.3085,1.0933,97.6396
151,153,139.1837661840736,128.8914,1.0799,139.1838
58,38,26.72792206135786,24.1661,1.1060,26.7279
132,129,102.2253967444161,92.3580,1.1068,102.2254
66,78,42.94112549695427,40.4599,1.0613,42.9411
70,39,52.42640687119284,50.0000,1.0485,52.4264
72,41,117.55634918610403,113.0398,1.0400,117.5563
73,104,408.806132548161,369.0488,1.1077,408.8061
111,108,48.89949493661165,46.5296,1.0509,48.8995
139,5,162.6223663640862,151.0927,1.0763,162.6224
133,40,77.59797974644661,66.8431,1.1609,77.5980
3,126,49.59797974644664,46.6905,1.0623,49.5980
155,24,85.01219330881972,76.0263,1.1182,85.0122
88,75,109.01219330881972,98.9545,1.1016,109.0122
153,60,132.82337649086273,123.7619,1.0732,132.8234
120,29,5.656854249492381,5.6569,1.0000,5.6569
108,104,99.08326112068518,91.5478,1.0823,99.0833
48,100,70.11269837220807,59.9083,1.1703,70.1127
91,86,246.6518036156092,220.7080,1.1175,246.6518
