u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,708.7594796544171,inf
0,2,inf,inf,inf,992.4232967841898,inf
0,3,inf,inf,inf,759.9592094316641,inf
0,4,inf,inf,inf,784.70185420961,inf
0,5,inf,inf,inf,834.4105704028443,inf
0,6,inf,inf,inf,694.827316676597,inf
0,7,inf,inf,inf,901.248578362263,inf
0,8,inf,inf,inf,497.98092332939825,inf
0,9,inf,inf,inf,1285.1634137338333,inf
0,10,inf,inf,inf,824.8854465924344,inf
0,11,inf,inf,inf,574.0836176028715,inf
0,12,inf,inf,inf,737.9356340494745,inf
0,13,inf,inf,inf,1251.6588992213494,inf
0,14,inf,inf,inf,785.9376565606206,inf
0,15,inf,inf,inf,656.3695605373546,inf
0,16,inf,inf,inf,371.14013525890726,inf
0,17,inf,inf,inf,525.8440833555132,inf
0,18,inf,inf,inf,1244.5870801193462,inf
0,19,inf,inf,inf,1031.938467157805,inf
0,20,inf,inf,inf,671.1929677819934,inf
0,21,inf,inf,inf,1238.2911612379376,inf
0,22,inf,inf,inf,1282.0237907308897,inf
0,23,inf,inf,inf,728.0988943818003,inf
0,24,inf,inf,inf,526.2138348618364,inf
0,25,inf,inf,inf,906.6002426648694,inf
0,26,inf,inf,inf,1141.357963129885,inf
0,27,inf,inf,inf,1340.6270920729596,inf
0,28,inf,inf,inf,1201.3996004660564,inf
0,29,inf,inf,inf,636.1949386783897,inf
0,30,inf,inf,inf,1155.2631734803979,inf
0,31,inf,inf,inf,787.3360146722617,inf
0,32,inf,inf,inf,706.407814226315,inf
0,33,inf,inf,inf,1344.2336106495775,inf
0,34,inf,inf,inf,739.18671524859,inf
0,35,inf,inf,inf,1256.6339960386238,inf
0,36,inf,inf,inf,827.6146446263502,inf
0,37,inf,inf,inf,734.4664730265092,inf
0,38,inf,inf,inf,811.0548686741237,inf
0,39,inf,inf,inf,1320.3170073887559,inf
0,40,inf,inf,inf,880.3096046278264,inf
0,41,inf,inf,inf,1023.8618070814049,inf
0,42,inf,inf,inf,1032.493099250547,inf
0,43,inf,inf,inf,941.2842291252946,inf
0,44,inf,inf,inf,1336.3042318274684,inf
0,45,inf,inf,inf,1239.3369194855773,inf
0,46,inf,inf,inf,1095.58796999602,inf
0,47,inf,inf,inf,925.1605266114633,inf
0,48,inf,inf,inf,728.033653068318,inf
0,49,inf,inf,inf,145.79780519610026,inf
0,50,inf,inf,inf,733.0170530076364,inf
0,51,inf,inf,inf,748.473112409524,inf
0,52,inf,inf,inf,1274.3155025345961,inf
0,53,inf,inf,inf,1112.3888708540733,inf
0,54,inf,inf,inf,907.9647570252934,inf
