id,y,x,type
0,646.0,797.0,endpoint
1,327.0,1364.0,endpoint
2,831.0,681.0,endpoint
3,902.0,613.0,endpoint
4,725.0,498.0,endpoint
5,265.0,440.0,endpoint
6,1369.0,1140.0,endpoint
7,292.0,561.0,endpoint
8,756.0,1071.0,endpoint
9,558.0,595.0,endpoint
10,663.0,13.0,endpoint
11,1289.0,759.0,endpoint
12,845.0,206.0,endpoint
13,419.0,1129.0,endpoint
14,820.0,817.0,endpoint
15,892.0,321.0,endpoint
16,472.0,1141.0,endpoint
17,641.0,1404.0,endpoint
18,1472.0,871.0,endpoint
19,903.0,1080.0,endpoint
20,1287.0,871.0,endpoint
21,390.0,92.0,endpoint
22,1058.0,69.0,endpoint
23,250.0,271.0,endpoint
24,367.0,136.0,endpoint
25,750.0,975.0,endpoint
26,308.0,361.0,endpoint
27,864.0,1381.0,endpoint
28,928.0,1173.0,endpoint
29,362.0,1381.0,endpoint
30,835.0,1076.0,endpoint
31,935.0,239.0,endpoint
32,959.0,596.0,endpoint
33,444.0,870.0,endpoint
34,750.0,10.0,endpoint
35,1194.0,154.0,endpoint
36,775.0,698.0,endpoint
37,130.0,549.0,endpoint
38,1293.0,1234.0,endpoint
39,54.0,1002.0,endpoint
40,1495.0,722.0,endpoint
41,1419.0,455.0,endpoint
42,867.0,497.0,endpoint
43,1486.0,783.0,endpoint
44,1422.0,1027.0,endpoint
45,637.0,410.0,endpoint
46,839.0,1393.0,endpoint
47,865.0,91.0,endpoint
48,1158.0,133.0,endpoint
49,422.0,851.0,endpoint
50,466.0,64.0,endpoint
51,319.0,1067.0,endpoint
52,833.0,321.0,endpoint
53,1413.0,786.0,endpoint
54,888.0,92.0,endpoint
55,1238.0,1300.0,endpoint
56,1313.0,549.0,endpoint
57,841.0,645.0,endpoint
58,845.0,249.0,endpoint
59,889.0,377.0,endpoint
60,1389.0,361.0,endpoint
61,102.0,534.0,endpoint
62,479.0,158.0,endpoint
63,1028.0,315.0,endpoint
64,358.0,405.0,endpoint
65,466.0,420.0,endpoint
66,721.0,466.0,endpoint
67,977.0,819.0,endpoint
68,247.0,1056.0,endpoint
69,1185.0,921.0,endpoint
70,815.0,381.0,endpoint
71,181.0,1229.0,endpoint
72,660.0,581.0,endpoint
73,1405.0,1070.0,endpoint
74,517.0,1346.0,endpoint
75,625.0,1480.0,endpoint
76,1195.0,851.0,endpoint
77,390.0,265.0,endpoint
78,441.0,1262.0,endpoint
79,812.0,467.0,endpoint
80,582.0,1463.0,endpoint
81,769.0,51.0,endpoint
82,323.0,1361.0,endpoint
83,742.0,335.0,endpoint
84,7.0,832.0,endpoint
85,554.0,583.0,endpoint
86,429.0,988.0,endpoint
87,265.0,1319.0,endpoint
88,727.0,1487.0,endpoint
89,716.0,556.0,endpoint
90,917.0,1147.0,endpoint
91,940.0,29.0,endpoint
92,706.0,118.0,endpoint
93,183.0,260.0,endpoint
94,1188.0,850.0,endpoint
95,262.0,1316.0,endpoint
96,553.0,552.0,endpoint
97,733.0,748.0,endpoint
98,1258.0,850.0,endpoint
99,386.0,210.0,endpoint
100,225.0,769.0,endpoint
101,141.0,1184.0,endpoint
102,167.0,1093.0,endpoint
103,813.0,173.0,endpoint
104,351.0,127.0,endpoint
105,146.0,631.0,endpoint
106,28.0,950.0,endpoint
107,321.0,513.0,endpoint
108,799.0,256.0,endpoint
109,675.0,541.0,endpoint
110,420.0,272.0,endpoint
111,657.0,709.0,endpoint
112,501.0,1447.0,endpoint
113,887.0,1473.0,endpoint
114,1328.0,548.0,endpoint
115,1235.0,1070.0,endpoint
116,815.0,1475.0,endpoint
117,1477.0,637.0,endpoint
118,971.0,1451.0,endpoint
119,1038.0,540.0,endpoint
120,1388.0,546.0,endpoint
121,1440.0,1020.0,endpoint
122,769.0,425.0,endpoint
123,1446.0,480.0,endpoint
124,941.0,1055.0,endpoint
125,329.0,610.0,endpoint
126,501.0,1369.0,endpoint
127,1068.0,1416.0,endpoint
128,1346.0,295.0,endpoint
129,321.0,282.0,endpoint
130,198.0,782.0,endpoint
131,211.0,602.0,endpoint
132,566.0,1132.0,endpoint
133,1179.0,1347.0,endpoint
134,1213.0,833.0,endpoint
135,689.0,739.0,endpoint
136,1387.0,760.0,endpoint
137,252.0,740.0,endpoint
138,824.0,1073.0,endpoint
139,887.0,540.0,endpoint
140,1492.0,696.0,endpoint
141,737.0,159.0,endpoint
142,737.0,287.0,endpoint
143,742.0,631.0,endpoint
144,46.0,702.0,endpoint
145,1316.0,263.0,endpoint
146,520.0,1311.0,endpoint
147,23.0,578.0,endpoint
148,469.0,353.0,endpoint
149,540.0,32.0,endpoint
150,1441.0,809.0,endpoint
151,339.0,344.0,endpoint
152,187.0,448.0,endpoint
153,166.0,291.0,endpoint
154,1254.0,198.0,endpoint
155,50.0,857.0,junction
156,70.0,957.0,junction
157,131.0,544.0,junction
158,143.0,796.0,junction
159,149.0,796.0,junction
160,154.0,947.0,junction
161,171.0,291.0,junction
162,194.0,447.0,junction
163,196.0,378.0,junction
164,200.0,523.0,junction
165,206.0,972.0,junction
166,231.0,1179.0,junction
167,265.0,1317.0,junction
168,292.0,351.0,junction
169,306.0,945.0,junction
170,308.0,358.0,junction
171,309.0,1301.0,junction
172,327.0,1360.0,junction
173,344.0,903.0,junction
174,345.0,450.0,junction
175,345.0,579.0,junction
176,366.0,883.0,junction
177,370.0,883.0,junction
178,370.0,570.0,junction
179,375.0,569.0,junction
180,386.0,207.0,junction
181,396.0,552.0,junction
182,405.0,932.0,junction
183,409.0,533.0,junction
184,409.0,521.0,junction
185,414.0,552.0,junction
186,416.0,206.0,junction
187,426.0,466.0,junction
188,433.0,950.0,junction
189,440.0,1268.0,junction
190,461.0,589.0,junction
191,461.0,202.0,junction
192,462.0,420.0,junction
193,472.0,1269.0,junction
194,472.0,1274.0,junction
195,481.0,1268.0,junction
196,483.0,218.0,junction
197,491.0,790.0,junction
198,500.0,1183.0,junction
199,525.0,762.0,junction
200,525.0,774.0,junction
201,528.0,461.0,junction
202,533.0,138.0,junction
203,537.0,341.0,junction
204,537.0,985.0,junction
205,544.0,382.0,junction
206,544.0,387.0,junction
207,552.0,68.0,junction
208,559.0,681.0,junction
209,560.0,839.0,junction
210,562.0,594.0,junction
211,575.0,1311.0,junction
212,575.0,505.0,junction
213,588.0,451.0,junction
214,593.0,812.0,junction
215,594.0,450.0,junction
216,596.0,437.0,junction
217,598.0,668.0,junction
218,600.0,300.0,junction
219,601.0,1105.0,junction
220,603.0,300.0,junction
221,602.0,664.0,junction
222,604.0,376.0,junction
223,607.0,351.0,junction
224,607.0,367.0,junction
225,608.0,1266.0,junction
226,609.0,344.0,junction
227,643.0,986.0,junction
228,650.0,121.0,junction
229,654.0,39.0,junction
230,660.0,28.0,junction
231,661.0,588.0,junction
232,662.0,1433.0,junction
233,675.0,518.0,junction
234,696.0,125.0,junction
